subAU,year,value,ens,scen,rcp
rus2_sz3,2084,1.5492811977299885,ens3,Pol,2p6
rus2_sz4,2084,1.5492811977299885,ens3,Pol,2p6
rus2_sz5,2084,0.904780219474314,ens3,Pol,2p6
rus2_sz6,2084,0.6445009782556748,ens3,Pol,2p6
rus2_sz7,2084,1.5492811977299885,ens3,Pol,2p6
rus2_sz8,2084,1.5492811977299885,ens3,Pol,2p6
rus2_sz9,2084,1.5270864488073204,ens3,Pol,2p6
rus2_sz1,2085,0.8865594376244933,ens3,Pol,2p6
rus2_sz2,2085,1.8598353809991368,ens3,Pol,2p6
rus2_sz3,2085,1.5498628174992806,ens3,Pol,2p6
rus2_sz4,2085,1.5498628174992806,ens3,Pol,2p6
rus2_sz5,2085,0.9051198854195804,ens3,Pol,2p6
rus2_sz6,2085,0.6447429320797002,ens3,Pol,2p6
rus2_sz7,2085,1.5498628174992806,ens3,Pol,2p6
rus2_sz8,2085,1.5498628174992806,ens3,Pol,2p6
rus2_sz9,2085,1.5276597363869704,ens3,Pol,2p6
rus2_sz1,2086,0.8868967151930673,ens3,Pol,2p6
rus2_sz2,2086,1.8605429260645103,ens3,Pol,2p6
rus2_sz3,2086,1.5504524383870917,ens3,Pol,2p6
rus2_sz4,2086,1.5504524383870917,ens3,Pol,2p6
rus2_sz5,2086,0.9054642240180621,ens3,Pol,2p6
rus2_sz6,2086,0.6449882143690296,ens3,Pol,2p6
rus2_sz7,2086,1.5504524383870917,ens3,Pol,2p6
rus2_sz8,2086,1.5504524383870917,ens3,Pol,2p6
rus2_sz9,2086,1.5282409104624253,ens3,Pol,2p6
rus2_sz1,2087,0.8872339927616415,ens3,Pol,2p6
rus2_sz2,2087,1.8612504711298838,ens3,Pol,2p6
rus2_sz3,2087,1.5510420592749028,ens3,Pol,2p6
rus2_sz4,2087,1.5510420592749028,ens3,Pol,2p6
rus2_sz5,2087,0.905808562616544,ens3,Pol,2p6
rus2_sz6,2087,0.6452334966583592,ens3,Pol,2p6
rus2_sz7,2087,1.5510420592749028,ens3,Pol,2p6
rus2_sz8,2087,1.5510420592749028,ens3,Pol,2p6
rus2_sz9,2087,1.5288220845378802,ens3,Pol,2p6
rus2_sz1,2088,0.8875712703302159,ens3,Pol,2p6
rus2_sz2,2088,1.8619580161952578,ens3,Pol,2p6
rus2_sz3,2088,1.5516316801627146,ens3,Pol,2p6
rus2_sz4,2088,1.5516316801627146,ens3,Pol,2p6
rus2_sz5,2088,0.9061529012150259,ens3,Pol,2p6
rus2_sz6,2088,0.6454787789476888,ens3,Pol,2p6
rus2_sz7,2088,1.5516316801627146,ens3,Pol,2p6
rus2_sz8,2088,1.5516316801627146,ens3,Pol,2p6
rus2_sz9,2088,1.5294032586133353,ens3,Pol,2p6
rus2_sz1,2089,0.8879085478987899,ens3,Pol,2p6
rus2_sz2,2089,1.8626655612606313,ens3,Pol,2p6
rus2_sz3,2089,1.5522213010505257,ens3,Pol,2p6
rus2_sz4,2089,1.5522213010505257,ens3,Pol,2p6
rus2_sz5,2089,0.9064972398135077,ens3,Pol,2p6
rus2_sz6,2089,0.6457240612370182,ens3,Pol,2p6
rus2_sz7,2089,1.5522213010505257,ens3,Pol,2p6
rus2_sz8,2089,1.5522213010505257,ens3,Pol,2p6
rus2_sz9,2089,1.5299844326887901,ens3,Pol,2p6
rus2_sz1,2090,0.8882458254673641,ens3,Pol,2p6
rus2_sz2,2090,1.8633731063260046,ens3,Pol,2p6
rus2_sz3,2090,1.552810921938337,ens3,Pol,2p6
rus2_sz4,2090,1.552810921938337,ens3,Pol,2p6
rus2_sz5,2090,0.9068415784119894,ens3,Pol,2p6
rus2_sz6,2090,0.6459693435263477,ens3,Pol,2p6
rus2_sz7,2090,1.552810921938337,ens3,Pol,2p6
rus2_sz8,2090,1.552810921938337,ens3,Pol,2p6
rus2_sz9,2090,1.5305656067642448,ens3,Pol,2p6
rus2_sz1,2091,0.8884521351283081,ens3,Pol,2p6
rus2_sz2,2091,1.8638059052908365,ens3,Pol,2p6
rus2_sz3,2091,1.5531715877423635,ens3,Pol,2p6
rus2_sz4,2091,1.5531715877423635,ens3,Pol,2p6
rus2_sz5,2091,0.9070522072415409,ens3,Pol,2p6
rus2_sz6,2091,0.6461193805008227,ens3,Pol,2p6
rus2_sz7,2091,1.5531715877423635,ens3,Pol,2p6
rus2_sz8,2091,1.5531715877423635,ens3,Pol,2p6
rus2_sz9,2091,1.5309211057289804,ens3,Pol,2p6
rus2_sz1,2092,0.8886584447892524,ens3,Pol,2p6
rus2_sz2,2092,1.8642387042556687,ens3,Pol,2p6
rus2_sz3,2092,1.5535322535463902,ens3,Pol,2p6
rus2_sz4,2092,1.5535322535463902,ens3,Pol,2p6
rus2_sz5,2092,0.9072628360710926,ens3,Pol,2p6
rus2_sz6,2092,0.6462694174752979,ens3,Pol,2p6
rus2_sz7,2092,1.5535322535463902,ens3,Pol,2p6
rus2_sz8,2092,1.5535322535463902,ens3,Pol,2p6
rus2_sz9,2092,1.531276604693716,ens3,Pol,2p6
rus2_sz1,2093,0.8888647544501964,ens3,Pol,2p6
rus2_sz2,2093,1.8646715032205003,ens3,Pol,2p6
rus2_sz3,2093,1.5538929193504167,ens3,Pol,2p6
rus2_sz4,2093,1.5538929193504167,ens3,Pol,2p6
rus2_sz5,2093,0.907473464900644,ens3,Pol,2p6
rus2_sz6,2093,0.6464194544497729,ens3,Pol,2p6
rus2_sz7,2093,1.5538929193504167,ens3,Pol,2p6
rus2_sz8,2093,1.5538929193504167,ens3,Pol,2p6
rus2_sz9,2093,1.5316321036584513,ens3,Pol,2p6
rus2_sz1,2094,0.8890710641111406,ens3,Pol,2p6
rus2_sz2,2094,1.8651043021853322,ens3,Pol,2p6
rus2_sz3,2094,1.5542535851544432,ens3,Pol,2p6
rus2_sz4,2094,1.5542535851544432,ens3,Pol,2p6
rus2_sz5,2094,0.9076840937301954,ens3,Pol,2p6
rus2_sz6,2094,0.6465694914242479,ens3,Pol,2p6
rus2_sz7,2094,1.5542535851544432,ens3,Pol,2p6
rus2_sz8,2094,1.5542535851544432,ens3,Pol,2p6
rus2_sz9,2094,1.531987602623187,ens3,Pol,2p6
rus2_sz1,2095,0.8892773737720847,ens3,Pol,2p6
rus2_sz2,2095,1.8655371011501642,ens3,Pol,2p6
rus2_sz3,2095,1.55461425095847,ens3,Pol,2p6
rus2_sz4,2095,1.55461425095847,ens3,Pol,2p6
rus2_sz5,2095,0.9078947225597471,ens3,Pol,2p6
rus2_sz6,2095,0.646719528398723,ens3,Pol,2p6
rus2_sz7,2095,1.55461425095847,ens3,Pol,2p6
rus2_sz8,2095,1.55461425095847,ens3,Pol,2p6
rus2_sz9,2095,1.5323431015879225,ens3,Pol,2p6
rus2_sz1,2096,0.8894058772298399,ens3,Pol,2p6
rus2_sz2,2096,1.865806677297201,ens3,Pol,2p6
rus2_sz3,2096,1.5548388977476673,ens3,Pol,2p6
rus2_sz4,2096,1.5548388977476673,ens3,Pol,2p6
rus2_sz5,2096,0.9080259162846382,ens3,Pol,2p6
rus2_sz6,2096,0.6468129814630291,ens3,Pol,2p6
rus2_sz7,2096,1.5548388977476673,ens3,Pol,2p6
rus2_sz8,2096,1.5548388977476673,ens3,Pol,2p6
rus2_sz9,2096,1.5325645301239776,ens3,Pol,2p6
rus2_sz1,2097,0.8895343806875953,ens3,Pol,2p6
rus2_sz2,2097,1.8660762534442379,ens3,Pol,2p6
rus2_sz3,2097,1.5550635445368646,ens3,Pol,2p6
rus2_sz4,2097,1.5550635445368646,ens3,Pol,2p6
rus2_sz5,2097,0.9081571100095296,ens3,Pol,2p6
rus2_sz6,2097,0.6469064345273352,ens3,Pol,2p6
rus2_sz7,2097,1.5550635445368646,ens3,Pol,2p6
rus2_sz8,2097,1.5550635445368646,ens3,Pol,2p6
rus2_sz9,2097,1.5327859586600332,ens3,Pol,2p6
rus2_sz1,2098,0.8896628841453506,ens3,Pol,2p6
rus2_sz2,2098,1.866345829591275,ens3,Pol,2p6
rus2_sz3,2098,1.555288191326062,ens3,Pol,2p6
rus2_sz4,2098,1.555288191326062,ens3,Pol,2p6
rus2_sz5,2098,0.9082883037344209,ens3,Pol,2p6
rus2_sz6,2098,0.6469998875916414,ens3,Pol,2p6
rus2_sz7,2098,1.555288191326062,ens3,Pol,2p6
rus2_sz8,2098,1.555288191326062,ens3,Pol,2p6
rus2_sz9,2098,1.5330073871960885,ens3,Pol,2p6
rus2_sz1,2099,0.8897913876031058,ens3,Pol,2p6
rus2_sz2,2099,1.8666154057383118,ens3,Pol,2p6
rus2_sz3,2099,1.5555128381152594,ens3,Pol,2p6
rus2_sz4,2099,1.5555128381152594,ens3,Pol,2p6
rus2_sz5,2099,0.9084194974593122,ens3,Pol,2p6
rus2_sz6,2099,0.6470933406559475,ens3,Pol,2p6
rus2_sz7,2099,1.5555128381152594,ens3,Pol,2p6
rus2_sz8,2099,1.5555128381152594,ens3,Pol,2p6
rus2_sz9,2099,1.5332288157321439,ens3,Pol,2p6
rus2_sz1,2100,0.8899198910608611,ens3,Pol,2p6
rus2_sz2,2100,1.8668849818853486,ens3,Pol,2p6
rus2_sz3,2100,1.555737484904457,ens3,Pol,2p6
rus2_sz4,2100,1.555737484904457,ens3,Pol,2p6
rus2_sz5,2100,0.9085506911842035,ens3,Pol,2p6
rus2_sz6,2100,0.6471867937202537,ens3,Pol,2p6
rus2_sz7,2100,1.555737484904457,ens3,Pol,2p6
rus2_sz8,2100,1.555737484904457,ens3,Pol,2p6
rus2_sz9,2100,1.5334502442681992,ens3,Pol,2p6
rus2_sz1,1990,0,ens4,Pol,2p6
rus2_sz2,1990,0,ens4,Pol,2p6
rus2_sz3,1990,0,ens4,Pol,2p6
rus2_sz4,1990,0,ens4,Pol,2p6
rus2_sz5,1990,0,ens4,Pol,2p6
rus2_sz6,1990,0,ens4,Pol,2p6
rus2_sz7,1990,0,ens4,Pol,2p6
rus2_sz8,1990,0,ens4,Pol,2p6
rus2_sz9,1990,0,ens4,Pol,2p6
rus2_sz1,2005,0,ens4,Pol,2p6
rus2_sz2,2005,0,ens4,Pol,2p6
rus2_sz3,2005,0,ens4,Pol,2p6
rus2_sz4,2005,0,ens4,Pol,2p6
rus2_sz5,2005,0,ens4,Pol,2p6
rus2_sz6,2005,0,ens4,Pol,2p6
rus2_sz7,2005,0,ens4,Pol,2p6
rus2_sz8,2005,0,ens4,Pol,2p6
rus2_sz9,2005,0,ens4,Pol,2p6
rus2_sz1,2010,0,ens4,Pol,2p6
rus2_sz2,2010,0,ens4,Pol,2p6
rus2_sz3,2010,0,ens4,Pol,2p6
rus2_sz4,2010,0,ens4,Pol,2p6
rus2_sz5,2010,0,ens4,Pol,2p6
rus2_sz6,2010,0,ens4,Pol,2p6
rus2_sz7,2010,0,ens4,Pol,2p6
rus2_sz8,2010,0,ens4,Pol,2p6
rus2_sz9,2010,0,ens4,Pol,2p6
rus2_sz1,2015,0,ens4,Pol,2p6
rus2_sz2,2015,0,ens4,Pol,2p6
rus2_sz3,2015,0,ens4,Pol,2p6
rus2_sz4,2015,0,ens4,Pol,2p6
rus2_sz5,2015,0,ens4,Pol,2p6
rus2_sz6,2015,0,ens4,Pol,2p6
rus2_sz7,2015,0,ens4,Pol,2p6
rus2_sz8,2015,0,ens4,Pol,2p6
rus2_sz9,2015,0,ens4,Pol,2p6
rus2_sz1,2016,0,ens4,Pol,2p6
rus2_sz2,2016,0,ens4,Pol,2p6
rus2_sz3,2016,0,ens4,Pol,2p6
rus2_sz4,2016,0,ens4,Pol,2p6
rus2_sz5,2016,0,ens4,Pol,2p6
rus2_sz6,2016,0,ens4,Pol,2p6
rus2_sz7,2016,0,ens4,Pol,2p6
rus2_sz8,2016,0,ens4,Pol,2p6
rus2_sz9,2016,0,ens4,Pol,2p6
rus2_sz1,2017,0,ens4,Pol,2p6
rus2_sz2,2017,0,ens4,Pol,2p6
rus2_sz3,2017,0,ens4,Pol,2p6
rus2_sz4,2017,0,ens4,Pol,2p6
rus2_sz5,2017,0,ens4,Pol,2p6
rus2_sz6,2017,0,ens4,Pol,2p6
rus2_sz7,2017,0,ens4,Pol,2p6
rus2_sz8,2017,0,ens4,Pol,2p6
rus2_sz9,2017,0,ens4,Pol,2p6
rus2_sz1,2018,0,ens4,Pol,2p6
rus2_sz2,2018,0,ens4,Pol,2p6
rus2_sz3,2018,0,ens4,Pol,2p6
rus2_sz4,2018,0,ens4,Pol,2p6
rus2_sz5,2018,0,ens4,Pol,2p6
rus2_sz6,2018,0,ens4,Pol,2p6
rus2_sz7,2018,0,ens4,Pol,2p6
rus2_sz8,2018,0,ens4,Pol,2p6
rus2_sz9,2018,0,ens4,Pol,2p6
rus2_sz1,2019,0,ens4,Pol,2p6
rus2_sz2,2019,0,ens4,Pol,2p6
rus2_sz3,2019,0,ens4,Pol,2p6
rus2_sz4,2019,0,ens4,Pol,2p6
rus2_sz5,2019,0,ens4,Pol,2p6
rus2_sz6,2019,0,ens4,Pol,2p6
rus2_sz7,2019,0,ens4,Pol,2p6
rus2_sz8,2019,0,ens4,Pol,2p6
rus2_sz9,2019,0,ens4,Pol,2p6
rus2_sz1,2020,0,ens4,Pol,2p6
rus2_sz2,2020,0,ens4,Pol,2p6
rus2_sz3,2020,0,ens4,Pol,2p6
rus2_sz4,2020,0,ens4,Pol,2p6
rus2_sz5,2020,0,ens4,Pol,2p6
rus2_sz6,2020,0,ens4,Pol,2p6
rus2_sz7,2020,0,ens4,Pol,2p6
rus2_sz8,2020,0,ens4,Pol,2p6
rus2_sz9,2020,0,ens4,Pol,2p6
rus2_sz1,2021,0,ens4,Pol,2p6
rus2_sz2,2021,0,ens4,Pol,2p6
rus2_sz3,2021,0,ens4,Pol,2p6
rus2_sz4,2021,0,ens4,Pol,2p6
rus2_sz5,2021,0,ens4,Pol,2p6
rus2_sz6,2021,0,ens4,Pol,2p6
rus2_sz7,2021,0,ens4,Pol,2p6
rus2_sz8,2021,0,ens4,Pol,2p6
rus2_sz9,2021,0,ens4,Pol,2p6
rus2_sz1,2022,0,ens4,Pol,2p6
rus2_sz2,2022,0,ens4,Pol,2p6
rus2_sz3,2022,0,ens4,Pol,2p6
rus2_sz4,2022,0,ens4,Pol,2p6
rus2_sz5,2022,0,ens4,Pol,2p6
rus2_sz6,2022,0,ens4,Pol,2p6
rus2_sz7,2022,0,ens4,Pol,2p6
rus2_sz8,2022,0,ens4,Pol,2p6
rus2_sz9,2022,0,ens4,Pol,2p6
rus2_sz1,2023,0,ens4,Pol,2p6
rus2_sz2,2023,0,ens4,Pol,2p6
rus2_sz3,2023,0,ens4,Pol,2p6
rus2_sz4,2023,0,ens4,Pol,2p6
rus2_sz5,2023,0,ens4,Pol,2p6
rus2_sz6,2023,0,ens4,Pol,2p6
rus2_sz7,2023,0,ens4,Pol,2p6
rus2_sz8,2023,0,ens4,Pol,2p6
rus2_sz9,2023,0,ens4,Pol,2p6
rus2_sz1,2024,0,ens4,Pol,2p6
rus2_sz2,2024,0,ens4,Pol,2p6
rus2_sz3,2024,0,ens4,Pol,2p6
rus2_sz4,2024,0,ens4,Pol,2p6
rus2_sz5,2024,0,ens4,Pol,2p6
rus2_sz6,2024,0,ens4,Pol,2p6
rus2_sz7,2024,0,ens4,Pol,2p6
rus2_sz8,2024,0,ens4,Pol,2p6
rus2_sz9,2024,0,ens4,Pol,2p6
rus2_sz1,2025,0,ens4,Pol,2p6
rus2_sz2,2025,0,ens4,Pol,2p6
rus2_sz3,2025,0,ens4,Pol,2p6
rus2_sz4,2025,0,ens4,Pol,2p6
rus2_sz5,2025,0,ens4,Pol,2p6
rus2_sz6,2025,0,ens4,Pol,2p6
rus2_sz7,2025,0,ens4,Pol,2p6
rus2_sz8,2025,0,ens4,Pol,2p6
rus2_sz9,2025,0,ens4,Pol,2p6
rus2_sz1,2026,0,ens4,Pol,2p6
rus2_sz2,2026,0,ens4,Pol,2p6
rus2_sz3,2026,0,ens4,Pol,2p6
rus2_sz4,2026,0,ens4,Pol,2p6
rus2_sz5,2026,0,ens4,Pol,2p6
rus2_sz6,2026,0,ens4,Pol,2p6
rus2_sz7,2026,0,ens4,Pol,2p6
rus2_sz8,2026,0,ens4,Pol,2p6
rus2_sz9,2026,0,ens4,Pol,2p6
rus2_sz1,2027,0,ens4,Pol,2p6
rus2_sz2,2027,0,ens4,Pol,2p6
rus2_sz3,2027,0,ens4,Pol,2p6
rus2_sz4,2027,0,ens4,Pol,2p6
rus2_sz5,2027,0,ens4,Pol,2p6
rus2_sz6,2027,0,ens4,Pol,2p6
rus2_sz7,2027,0,ens4,Pol,2p6
rus2_sz8,2027,0,ens4,Pol,2p6
rus2_sz9,2027,0,ens4,Pol,2p6
rus2_sz1,2028,0,ens4,Pol,2p6
rus2_sz2,2028,0,ens4,Pol,2p6
rus2_sz3,2028,0,ens4,Pol,2p6
rus2_sz4,2028,0,ens4,Pol,2p6
rus2_sz5,2028,0,ens4,Pol,2p6
rus2_sz6,2028,0,ens4,Pol,2p6
rus2_sz7,2028,0,ens4,Pol,2p6
rus2_sz8,2028,0,ens4,Pol,2p6
rus2_sz9,2028,0,ens4,Pol,2p6
rus2_sz1,2029,0,ens4,Pol,2p6
rus2_sz2,2029,0,ens4,Pol,2p6
rus2_sz3,2029,0,ens4,Pol,2p6
rus2_sz4,2029,0,ens4,Pol,2p6
rus2_sz5,2029,0,ens4,Pol,2p6
rus2_sz6,2029,0,ens4,Pol,2p6
rus2_sz7,2029,0,ens4,Pol,2p6
rus2_sz8,2029,0,ens4,Pol,2p6
rus2_sz9,2029,0,ens4,Pol,2p6
rus2_sz1,2030,0,ens4,Pol,2p6
rus2_sz2,2030,0,ens4,Pol,2p6
rus2_sz3,2030,0,ens4,Pol,2p6
rus2_sz4,2030,0,ens4,Pol,2p6
rus2_sz5,2030,0,ens4,Pol,2p6
rus2_sz6,2030,0,ens4,Pol,2p6
rus2_sz7,2030,0,ens4,Pol,2p6
rus2_sz8,2030,0,ens4,Pol,2p6
rus2_sz9,2030,0,ens4,Pol,2p6
rus2_sz1,2031,0,ens4,Pol,2p6
rus2_sz2,2031,0,ens4,Pol,2p6
rus2_sz3,2031,0,ens4,Pol,2p6
rus2_sz4,2031,0,ens4,Pol,2p6
rus2_sz5,2031,0,ens4,Pol,2p6
rus2_sz6,2031,0,ens4,Pol,2p6
rus2_sz7,2031,0,ens4,Pol,2p6
rus2_sz8,2031,0,ens4,Pol,2p6
rus2_sz9,2031,0,ens4,Pol,2p6
rus2_sz1,2032,0,ens4,Pol,2p6
rus2_sz2,2032,0,ens4,Pol,2p6
rus2_sz3,2032,0,ens4,Pol,2p6
rus2_sz4,2032,0,ens4,Pol,2p6
rus2_sz5,2032,0,ens4,Pol,2p6
rus2_sz6,2032,0,ens4,Pol,2p6
rus2_sz7,2032,0,ens4,Pol,2p6
rus2_sz8,2032,0,ens4,Pol,2p6
rus2_sz9,2032,0,ens4,Pol,2p6
rus2_sz1,2033,0,ens4,Pol,2p6
rus2_sz2,2033,0,ens4,Pol,2p6
rus2_sz3,2033,0,ens4,Pol,2p6
rus2_sz4,2033,0,ens4,Pol,2p6
rus2_sz5,2033,0,ens4,Pol,2p6
rus2_sz6,2033,0,ens4,Pol,2p6
rus2_sz7,2033,0,ens4,Pol,2p6
rus2_sz8,2033,0,ens4,Pol,2p6
rus2_sz9,2033,0,ens4,Pol,2p6
rus2_sz1,2034,0,ens4,Pol,2p6
rus2_sz2,2034,0,ens4,Pol,2p6
rus2_sz3,2034,0,ens4,Pol,2p6
rus2_sz4,2034,0,ens4,Pol,2p6
rus2_sz5,2034,0,ens4,Pol,2p6
rus2_sz6,2034,0,ens4,Pol,2p6
rus2_sz7,2034,0,ens4,Pol,2p6
rus2_sz8,2034,0,ens4,Pol,2p6
rus2_sz9,2034,0,ens4,Pol,2p6
rus2_sz1,2035,0,ens4,Pol,2p6
rus2_sz2,2035,0,ens4,Pol,2p6
rus2_sz3,2035,0,ens4,Pol,2p6
rus2_sz4,2035,0,ens4,Pol,2p6
rus2_sz5,2035,0,ens4,Pol,2p6
rus2_sz6,2035,0,ens4,Pol,2p6
rus2_sz7,2035,0,ens4,Pol,2p6
rus2_sz8,2035,0,ens4,Pol,2p6
rus2_sz9,2035,0,ens4,Pol,2p6
rus2_sz1,2036,0,ens4,Pol,2p6
rus2_sz2,2036,0,ens4,Pol,2p6
rus2_sz3,2036,0,ens4,Pol,2p6
rus2_sz4,2036,0,ens4,Pol,2p6
rus2_sz5,2036,0,ens4,Pol,2p6
rus2_sz6,2036,0,ens4,Pol,2p6
rus2_sz7,2036,0,ens4,Pol,2p6
rus2_sz8,2036,0,ens4,Pol,2p6
rus2_sz9,2036,0,ens4,Pol,2p6
rus2_sz1,2037,0,ens4,Pol,2p6
rus2_sz2,2037,0,ens4,Pol,2p6
rus2_sz3,2037,0,ens4,Pol,2p6
rus2_sz4,2037,0,ens4,Pol,2p6
rus2_sz5,2037,0,ens4,Pol,2p6
rus2_sz6,2037,0,ens4,Pol,2p6
rus2_sz7,2037,0,ens4,Pol,2p6
rus2_sz8,2037,0,ens4,Pol,2p6
rus2_sz9,2037,0,ens4,Pol,2p6
rus2_sz1,2038,0,ens4,Pol,2p6
rus2_sz2,2038,0,ens4,Pol,2p6
rus2_sz3,2038,0,ens4,Pol,2p6
rus2_sz4,2038,0,ens4,Pol,2p6
rus2_sz5,2038,0,ens4,Pol,2p6
rus2_sz6,2038,0,ens4,Pol,2p6
rus2_sz7,2038,0,ens4,Pol,2p6
rus2_sz8,2038,0,ens4,Pol,2p6
rus2_sz9,2038,0,ens4,Pol,2p6
rus2_sz1,2039,0,ens4,Pol,2p6
rus2_sz2,2039,0,ens4,Pol,2p6
rus2_sz3,2039,0,ens4,Pol,2p6
rus2_sz4,2039,0,ens4,Pol,2p6
rus2_sz5,2039,0,ens4,Pol,2p6
rus2_sz6,2039,0,ens4,Pol,2p6
rus2_sz7,2039,0,ens4,Pol,2p6
rus2_sz8,2039,0,ens4,Pol,2p6
rus2_sz9,2039,0,ens4,Pol,2p6
rus2_sz1,2040,0,ens4,Pol,2p6
rus2_sz2,2040,0,ens4,Pol,2p6
rus2_sz3,2040,0,ens4,Pol,2p6
rus2_sz4,2040,0,ens4,Pol,2p6
rus2_sz5,2040,0,ens4,Pol,2p6
rus2_sz6,2040,0,ens4,Pol,2p6
rus2_sz7,2040,0,ens4,Pol,2p6
rus2_sz8,2040,0,ens4,Pol,2p6
rus2_sz9,2040,0,ens4,Pol,2p6
rus2_sz1,2041,0,ens4,Pol,2p6
rus2_sz2,2041,0,ens4,Pol,2p6
rus2_sz3,2041,0,ens4,Pol,2p6
rus2_sz4,2041,0,ens4,Pol,2p6
rus2_sz5,2041,0,ens4,Pol,2p6
rus2_sz6,2041,0,ens4,Pol,2p6
rus2_sz7,2041,0,ens4,Pol,2p6
rus2_sz8,2041,0,ens4,Pol,2p6
rus2_sz9,2041,0,ens4,Pol,2p6
rus2_sz1,2042,0,ens4,Pol,2p6
rus2_sz2,2042,0,ens4,Pol,2p6
rus2_sz3,2042,0,ens4,Pol,2p6
rus2_sz4,2042,0,ens4,Pol,2p6
rus2_sz5,2042,0,ens4,Pol,2p6
rus2_sz6,2042,0,ens4,Pol,2p6
rus2_sz7,2042,0,ens4,Pol,2p6
rus2_sz8,2042,0,ens4,Pol,2p6
rus2_sz9,2042,0,ens4,Pol,2p6
rus2_sz1,2043,0,ens4,Pol,2p6
rus2_sz2,2043,0,ens4,Pol,2p6
rus2_sz3,2043,0,ens4,Pol,2p6
rus2_sz4,2043,0,ens4,Pol,2p6
rus2_sz5,2043,0,ens4,Pol,2p6
rus2_sz6,2043,0,ens4,Pol,2p6
rus2_sz7,2043,0,ens4,Pol,2p6
rus2_sz8,2043,0,ens4,Pol,2p6
rus2_sz9,2043,0,ens4,Pol,2p6
rus2_sz1,2044,0,ens4,Pol,2p6
rus2_sz2,2044,0,ens4,Pol,2p6
rus2_sz3,2044,0,ens4,Pol,2p6
rus2_sz4,2044,0,ens4,Pol,2p6
rus2_sz5,2044,0,ens4,Pol,2p6
rus2_sz6,2044,0,ens4,Pol,2p6
rus2_sz7,2044,0,ens4,Pol,2p6
rus2_sz8,2044,0,ens4,Pol,2p6
rus2_sz9,2044,0,ens4,Pol,2p6
rus2_sz1,2045,0,ens4,Pol,2p6
rus2_sz2,2045,0,ens4,Pol,2p6
rus2_sz3,2045,0,ens4,Pol,2p6
rus2_sz4,2045,0,ens4,Pol,2p6
rus2_sz5,2045,0,ens4,Pol,2p6
rus2_sz6,2045,0,ens4,Pol,2p6
rus2_sz7,2045,0,ens4,Pol,2p6
rus2_sz8,2045,0,ens4,Pol,2p6
rus2_sz9,2045,0,ens4,Pol,2p6
rus2_sz1,2046,0,ens4,Pol,2p6
rus2_sz2,2046,0,ens4,Pol,2p6
rus2_sz3,2046,0,ens4,Pol,2p6
rus2_sz4,2046,0,ens4,Pol,2p6
rus2_sz5,2046,0,ens4,Pol,2p6
rus2_sz6,2046,0,ens4,Pol,2p6
rus2_sz7,2046,0,ens4,Pol,2p6
rus2_sz8,2046,0,ens4,Pol,2p6
rus2_sz9,2046,0,ens4,Pol,2p6
rus2_sz1,2047,0,ens4,Pol,2p6
rus2_sz2,2047,0,ens4,Pol,2p6
rus2_sz3,2047,0,ens4,Pol,2p6
rus2_sz4,2047,0,ens4,Pol,2p6
rus2_sz5,2047,0,ens4,Pol,2p6
rus2_sz6,2047,0,ens4,Pol,2p6
rus2_sz7,2047,0,ens4,Pol,2p6
rus2_sz8,2047,0,ens4,Pol,2p6
rus2_sz9,2047,0,ens4,Pol,2p6
rus2_sz1,2048,0,ens4,Pol,2p6
rus2_sz2,2048,0,ens4,Pol,2p6
rus2_sz3,2048,0,ens4,Pol,2p6
rus2_sz4,2048,0,ens4,Pol,2p6
rus2_sz5,2048,0,ens4,Pol,2p6
rus2_sz6,2048,0,ens4,Pol,2p6
rus2_sz7,2048,0,ens4,Pol,2p6
rus2_sz8,2048,0,ens4,Pol,2p6
rus2_sz9,2048,0,ens4,Pol,2p6
rus2_sz1,2049,0,ens4,Pol,2p6
rus2_sz2,2049,0,ens4,Pol,2p6
rus2_sz3,2049,0,ens4,Pol,2p6
rus2_sz4,2049,0,ens4,Pol,2p6
rus2_sz5,2049,0,ens4,Pol,2p6
rus2_sz6,2049,0,ens4,Pol,2p6
rus2_sz7,2049,0,ens4,Pol,2p6
rus2_sz8,2049,0,ens4,Pol,2p6
rus2_sz9,2049,0,ens4,Pol,2p6
rus2_sz1,2050,0,ens4,Pol,2p6
rus2_sz2,2050,0,ens4,Pol,2p6
rus2_sz3,2050,0,ens4,Pol,2p6
rus2_sz4,2050,0,ens4,Pol,2p6
rus2_sz5,2050,0,ens4,Pol,2p6
rus2_sz6,2050,0,ens4,Pol,2p6
rus2_sz7,2050,0,ens4,Pol,2p6
rus2_sz8,2050,0,ens4,Pol,2p6
rus2_sz9,2050,0,ens4,Pol,2p6
rus2_sz1,2051,0,ens4,Pol,2p6
rus2_sz2,2051,0,ens4,Pol,2p6
rus2_sz3,2051,0,ens4,Pol,2p6
rus2_sz4,2051,0,ens4,Pol,2p6
rus2_sz5,2051,0,ens4,Pol,2p6
rus2_sz6,2051,0,ens4,Pol,2p6
rus2_sz7,2051,0,ens4,Pol,2p6
rus2_sz8,2051,0,ens4,Pol,2p6
rus2_sz9,2051,0,ens4,Pol,2p6
rus2_sz1,2052,0,ens4,Pol,2p6
rus2_sz2,2052,0,ens4,Pol,2p6
rus2_sz3,2052,0,ens4,Pol,2p6
rus2_sz4,2052,0,ens4,Pol,2p6
rus2_sz5,2052,0,ens4,Pol,2p6
rus2_sz6,2052,0,ens4,Pol,2p6
