year,scen,ens,rcp,usd_rub,ship_type,dir,value
2064,Ref,ens3,2p6,base,1A,East,1.8257264801158883
2064,Ref,ens3,2p6,base,1A,West,5.744414580609042
2064,Ref,ens3,2p6,base,1AS,East,3.614442440263257
2064,Ref,ens3,2p6,base,1AS,West,4.334892950789474
2064,Ref,ens3,2p6,discounted,1A,East,1.8100906502123084
2064,Ref,ens3,2p6,discounted,1A,West,5.760050410512621
2064,Ref,ens3,2p6,discounted,1AS,East,3.7953317264640694
2064,Ref,ens3,2p6,discounted,1AS,West,4.154003664588661
2064,Ref,ens3,2p6,high,1A,East,1.8301646616602665
2064,Ref,ens3,2p6,high,1A,West,5.7399763990646635
2064,Ref,ens3,2p6,high,1AS,East,3.654072537159559
2064,Ref,ens3,2p6,high,1AS,West,4.295262853893172
2064,Ref,ens3,2p6,low,1A,East,1.7924450096333358
2064,Ref,ens3,2p6,low,1A,West,5.777696051091594
2064,Ref,ens3,2p6,low,1AS,East,3.3194105804320233
2064,Ref,ens3,2p6,low,1AS,West,4.629924810620707
2064,Ref,ens3,8p5,base,1A,East,2.279805434488401
2064,Ref,ens3,8p5,base,1A,West,3.264103355867516
2064,Ref,ens3,8p5,base,1AS,East,2.422669967239354
2064,Ref,ens3,8p5,base,1AS,West,3.121238823116563
2064,Ref,ens3,8p5,discounted,1A,East,2.3068989788762226
2064,Ref,ens3,8p5,discounted,1A,West,3.237009811479694
2064,Ref,ens3,8p5,discounted,1AS,East,2.4298324767838415
2064,Ref,ens3,8p5,discounted,1AS,West,3.1140763135720753
2064,Ref,ens3,8p5,high,1A,East,2.2900120415505536
2064,Ref,ens3,8p5,high,1A,West,3.253896748805363
2064,Ref,ens3,8p5,high,1AS,East,2.4279932252550984
2064,Ref,ens3,8p5,high,1AS,West,3.1159155651008184
2064,Ref,ens3,8p5,low,1A,East,2.203562575950299
2064,Ref,ens3,8p5,low,1A,West,3.340346214405618
2064,Ref,ens3,8p5,low,1AS,East,2.38234822636413
2064,Ref,ens3,8p5,low,1AS,West,3.1615605639917868
2064,Ref,ens4,2p6,base,1A,East,1.3133916990710126
2064,Ref,ens4,2p6,base,1A,West,3.937221172924687
2064,Ref,ens4,2p6,base,1AS,East,2.00144612560042
2064,Ref,ens4,2p6,base,1AS,West,3.404843732716243
2064,Ref,ens4,2p6,discounted,1A,East,1.310449543335532
2064,Ref,ens4,2p6,discounted,1A,West,3.9401633286601676
2064,Ref,ens4,2p6,discounted,1AS,East,2.0348632436139504
2064,Ref,ens4,2p6,discounted,1AS,West,3.3714266147027123
2064,Ref,ens4,2p6,high,1A,East,1.3152278238868509
2064,Ref,ens4,2p6,high,1A,West,3.935385048108849
2064,Ref,ens4,2p6,high,1AS,East,2.0123573528177774
2064,Ref,ens4,2p6,high,1AS,West,3.3939325054988854
2064,Ref,ens4,2p6,low,1A,East,1.299609223385722
2064,Ref,ens4,2p6,low,1A,West,3.9510036486099778
2064,Ref,ens4,2p6,low,1AS,East,1.9201060348962606
2064,Ref,ens4,2p6,low,1AS,West,3.486183823420402
2064,Ref,ens4,8p5,base,1A,East,5.7769196245858225
2064,Ref,ens4,8p5,base,1A,West,9.11998590720972
2064,Ref,ens4,8p5,base,1AS,East,9.296309103767848
2064,Ref,ens4,8p5,base,1AS,West,6.155820089816806
2064,Ref,ens4,8p5,discounted,1A,East,5.8768109941079185
2064,Ref,ens4,8p5,discounted,1A,West,9.020094537687624
2064,Ref,ens4,8p5,discounted,1AS,East,9.687941955678825
2064,Ref,ens4,8p5,discounted,1AS,West,5.764187237905829
2064,Ref,ens4,8p5,high,1A,East,5.8085452364851715
2064,Ref,ens4,8p5,high,1A,West,9.088360295310371
2064,Ref,ens4,8p5,high,1AS,East,9.384505031615175
2064,Ref,ens4,8p5,high,1AS,West,6.067624161969478
2064,Ref,ens4,8p5,low,1A,East,5.540755571543744
2064,Ref,ens4,8p5,low,1A,West,9.3561499602518
2064,Ref,ens4,8p5,low,1AS,East,8.636649439832073
2064,Ref,ens4,8p5,low,1AS,West,6.815479753752581
2064,Ref,ens5,2p6,base,1A,East,3.4728925316282693
2064,Ref,ens5,2p6,base,1A,West,6.87552074229443
2064,Ref,ens5,2p6,base,1AS,East,4.867739352144418
2064,Ref,ens5,2p6,base,1AS,West,5.701732091031126
2064,Ref,ens5,2p6,discounted,1A,East,3.6025769228896345
2064,Ref,ens5,2p6,discounted,1A,West,6.745836351033065
2064,Ref,ens5,2p6,discounted,1AS,East,5.0113924629715765
2064,Ref,ens5,2p6,discounted,1AS,West,5.558078980203967
2064,Ref,ens5,2p6,high,1A,East,3.4976431611315832
2064,Ref,ens5,2p6,high,1A,West,6.850770112791116
2064,Ref,ens5,2p6,high,1AS,East,4.90363798075375
2064,Ref,ens5,2p6,high,1AS,West,5.665833462421793
2064,Ref,ens5,2p6,low,1A,East,3.2937321599441933
2064,Ref,ens5,2p6,low,1A,West,7.054681113978506
2064,Ref,ens5,2p6,low,1AS,East,4.597136812859171
2064,Ref,ens5,2p6,low,1AS,West,5.9723346303163725
2064,Ref,ens5,8p5,base,1A,East,4.919918706998229
2064,Ref,ens5,8p5,base,1A,West,9.8731857780095
2064,Ref,ens5,8p5,base,1AS,East,5.23935583175526
2064,Ref,ens5,8p5,base,1AS,West,9.55374865325247
2064,Ref,ens5,8p5,discounted,1A,East,5.029455340224334
2064,Ref,ens5,8p5,discounted,1A,West,9.763649144783395
2064,Ref,ens5,8p5,discounted,1AS,East,5.294576319641474
2064,Ref,ens5,8p5,discounted,1AS,West,9.498528165366254
2064,Ref,ens5,8p5,high,1A,East,4.95281250940993
2064,Ref,ens5,8p5,high,1A,West,9.840291975597799
2064,Ref,ens5,8p5,high,1AS,East,5.264936173558142
2064,Ref,ens5,8p5,high,1AS,West,9.528168311449587
2064,Ref,ens5,8p5,low,1A,East,4.676382639865828
2064,Ref,ens5,8p5,low,1A,West,10.116721845141901
2064,Ref,ens5,8p5,low,1AS,East,5.045259989107806
2064,Ref,ens5,8p5,low,1AS,West,9.747844495899923
2064,Ref,ens6,2p6,base,1A,East,1.8904398342202815
2064,Ref,ens6,2p6,base,1A,West,3.5636370002293494
2064,Ref,ens6,2p6,base,1AS,East,2.3268223303595352
2064,Ref,ens6,2p6,base,1AS,West,3.207322269200171
2064,Ref,ens6,2p6,discounted,1A,East,1.9615995867776304
2064,Ref,ens6,2p6,discounted,1A,West,3.4924772476720003
2064,Ref,ens6,2p6,discounted,1AS,East,2.414092058053661
2064,Ref,ens6,2p6,discounted,1AS,West,3.120052541506045
2064,Ref,ens6,2p6,high,1A,East,1.9062563051943886
2064,Ref,ens6,2p6,high,1A,West,3.5478205292552425
2064,Ref,ens6,2p6,high,1AS,East,2.3448550931421384
2064,Ref,ens6,2p6,high,1AS,West,3.189289506417568
2064,Ref,ens6,2p6,low,1A,East,1.7762081251267727
2064,Ref,ens6,2p6,low,1A,West,3.677868709322858
2064,Ref,ens6,2p6,low,1AS,East,2.1926632058841804
2064,Ref,ens6,2p6,low,1AS,West,3.341481393675526
2064,Ref,ens6,8p5,base,1A,East,6.101610263333301
2064,Ref,ens6,8p5,base,1A,West,10.275400464429584
2064,Ref,ens6,8p5,base,1AS,East,8.298061033934411
2064,Ref,ens6,8p5,base,1AS,West,8.359091442099789
2064,Ref,ens6,8p5,discounted,1A,East,6.3980541495893375
2064,Ref,ens6,8p5,discounted,1A,West,9.978956578173547
2064,Ref,ens6,8p5,discounted,1AS,East,8.641622570486726
2064,Ref,ens6,8p5,discounted,1AS,West,8.015529905547474
2064,Ref,ens6,8p5,high,1A,East,6.160454952722855
2064,Ref,ens6,8p5,high,1A,West,10.21655577504003
2064,Ref,ens6,8p5,high,1AS,East,8.377000931610011
2064,Ref,ens6,8p5,high,1AS,West,8.28015154442419
2064,Ref,ens6,8p5,low,1A,East,5.673624207982446
2064,Ref,ens6,8p5,low,1A,West,10.703386519780437
2064,Ref,ens6,8p5,low,1AS,East,7.706668189641119
2064,Ref,ens6,8p5,low,1AS,West,8.950484286393081
2064,Ref,ens7,2p6,base,1A,East,2.1321135551587185
2064,Ref,ens7,2p6,base,1A,West,3.206697468507239
2064,Ref,ens7,2p6,base,1AS,East,2.8312684416896103
2064,Ref,ens7,2p6,base,1AS,West,2.6502775917119252
2064,Ref,ens7,2p6,discounted,1A,East,2.1762724568525913
2064,Ref,ens7,2p6,discounted,1A,West,3.1625385668133665
2064,Ref,ens7,2p6,discounted,1AS,East,2.943321619864357
2064,Ref,ens7,2p6,discounted,1AS,West,2.5382244135371788
2064,Ref,ens7,2p6,high,1A,East,2.1464984979076958
2064,Ref,ens7,2p6,high,1A,West,3.192312525758262
2064,Ref,ens7,2p6,high,1AS,East,2.8566576097021423
2064,Ref,ens7,2p6,high,1AS,West,2.6248884236993932
2064,Ref,ens7,2p6,low,1A,East,2.025665520409915
2064,Ref,ens7,2p6,low,1A,West,3.3131455032560426
2064,Ref,ens7,2p6,low,1AS,East,2.6414166333249636
2064,Ref,ens7,2p6,low,1AS,West,2.840129400076572
2064,Ref,ens7,8p5,base,1A,East,5.494225936102534
2064,Ref,ens7,8p5,base,1A,West,9.795066424164458
2064,Ref,ens7,8p5,base,1AS,East,6.8390210992246345
2064,Ref,ens7,8p5,base,1AS,West,9.078016281995591
2064,Ref,ens7,8p5,discounted,1A,East,5.5373735342149315
2064,Ref,ens7,8p5,discounted,1A,West,9.75191882605206
2064,Ref,ens7,8p5,discounted,1AS,East,6.8962429909679726
2064,Ref,ens7,8p5,discounted,1AS,West,9.020794390252254
2064,Ref,ens7,8p5,high,1A,East,5.513592283150794
2064,Ref,ens7,8p5,high,1A,West,9.775700077116197
2064,Ref,ens7,8p5,high,1AS,East,6.866105725320442
2064,Ref,ens7,8p5,high,1AS,West,9.050931655899785
2064,Ref,ens7,8p5,low,1A,East,5.349701989884624
2064,Ref,ens7,8p5,low,1A,West,9.93959037038237
2064,Ref,ens7,8p5,low,1AS,East,6.633469625314609
2064,Ref,ens7,8p5,low,1AS,West,9.283567755905617
2064,Ref,ens8,2p6,base,1A,East,2.8568779001785263
2064,Ref,ens8,2p6,base,1A,West,9.153950377788297
2064,Ref,ens8,2p6,base,1AS,East,4.929570626187499
2064,Ref,ens8,2p6,base,1AS,West,7.434982491174176
2064,Ref,ens8,2p6,discounted,1A,East,2.8568779001785263
2064,Ref,ens8,2p6,discounted,1A,West,9.153950377788297
2064,Ref,ens8,2p6,discounted,1AS,East,5.155015444618516
2064,Ref,ens8,2p6,discounted,1AS,West,7.209537672743159
2064,Ref,ens8,2p6,high,1A,East,2.8568779001785263
2064,Ref,ens8,2p6,high,1A,West,9.153950377788297
2064,Ref,ens8,2p6,high,1AS,East,4.973651854679473
2064,Ref,ens8,2p6,high,1AS,West,7.390901262682202
2064,Ref,ens8,2p6,low,1A,East,2.8568779001785263
2064,Ref,ens8,2p6,low,1A,West,9.153950377788297
2064,Ref,ens8,2p6,low,1AS,East,4.600806089110665
2064,Ref,ens8,2p6,low,1AS,West,7.76374702825101
2064,Ref,ens8,8p5,base,1A,East,6.6412618695940004
2064,Ref,ens8,8p5,base,1A,West,10.377757766443315
2064,Ref,ens8,8p5,base,1AS,East,8.713663939641885
2064,Ref,ens8,8p5,base,1AS,West,8.604103853750813
2064,Ref,ens8,8p5,discounted,1A,East,6.722255075641728
2064,Ref,ens8,8p5,discounted,1A,West,10.296764560395587
2064,Ref,ens8,8p5,discounted,1AS,East,9.031295830172194
2064,Ref,ens8,8p5,discounted,1AS,West,8.286471963220501
2064,Ref,ens8,8p5,high,1A,East,6.665330211731704
2064,Ref,ens8,8p5,high,1A,West,10.353689424305612
2064,Ref,ens8,8p5,high,1AS,East,8.782888515312823
2064,Ref,ens8,8p5,high,1AS,West,8.534879278079874
2064,Ref,ens8,8p5,low,1A,East,6.46431973180209
2064,Ref,ens8,8p5,low,1A,West,10.554699904235227
2064,Ref,ens8,8p5,low,1AS,East,8.19865423821827
2064,Ref,ens8,8p5,low,1AS,West,9.119113555174426
2064,Ref,ens9,2p6,base,1A,East,5.277545032113777
2064,Ref,ens9,2p6,base,1A,West,10.701733369049679
2064,Ref,ens9,2p6,base,1AS,East,6.571370444518008
2064,Ref,ens9,2p6,base,1AS,West,9.553071400879176
2064,Ref,ens9,2p6,discounted,1A,East,5.452461157387127
2064,Ref,ens9,2p6,discounted,1A,West,10.52681724377633
2064,Ref,ens9,2p6,discounted,1AS,East,6.675406531166481
2064,Ref,ens9,2p6,discounted,1AS,West,9.449035314230704
2064,Ref,ens9,2p6,high,1A,East,5.313658249825692
2064,Ref,ens9,2p6,high,1A,West,10.665620151337764
2064,Ref,ens9,2p6,high,1AS,East,6.604887533767667
2064,Ref,ens9,2p6,high,1AS,West,9.519554311629516
2064,Ref,ens9,2p6,low,1A,East,5.012380816478488
2064,Ref,ens9,2p6,low,1A,West,10.966897584684968
2064,Ref,ens9,2p6,low,1AS,East,6.317663441983627
2064,Ref,ens9,2p6,low,1AS,West,9.806778403413558
2064,Ref,ens9,8p5,base,1A,East,7.63136254841232
2064,Ref,ens9,8p5,base,1A,West,9.752941805689927
2064,Ref,ens9,8p5,base,1AS,East,9.955613386312661
2064,Ref,ens9,8p5,base,1AS,West,7.74504580867721
2064,Ref,ens9,8p5,discounted,1A,East,7.759693632925082
2064,Ref,ens9,8p5,discounted,1A,West,9.624610721177167
2064,Ref,ens9,8p5,discounted,1AS,East,10.236698013319328
2064,Ref,ens9,8p5,discounted,1AS,West,7.463961181670543
2064,Ref,ens9,8p5,high,1A,East,7.669600575417718
2064,Ref,ens9,8p5,high,1A,West,9.71470377868453
2064,Ref,ens9,8p5,high,1AS,East,10.018109367294791
2064,Ref,ens9,8p5,high,1AS,West,7.682549827695081
2064,Ref,ens9,8p5,low,1A,East,7.348438697795362
2064,Ref,ens9,8p5,low,1A,West,10.035865656306886
2064,Ref,ens9,8p5,low,1AS,East,9.490257999788426
2064,Ref,ens9,8p5,low,1AS,West,8.210401195201445
2065,Pol,ens1,2p6,base,1A,East,3.702486291954624
2065,Pol,ens1,2p6,base,1A,West,3.388521221906916
2065,Pol,ens1,2p6,base,1AS,East,5.121396139169877
2065,Pol,ens1,2p6,base,1AS,West,2.2882667332983075
2065,Pol,ens1,2p6,discounted,1A,East,3.7802331458787135
2065,Pol,ens1,2p6,discounted,1A,West,3.310774367982826
2065,Pol,ens1,2p6,discounted,1AS,East,5.2279267001525005
2065,Pol,ens1,2p6,discounted,1AS,West,2.181736172315684
2065,Pol,ens1,2p6,high,1A,East,3.7197011200412087
2065,Pol,ens1,2p6,high,1A,West,3.3713063938203307
2065,Pol,ens1,2p6,high,1AS,East,5.144637936017718
2065,Pol,ens1,2p6,high,1AS,West,2.265024936450467
2065,Pol,ens1,2p6,low,1A,East,3.562557762700297
2065,Pol,ens1,2p6,low,1A,West,3.5284497511612427
2065,Pol,ens1,2p6,low,1AS,East,4.918442049811688
2065,Pol,ens1,2p6,low,1AS,West,2.491220822656496
2065,Pol,ens10,2p6,base,1A,East,6.562029037352605
2065,Pol,ens10,2p6,base,1A,West,11.624948394847767
2065,Pol,ens10,2p6,base,1AS,East,11.347734880057388
2065,Pol,ens10,2p6,base,1AS,West,7.5371594595973255
2065,Pol,ens10,2p6,discounted,1A,East,6.646566390873926
2065,Pol,ens10,2p6,discounted,1A,West,11.540411041326445
2065,Pol,ens10,2p6,discounted,1AS,East,11.538280086430621
2065,Pol,ens10,2p6,discounted,1AS,West,7.346614253224092
2065,Pol,ens10,2p6,high,1A,East,6.579677073681145
2065,Pol,ens10,2p6,high,1A,West,11.607300358519227
2065,Pol,ens10,2p6,high,1AS,East,11.390221958011466
2065,Pol,ens10,2p6,high,1AS,West,7.494672381643246
2065,Pol,ens10,2p6,low,1A,East,6.418072308744184
2065,Pol,ens10,2p6,low,1A,West,11.768905123456188
2065,Pol,ens10,2p6,low,1AS,East,10.980627254313049
2065,Pol,ens10,2p6,low,1AS,West,7.904267085341665
2065,Pol,ens11,2p6,base,1A,East,7.7996468728316914
2065,Pol,ens11,2p6,base,1A,West,10.664295571396385
2065,Pol,ens11,2p6,base,1AS,East,11.379032991646474
2065,Pol,ens11,2p6,base,1AS,West,7.550775229893065
2065,Pol,ens11,2p6,discounted,1A,East,7.992349150181287
2065,Pol,ens11,2p6,discounted,1A,West,10.471593294046789
2065,Pol,ens11,2p6,discounted,1AS,East,11.54427010799097
2065,Pol,ens11,2p6,discounted,1AS,West,7.385538113548568
2065,Pol,ens11,2p6,high,1A,East,7.837478842134496
2065,Pol,ens11,2p6,high,1A,West,10.62646360209358
2065,Pol,ens11,2p6,high,1AS,East,11.418644641520592
2065,Pol,ens11,2p6,high,1AS,West,7.5111635800189465
2065,Pol,ens11,2p6,low,1A,East,7.49111865272662
2065,Pol,ens11,2p6,low,1A,West,10.972823791501456
2065,Pol,ens11,2p6,low,1AS,East,11.039501298365558
2065,Pol,ens11,2p6,low,1AS,West,7.890306923173981
2065,Pol,ens12,2p6,base,1A,East,6.592950049291689
2065,Pol,ens12,2p6,base,1A,West,11.673776457296754
2065,Pol,ens12,2p6,base,1AS,East,8.598607064280813
2065,Pol,ens12,2p6,base,1AS,West,9.901294432137732
2065,Pol,ens12,2p6,discounted,1A,East,6.661340004474866
2065,Pol,ens12,2p6,discounted,1A,West,11.605386502113577
2065,Pol,ens12,2p6,discounted,1AS,East,8.634149637932916
2065,Pol,ens12,2p6,discounted,1AS,West,9.865751858485629
2065,Pol,ens12,2p6,high,1A,East,6.6082933866507805
2065,Pol,ens12,2p6,high,1A,West,11.658433119937662
2065,Pol,ens12,2p6,high,1AS,East,8.612074460674918
2065,Pol,ens12,2p6,high,1AS,West,9.887827035743626
2065,Pol,ens12,2p6,low,1A,East,6.468713481647424
2065,Pol,ens12,2p6,low,1A,West,11.798013024941019
2065,Pol,ens12,2p6,low,1AS,East,8.487837212830398
2065,Pol,ens12,2p6,low,1AS,West,10.012064283588147
2065,Pol,ens13,2p6,base,1A,East,5.053787540194361
2065,Pol,ens13,2p6,base,1A,West,12.294819500907739
2065,Pol,ens13,2p6,base,1AS,East,8.120922955176555
2065,Pol,ens13,2p6,base,1AS,West,9.623548872908422
2065,Pol,ens13,2p6,discounted,1A,East,5.053787540194361
2065,Pol,ens13,2p6,discounted,1A,West,12.294819500907739
2065,Pol,ens13,2p6,discounted,1AS,East,8.22460784285601
2065,Pol,ens13,2p6,discounted,1AS,West,9.51986398522897
2065,Pol,ens13,2p6,high,1A,East,5.053787540194361
2065,Pol,ens13,2p6,high,1A,West,12.294819500907739
2065,Pol,ens13,2p6,high,1AS,East,8.143897687571787
2065,Pol,ens13,2p6,high,1AS,West,9.600574140513192
2065,Pol,ens13,2p6,low,1A,East,5.053787540194361
2065,Pol,ens13,2p6,low,1A,West,12.294819500907739
2065,Pol,ens13,2p6,low,1AS,East,7.923224136045773
2065,Pol,ens13,2p6,low,1AS,West,9.821247692039204
2065,Pol,ens2,2p6,base,1A,East,3.9599578159366056
2065,Pol,ens2,2p6,base,1A,West,13.785862977896858
2065,Pol,ens2,2p6,base,1AS,East,5.682289202318374
2065,Pol,ens2,2p6,base,1AS,West,12.296332385592729
2065,Pol,ens2,2p6,discounted,1A,East,3.958630163340992
2065,Pol,ens2,2p6,discounted,1A,West,13.787190630492473
2065,Pol,ens2,2p6,discounted,1AS,East,5.729737342642867
2065,Pol,ens2,2p6,discounted,1AS,West,12.248884245268236
2065,Pol,ens2,2p6,high,1A,East,3.9655727634618025
2065,Pol,ens2,2p6,high,1A,West,13.780248030371663
2065,Pol,ens2,2p6,high,1AS,East,5.697607693668788
2065,Pol,ens2,2p6,high,1AS,West,12.281013894242315
2065,Pol,ens2,2p6,low,1A,East,3.9163943731651036
2065,Pol,ens2,2p6,low,1A,West,13.82942642066836
2065,Pol,ens2,2p6,low,1AS,East,5.5545454313555895
2065,Pol,ens2,2p6,low,1AS,West,12.424076156555513
2065,Pol,ens3,2p6,base,1A,East,5.2371118556977825
2065,Pol,ens3,2p6,base,1A,West,12.875270788928702
2065,Pol,ens3,2p6,base,1AS,East,8.532022540330946
2065,Pol,ens3,2p6,base,1AS,West,10.047539204457195
2065,Pol,ens3,2p6,discounted,1A,East,5.307976607792377
2065,Pol,ens3,2p6,discounted,1A,West,12.804406036834107
2065,Pol,ens3,2p6,discounted,1AS,East,8.6545359997884
2065,Pol,ens3,2p6,discounted,1AS,West,9.92502574499974
2065,Pol,ens3,2p6,high,1A,East,5.258973129693549
2065,Pol,ens3,2p6,high,1A,West,12.853409514932936
2065,Pol,ens3,2p6,high,1AS,East,8.567419265175385
2065,Pol,ens3,2p6,high,1AS,West,10.012142479612757
2065,Pol,ens3,2p6,low,1A,East,5.0607929188896374
2065,Pol,ens3,2p6,low,1A,West,13.051589725736848
2065,Pol,ens3,2p6,low,1AS,East,8.23023065776641
2065,Pol,ens3,2p6,low,1AS,West,10.34933108702173
2065,Pol,ens4,2p6,base,1A,East,2.155123580027284
2065,Pol,ens4,2p6,base,1A,West,4.457542608822827
2065,Pol,ens4,2p6,base,1AS,East,4.010462621500375
2065,Pol,ens4,2p6,base,1AS,West,3.080124009193759
2065,Pol,ens4,2p6,discounted,1A,East,2.150139221941337
2065,Pol,ens4,2p6,discounted,1A,West,4.462526966908775
2065,Pol,ens4,2p6,discounted,1AS,East,4.060873965822418
2065,Pol,ens4,2p6,discounted,1AS,West,3.029712664871716
2065,Pol,ens4,2p6,high,1A,East,2.156522002601673
2065,Pol,ens4,2p6,high,1A,West,4.456144186248439
2065,Pol,ens4,2p6,high,1AS,East,4.022386014856705
2065,Pol,ens4,2p6,high,1AS,West,3.0682006158374295
2065,Pol,ens4,2p6,low,1A,East,2.144403861713972
2065,Pol,ens4,2p6,low,1A,West,4.46826232713614
2065,Pol,ens4,2p6,low,1AS,East,3.9070706377722626
2065,Pol,ens4,2p6,low,1AS,West,3.1835159929218726
2065,Pol,ens5,2p6,base,1A,East,6.611703289223034
2065,Pol,ens5,2p6,base,1A,West,11.737051332499373
2065,Pol,ens5,2p6,base,1AS,East,8.59367282977498
2065,Pol,ens5,2p6,base,1AS,West,9.988803837034505
2065,Pol,ens5,2p6,discounted,1A,East,6.696619621308698
2065,Pol,ens5,2p6,discounted,1A,West,11.65213500041371
2065,Pol,ens5,2p6,discounted,1AS,East,8.679688137480081
2065,Pol,ens5,2p6,discounted,1AS,West,9.902788529329401
2065,Pol,ens5,2p6,high,1A,East,6.629439616219923
2065,Pol,ens5,2p6,high,1A,West,11.719315005502486
2065,Pol,ens5,2p6,high,1AS,East,8.6144574001219
2065,Pol,ens5,2p6,high,1AS,West,9.968019266687584
2065,Pol,ens5,2p6,low,1A,East,6.466849119737309
2065,Pol,ens5,2p6,low,1A,West,11.881905501985099
2065,Pol,ens5,2p6,low,1AS,East,8.41815381837862
2065,Pol,ens5,2p6,low,1AS,West,10.164322848430862
2065,Pol,ens6,2p6,base,1A,East,7.805440615959357
2065,Pol,ens6,2p6,base,1A,West,10.694510347424274
2065,Pol,ens6,2p6,base,1AS,East,9.963965035974265
2065,Pol,ens6,2p6,base,1AS,West,8.769113918617602
2065,Pol,ens6,2p6,discounted,1A,East,7.992771231288589
2065,Pol,ens6,2p6,discounted,1A,West,10.507179732095043
2065,Pol,ens6,2p6,discounted,1AS,East,10.117878843604364
2065,Pol,ens6,2p6,discounted,1AS,West,8.615200110987502
2065,Pol,ens6,2p6,high,1A,East,7.843511412300509
2065,Pol,ens6,2p6,high,1A,West,10.656439551083123
2065,Pol,ens6,2p6,high,1AS,East,9.998729607408384
2065,Pol,ens6,2p6,high,1AS,West,8.734349347183484
2065,Pol,ens6,2p6,low,1A,East,7.494302022235764
2065,Pol,ens6,2p6,low,1A,West,11.005648941147868
2065,Pol,ens6,2p6,low,1AS,East,9.663706267132149
2065,Pol,ens6,2p6,low,1AS,West,9.069372687459719
2065,Pol,ens7,2p6,base,1A,East,5.508599551251833
2065,Pol,ens7,2p6,base,1A,West,12.52421518743625
2065,Pol,ens7,2p6,base,1AS,East,12.764435273912577
2065,Pol,ens7,2p6,base,1AS,West,6.434128515254066
2065,Pol,ens7,2p6,discounted,1A,East,5.500596094309547
2065,Pol,ens7,2p6,discounted,1A,West,12.532218644378537
2065,Pol,ens7,2p6,discounted,1AS,East,12.967308732524359
2065,Pol,ens7,2p6,discounted,1AS,West,6.231255056642285
2065,Pol,ens7,2p6,high,1A,East,5.513398452447982
2065,Pol,ens7,2p6,high,1A,West,12.519416286240101
2065,Pol,ens7,2p6,high,1AS,East,12.818545439609307
2065,Pol,ens7,2p6,high,1AS,West,6.380018349557337
2065,Pol,ens7,2p6,low,1A,East,5.471717567441868
2065,Pol,ens7,2p6,low,1A,West,12.561097171246216
2065,Pol,ens7,2p6,low,1AS,East,12.3029385331541
2065,Pol,ens7,2p6,low,1AS,West,6.8956252560125435
2065,Pol,ens8,2p6,base,1A,East,6.805493063320887
2065,Pol,ens8,2p6,base,1A,West,16.30060763882493
2065,Pol,ens8,2p6,base,1AS,East,9.14570434160557
2065,Pol,ens8,2p6,base,1AS,West,14.193274988148271
2065,Pol,ens8,2p6,discounted,1A,East,6.805493063320887
2065,Pol,ens8,2p6,discounted,1A,West,16.30060763882493
2065,Pol,ens8,2p6,discounted,1AS,East,9.224990851132628
2065,Pol,ens8,2p6,discounted,1AS,West,14.113988478621215
2065,Pol,ens8,2p6,high,1A,East,6.805493063320887
2065,Pol,ens8,2p6,high,1A,West,16.30060763882493
2065,Pol,ens8,2p6,high,1AS,East,9.162743269371875
2065,Pol,ens8,2p6,high,1AS,West,14.176236060381967
2065,Pol,ens8,2p6,low,1A,East,6.805493063320887
2065,Pol,ens8,2p6,low,1A,West,16.30060763882493
2065,Pol,ens8,2p6,low,1AS,East,8.998101279653072
2065,Pol,ens8,2p6,low,1AS,West,14.34087805010077
2065,Pol,ens9,2p6,base,1A,East,10.102644590745637
2065,Pol,ens9,2p6,base,1A,West,13.973289439719567
2065,Pol,ens9,2p6,base,1AS,East,12.772638099743837
2065,Pol,ens9,2p6,base,1AS,West,11.634205782185495
2065,Pol,ens9,2p6,discounted,1A,East,10.139063892187814
2065,Pol,ens9,2p6,discounted,1A,West,13.93687013827739
2065,Pol,ens9,2p6,discounted,1AS,East,12.878327933119788
2065,Pol,ens9,2p6,discounted,1AS,West,11.528515948809543
2065,Pol,ens9,2p6,high,1A,East,10.123222428142283
2065,Pol,ens9,2p6,high,1A,West,13.952711602322921
2065,Pol,ens9,2p6,high,1AS,East,12.805041058834853
2065,Pol,ens9,2p6,high,1AS,West,11.601802823094479
2065,Pol,ens9,2p6,low,1A,East,9.940536486754695
2065,Pol,ens9,2p6,low,1A,West,14.135397543710509
2065,Pol,ens9,2p6,low,1AS,East,12.5008382950701
2065,Pol,ens9,2p6,low,1AS,West,11.906005586859232
2065,Ref,ens1,2p6,base,1A,East,2.180378920214267
2065,Ref,ens1,2p6,base,1A,West,3.18506476639177
2065,Ref,ens1,2p6,base,1AS,East,2.882069786475523
2065,Ref,ens1,2p6,base,1AS,West,2.653253676474654
2065,Ref,ens1,2p6,discounted,1A,East,2.2593700744676948
2065,Ref,ens1,2p6,discounted,1A,West,3.1060736121383425
2065,Ref,ens1,2p6,discounted,1AS,East,3.0308950178254506
2065,Ref,ens1,2p6,discounted,1AS,West,2.5044284451247267
2065,Ref,ens1,2p6,high,1A,East,2.1969003964000535
2065,Ref,ens1,2p6,high,1A,West,3.1685432902059842
2065,Ref,ens1,2p6,high,1AS,East,2.912130469557512
2065,Ref,ens1,2p6,high,1AS,West,2.623192993392665
2065,Ref,ens1,2p6,low,1A,East,2.0617740989356466
2065,Ref,ens1,2p6,low,1A,West,3.3036695876703908
2065,Ref,ens1,2p6,low,1AS,East,2.660196313564874
