subAU,year,value,ens,scen,rcp
rus9_sz2,2094,0,ens1,Pol,2p6
rus9_sz3,2094,0,ens1,Pol,2p6
rus9_sz4,2094,0,ens1,Pol,2p6
rus9_sz5,2094,0,ens1,Pol,2p6
rus9_sz6,2094,0,ens1,Pol,2p6
rus9_sz7,2094,0,ens1,Pol,2p6
rus9_sz8,2094,0,ens1,Pol,2p6
rus9_sz9,2094,0,ens1,Pol,2p6
rus9_sz1,2090,0.10585578279322236,ens10,Pol,2p6
rus9_sz10,2090,0.016104179227453524,ens10,Pol,2p6
rus9_sz11,2090,0.004026044806863381,ens10,Pol,2p6
rus9_sz12,2090,0.02013022403431691,ens10,Pol,2p6
rus9_sz13,2090,0.02013022403431691,ens10,Pol,2p6
rus9_sz14,2090,0.02013022403431691,ens10,Pol,2p6
rus9_sz15,2090,0.02013022403431691,ens10,Pol,2p6
rus9_sz16,2090,0.02013022403431691,ens10,Pol,2p6
rus9_sz17,2090,0.02013022403431691,ens10,Pol,2p6
rus9_sz18,2090,0.02013022403431691,ens10,Pol,2p6
rus9_sz19,2090,0.010221851743003801,ens10,Pol,2p6
rus9_sz2,2090,0.02415626884118029,ens10,Pol,2p6
rus9_sz3,2090,0.02013022403431691,ens10,Pol,2p6
rus9_sz4,2090,0.02013022403431691,ens10,Pol,2p6
rus9_sz5,2090,0.01175605083604108,ens10,Pol,2p6
rus9_sz6,2090,0.008374173198275827,ens10,Pol,2p6
rus9_sz7,2090,0.02013022403431691,ens10,Pol,2p6
rus9_sz8,2090,0.02013022403431691,ens10,Pol,2p6
rus9_sz9,2090,0.02013022403431691,ens10,Pol,2p6
rus9_sz1,2091,0.10585578279322236,ens10,Pol,2p6
rus9_sz10,2091,0.016104179227453524,ens10,Pol,2p6
rus9_sz11,2091,0.004026044806863381,ens10,Pol,2p6
rus9_sz12,2091,0.02013022403431691,ens10,Pol,2p6
rus9_sz13,2091,0.02013022403431691,ens10,Pol,2p6
rus9_sz14,2091,0.02013022403431691,ens10,Pol,2p6
rus9_sz15,2091,0.02013022403431691,ens10,Pol,2p6
rus9_sz16,2091,0.02013022403431691,ens10,Pol,2p6
rus9_sz17,2091,0.02013022403431691,ens10,Pol,2p6
rus9_sz18,2091,0.02013022403431691,ens10,Pol,2p6
rus9_sz19,2091,0.010221851743003801,ens10,Pol,2p6
rus9_sz2,2091,0.02415626884118029,ens10,Pol,2p6
rus9_sz3,2091,0.02013022403431691,ens10,Pol,2p6
rus9_sz4,2091,0.02013022403431691,ens10,Pol,2p6
rus9_sz5,2091,0.01175605083604108,ens10,Pol,2p6
rus9_sz6,2091,0.008374173198275827,ens10,Pol,2p6
rus9_sz7,2091,0.02013022403431691,ens10,Pol,2p6
rus9_sz8,2091,0.02013022403431691,ens10,Pol,2p6
rus9_sz9,2091,0.02013022403431691,ens10,Pol,2p6
rus9_sz1,2092,0.10585578279322236,ens10,Pol,2p6
rus9_sz10,2092,0.016104179227453524,ens10,Pol,2p6
rus9_sz11,2092,0.004026044806863381,ens10,Pol,2p6
rus9_sz12,2092,0.02013022403431691,ens10,Pol,2p6
rus9_sz13,2092,0.02013022403431691,ens10,Pol,2p6
rus9_sz14,2092,0.02013022403431691,ens10,Pol,2p6
rus9_sz15,2092,0.02013022403431691,ens10,Pol,2p6
rus9_sz16,2092,0.02013022403431691,ens10,Pol,2p6
rus9_sz17,2092,0.02013022403431691,ens10,Pol,2p6
rus9_sz18,2092,0.02013022403431691,ens10,Pol,2p6
rus9_sz19,2092,0.010221851743003801,ens10,Pol,2p6
rus9_sz2,2092,0.02415626884118029,ens10,Pol,2p6
rus9_sz3,2092,0.02013022403431691,ens10,Pol,2p6
rus9_sz4,2092,0.02013022403431691,ens10,Pol,2p6
rus9_sz5,2092,0.01175605083604108,ens10,Pol,2p6
rus9_sz6,2092,0.008374173198275827,ens10,Pol,2p6
rus9_sz7,2092,0.02013022403431691,ens10,Pol,2p6
rus9_sz8,2092,0.02013022403431691,ens10,Pol,2p6
rus9_sz9,2092,0.02013022403431691,ens10,Pol,2p6
rus9_sz1,2093,0.10585578279322236,ens10,Pol,2p6
rus9_sz10,2093,0.016104179227453524,ens10,Pol,2p6
rus9_sz11,2093,0.004026044806863381,ens10,Pol,2p6
rus9_sz12,2093,0.02013022403431691,ens10,Pol,2p6
rus9_sz13,2093,0.02013022403431691,ens10,Pol,2p6
rus9_sz14,2093,0.02013022403431691,ens10,Pol,2p6
rus9_sz15,2093,0.02013022403431691,ens10,Pol,2p6
rus9_sz16,2093,0.02013022403431691,ens10,Pol,2p6
rus9_sz17,2093,0.02013022403431691,ens10,Pol,2p6
rus9_sz18,2093,0.02013022403431691,ens10,Pol,2p6
rus9_sz19,2093,0.010221851743003801,ens10,Pol,2p6
rus9_sz2,2093,0.02415626884118029,ens10,Pol,2p6
rus9_sz3,2093,0.02013022403431691,ens10,Pol,2p6
rus9_sz4,2093,0.02013022403431691,ens10,Pol,2p6
rus9_sz5,2093,0.01175605083604108,ens10,Pol,2p6
rus9_sz6,2093,0.008374173198275827,ens10,Pol,2p6
rus9_sz7,2093,0.02013022403431691,ens10,Pol,2p6
rus9_sz8,2093,0.02013022403431691,ens10,Pol,2p6
rus9_sz9,2093,0.02013022403431691,ens10,Pol,2p6
rus9_sz1,2094,0.10585578279322236,ens10,Pol,2p6
rus9_sz10,2094,0.016104179227453524,ens10,Pol,2p6
rus9_sz11,2094,0.004026044806863381,ens10,Pol,2p6
rus9_sz12,2094,0.02013022403431691,ens10,Pol,2p6
rus9_sz13,2094,0.02013022403431691,ens10,Pol,2p6
rus9_sz14,2094,0.02013022403431691,ens10,Pol,2p6
rus9_sz15,2094,0.02013022403431691,ens10,Pol,2p6
rus9_sz16,2094,0.02013022403431691,ens10,Pol,2p6
rus9_sz17,2094,0.02013022403431691,ens10,Pol,2p6
rus9_sz18,2094,0.02013022403431691,ens10,Pol,2p6
rus9_sz19,2094,0.010221851743003801,ens10,Pol,2p6
rus9_sz2,2094,0.02415626884118029,ens10,Pol,2p6
rus9_sz3,2094,0.02013022403431691,ens10,Pol,2p6
rus9_sz4,2094,0.02013022403431691,ens10,Pol,2p6
rus9_sz5,2094,0.01175605083604108,ens10,Pol,2p6
rus9_sz6,2094,0.008374173198275827,ens10,Pol,2p6
rus9_sz7,2094,0.02013022403431691,ens10,Pol,2p6
rus9_sz8,2094,0.02013022403431691,ens10,Pol,2p6
rus9_sz9,2094,0.02013022403431691,ens10,Pol,2p6
rus9_sz1,2090,0.16668980777428666,ens11,Pol,2p6
rus9_sz10,2090,0.025359054261877914,ens11,Pol,2p6
rus9_sz11,2090,0.0063397635654694785,ens11,Pol,2p6
rus9_sz12,2090,0.031698817827347396,ens11,Pol,2p6
rus9_sz13,2090,0.031698817827347396,ens11,Pol,2p6
rus9_sz14,2090,0.031698817827347396,ens11,Pol,2p6
rus9_sz15,2090,0.031698817827347396,ens11,Pol,2p6
rus9_sz16,2090,0.031698817827347396,ens11,Pol,2p6
rus9_sz17,2090,0.031698817827347396,ens11,Pol,2p6
rus9_sz18,2090,0.031698817827347396,ens11,Pol,2p6
rus9_sz19,2090,0.016096225044850882,ens11,Pol,2p6
rus9_sz2,2090,0.03803858139281688,ens11,Pol,2p6
rus9_sz3,2090,0.031698817827347396,ens11,Pol,2p6
rus9_sz4,2090,0.031698817827347396,ens11,Pol,2p6
rus9_sz5,2090,0.01851210961117089,ens11,Pol,2p6
rus9_sz6,2090,0.013186708216176507,ens11,Pol,2p6
rus9_sz7,2090,0.031698817827347396,ens11,Pol,2p6
rus9_sz8,2090,0.031698817827347396,ens11,Pol,2p6
rus9_sz9,2090,0.031698817827347396,ens11,Pol,2p6
rus9_sz1,2091,0.16668980777428666,ens11,Pol,2p6
rus9_sz10,2091,0.025359054261877914,ens11,Pol,2p6
rus9_sz11,2091,0.0063397635654694785,ens11,Pol,2p6
rus9_sz12,2091,0.031698817827347396,ens11,Pol,2p6
rus9_sz13,2091,0.031698817827347396,ens11,Pol,2p6
rus9_sz14,2091,0.031698817827347396,ens11,Pol,2p6
rus9_sz15,2091,0.031698817827347396,ens11,Pol,2p6
rus9_sz16,2091,0.031698817827347396,ens11,Pol,2p6
rus9_sz17,2091,0.031698817827347396,ens11,Pol,2p6
rus9_sz18,2091,0.031698817827347396,ens11,Pol,2p6
rus9_sz19,2091,0.016096225044850882,ens11,Pol,2p6
rus9_sz2,2091,0.03803858139281688,ens11,Pol,2p6
rus9_sz3,2091,0.031698817827347396,ens11,Pol,2p6
rus9_sz4,2091,0.031698817827347396,ens11,Pol,2p6
rus9_sz5,2091,0.01851210961117089,ens11,Pol,2p6
rus9_sz6,2091,0.013186708216176507,ens11,Pol,2p6
rus9_sz7,2091,0.031698817827347396,ens11,Pol,2p6
rus9_sz8,2091,0.031698817827347396,ens11,Pol,2p6
rus9_sz9,2091,0.031698817827347396,ens11,Pol,2p6
rus9_sz1,2092,0.16668980777428666,ens11,Pol,2p6
rus9_sz10,2092,0.025359054261877914,ens11,Pol,2p6
rus9_sz11,2092,0.0063397635654694785,ens11,Pol,2p6
rus9_sz12,2092,0.031698817827347396,ens11,Pol,2p6
rus9_sz13,2092,0.031698817827347396,ens11,Pol,2p6
rus9_sz14,2092,0.031698817827347396,ens11,Pol,2p6
rus9_sz15,2092,0.031698817827347396,ens11,Pol,2p6
rus9_sz16,2092,0.031698817827347396,ens11,Pol,2p6
rus9_sz17,2092,0.031698817827347396,ens11,Pol,2p6
rus9_sz18,2092,0.031698817827347396,ens11,Pol,2p6
rus9_sz19,2092,0.016096225044850882,ens11,Pol,2p6
rus9_sz2,2092,0.03803858139281688,ens11,Pol,2p6
rus9_sz3,2092,0.031698817827347396,ens11,Pol,2p6
rus9_sz4,2092,0.031698817827347396,ens11,Pol,2p6
rus9_sz5,2092,0.01851210961117089,ens11,Pol,2p6
rus9_sz6,2092,0.013186708216176507,ens11,Pol,2p6
rus9_sz7,2092,0.031698817827347396,ens11,Pol,2p6
rus9_sz8,2092,0.031698817827347396,ens11,Pol,2p6
rus9_sz9,2092,0.031698817827347396,ens11,Pol,2p6
rus9_sz1,2093,0.16668980777428666,ens11,Pol,2p6
rus9_sz10,2093,0.025359054261877914,ens11,Pol,2p6
rus9_sz11,2093,0.0063397635654694785,ens11,Pol,2p6
rus9_sz12,2093,0.031698817827347396,ens11,Pol,2p6
rus9_sz13,2093,0.031698817827347396,ens11,Pol,2p6
rus9_sz14,2093,0.031698817827347396,ens11,Pol,2p6
rus9_sz15,2093,0.031698817827347396,ens11,Pol,2p6
rus9_sz16,2093,0.031698817827347396,ens11,Pol,2p6
rus9_sz17,2093,0.031698817827347396,ens11,Pol,2p6
rus9_sz18,2093,0.031698817827347396,ens11,Pol,2p6
rus9_sz19,2093,0.016096225044850882,ens11,Pol,2p6
rus9_sz2,2093,0.03803858139281688,ens11,Pol,2p6
rus9_sz3,2093,0.031698817827347396,ens11,Pol,2p6
rus9_sz4,2093,0.031698817827347396,ens11,Pol,2p6
rus9_sz5,2093,0.01851210961117089,ens11,Pol,2p6
rus9_sz6,2093,0.013186708216176507,ens11,Pol,2p6
rus9_sz7,2093,0.031698817827347396,ens11,Pol,2p6
rus9_sz8,2093,0.031698817827347396,ens11,Pol,2p6
rus9_sz9,2093,0.031698817827347396,ens11,Pol,2p6
rus9_sz1,2094,0.16668980777428666,ens11,Pol,2p6
rus9_sz10,2094,0.025359054261877914,ens11,Pol,2p6
rus9_sz11,2094,0.0063397635654694785,ens11,Pol,2p6
rus9_sz12,2094,0.031698817827347396,ens11,Pol,2p6
rus9_sz13,2094,0.031698817827347396,ens11,Pol,2p6
rus9_sz14,2094,0.031698817827347396,ens11,Pol,2p6
rus9_sz15,2094,0.031698817827347396,ens11,Pol,2p6
rus9_sz16,2094,0.031698817827347396,ens11,Pol,2p6
rus9_sz17,2094,0.031698817827347396,ens11,Pol,2p6
rus9_sz18,2094,0.031698817827347396,ens11,Pol,2p6
rus9_sz19,2094,0.016096225044850882,ens11,Pol,2p6
rus9_sz2,2094,0.03803858139281688,ens11,Pol,2p6
rus9_sz3,2094,0.031698817827347396,ens11,Pol,2p6
rus9_sz4,2094,0.031698817827347396,ens11,Pol,2p6
rus9_sz5,2094,0.01851210961117089,ens11,Pol,2p6
rus9_sz6,2094,0.013186708216176507,ens11,Pol,2p6
rus9_sz7,2094,0.031698817827347396,ens11,Pol,2p6
rus9_sz8,2094,0.031698817827347396,ens11,Pol,2p6
rus9_sz9,2094,0.031698817827347396,ens11,Pol,2p6
rus9_sz1,2090,0.04279810815661319,ens12,Pol,2p6
rus9_sz10,2090,0.006511013249945648,ens12,Pol,2p6
rus9_sz11,2090,0.001627753312486412,ens12,Pol,2p6
rus9_sz12,2090,0.008138766562432061,ens12,Pol,2p6
rus9_sz13,2090,0.008138766562432061,ens12,Pol,2p6
rus9_sz14,2090,0.008138766562432061,ens12,Pol,2p6
rus9_sz15,2090,0.008138766562432061,ens12,Pol,2p6
rus9_sz16,2090,0.008138766562432061,ens12,Pol,2p6
rus9_sz17,2090,0.008138766562432061,ens12,Pol,2p6
rus9_sz18,2090,0.008138766562432061,ens12,Pol,2p6
rus9_sz19,2090,0.004132754063257015,ens12,Pol,2p6
rus9_sz2,2090,0.009766519874918474,ens12,Pol,2p6
rus9_sz3,2090,0.008138766562432061,ens12,Pol,2p6
rus9_sz4,2090,0.008138766562432061,ens12,Pol,2p6
rus9_sz5,2090,0.004753039672460326,ens12,Pol,2p6
rus9_sz6,2090,0.0033857268899717347,ens12,Pol,2p6
rus9_sz7,2090,0.008138766562432061,ens12,Pol,2p6
rus9_sz8,2090,0.008138766562432061,ens12,Pol,2p6
rus9_sz9,2090,0.008138766562432061,ens12,Pol,2p6
rus9_sz1,2091,0.04279810815661319,ens12,Pol,2p6
rus9_sz10,2091,0.006511013249945648,ens12,Pol,2p6
rus9_sz11,2091,0.001627753312486412,ens12,Pol,2p6
rus9_sz12,2091,0.008138766562432061,ens12,Pol,2p6
rus9_sz13,2091,0.008138766562432061,ens12,Pol,2p6
rus9_sz14,2091,0.008138766562432061,ens12,Pol,2p6
rus9_sz15,2091,0.008138766562432061,ens12,Pol,2p6
rus9_sz16,2091,0.008138766562432061,ens12,Pol,2p6
rus9_sz17,2091,0.008138766562432061,ens12,Pol,2p6
rus9_sz18,2091,0.008138766562432061,ens12,Pol,2p6
rus9_sz19,2091,0.004132754063257015,ens12,Pol,2p6
rus9_sz2,2091,0.009766519874918474,ens12,Pol,2p6
rus9_sz3,2091,0.008138766562432061,ens12,Pol,2p6
rus9_sz4,2091,0.008138766562432061,ens12,Pol,2p6
rus9_sz5,2091,0.004753039672460326,ens12,Pol,2p6
rus9_sz6,2091,0.0033857268899717347,ens12,Pol,2p6
rus9_sz7,2091,0.008138766562432061,ens12,Pol,2p6
rus9_sz8,2091,0.008138766562432061,ens12,Pol,2p6
rus9_sz9,2091,0.008138766562432061,ens12,Pol,2p6
rus9_sz1,2092,0.04279810815661319,ens12,Pol,2p6
rus9_sz10,2092,0.006511013249945648,ens12,Pol,2p6
rus9_sz11,2092,0.001627753312486412,ens12,Pol,2p6
rus9_sz12,2092,0.008138766562432061,ens12,Pol,2p6
rus9_sz13,2092,0.008138766562432061,ens12,Pol,2p6
rus9_sz14,2092,0.008138766562432061,ens12,Pol,2p6
rus9_sz15,2092,0.008138766562432061,ens12,Pol,2p6
rus9_sz16,2092,0.008138766562432061,ens12,Pol,2p6
rus9_sz17,2092,0.008138766562432061,ens12,Pol,2p6
rus9_sz18,2092,0.008138766562432061,ens12,Pol,2p6
rus9_sz19,2092,0.004132754063257015,ens12,Pol,2p6
rus9_sz2,2092,0.009766519874918474,ens12,Pol,2p6
rus9_sz3,2092,0.008138766562432061,ens12,Pol,2p6
rus9_sz4,2092,0.008138766562432061,ens12,Pol,2p6
rus9_sz5,2092,0.004753039672460326,ens12,Pol,2p6
rus9_sz6,2092,0.0033857268899717347,ens12,Pol,2p6
rus9_sz7,2092,0.008138766562432061,ens12,Pol,2p6
rus9_sz8,2092,0.008138766562432061,ens12,Pol,2p6
rus9_sz9,2092,0.008138766562432061,ens12,Pol,2p6
rus9_sz1,2093,0.04279810815661319,ens12,Pol,2p6
rus9_sz10,2093,0.006511013249945648,ens12,Pol,2p6
rus9_sz11,2093,0.001627753312486412,ens12,Pol,2p6
rus9_sz12,2093,0.008138766562432061,ens12,Pol,2p6
rus9_sz13,2093,0.008138766562432061,ens12,Pol,2p6
rus9_sz14,2093,0.008138766562432061,ens12,Pol,2p6
rus9_sz15,2093,0.008138766562432061,ens12,Pol,2p6
rus9_sz16,2093,0.008138766562432061,ens12,Pol,2p6
rus9_sz17,2093,0.008138766562432061,ens12,Pol,2p6
rus9_sz18,2093,0.008138766562432061,ens12,Pol,2p6
rus9_sz19,2093,0.004132754063257015,ens12,Pol,2p6
rus9_sz2,2093,0.009766519874918474,ens12,Pol,2p6
rus9_sz3,2093,0.008138766562432061,ens12,Pol,2p6
rus9_sz4,2093,0.008138766562432061,ens12,Pol,2p6
rus9_sz5,2093,0.004753039672460326,ens12,Pol,2p6
rus9_sz6,2093,0.0033857268899717347,ens12,Pol,2p6
rus9_sz7,2093,0.008138766562432061,ens12,Pol,2p6
rus9_sz8,2093,0.008138766562432061,ens12,Pol,2p6
rus9_sz9,2093,0.008138766562432061,ens12,Pol,2p6
rus9_sz1,2094,0.04279810815661319,ens12,Pol,2p6
rus9_sz10,2094,0.006511013249945648,ens12,Pol,2p6
rus9_sz11,2094,0.001627753312486412,ens12,Pol,2p6
rus9_sz12,2094,0.008138766562432061,ens12,Pol,2p6
rus9_sz13,2094,0.008138766562432061,ens12,Pol,2p6
rus9_sz14,2094,0.008138766562432061,ens12,Pol,2p6
rus9_sz15,2094,0.008138766562432061,ens12,Pol,2p6
rus9_sz16,2094,0.008138766562432061,ens12,Pol,2p6
rus9_sz17,2094,0.008138766562432061,ens12,Pol,2p6
rus9_sz18,2094,0.008138766562432061,ens12,Pol,2p6
rus9_sz19,2094,0.004132754063257015,ens12,Pol,2p6
rus9_sz2,2094,0.009766519874918474,ens12,Pol,2p6
rus9_sz3,2094,0.008138766562432061,ens12,Pol,2p6
rus9_sz4,2094,0.008138766562432061,ens12,Pol,2p6
rus9_sz5,2094,0.004753039672460326,ens12,Pol,2p6
rus9_sz6,2094,0.0033857268899717347,ens12,Pol,2p6
rus9_sz7,2094,0.008138766562432061,ens12,Pol,2p6
rus9_sz8,2094,0.008138766562432061,ens12,Pol,2p6
rus9_sz9,2094,0.008138766562432061,ens12,Pol,2p6
rus9_sz1,2090,0,ens13,Pol,2p6
rus9_sz10,2090,0,ens13,Pol,2p6
rus9_sz11,2090,0,ens13,Pol,2p6
rus9_sz12,2090,0,ens13,Pol,2p6
rus9_sz13,2090,0,ens13,Pol,2p6
rus9_sz14,2090,0,ens13,Pol,2p6
rus9_sz15,2090,0,ens13,Pol,2p6
rus9_sz16,2090,0,ens13,Pol,2p6
rus9_sz17,2090,0,ens13,Pol,2p6
rus9_sz18,2090,0,ens13,Pol,2p6
rus9_sz19,2090,0,ens13,Pol,2p6
rus9_sz2,2090,0,ens13,Pol,2p6
rus9_sz3,2090,0,ens13,Pol,2p6
rus9_sz4,2090,0,ens13,Pol,2p6
rus9_sz5,2090,0,ens13,Pol,2p6
rus9_sz6,2090,0,ens13,Pol,2p6
rus9_sz7,2090,0,ens13,Pol,2p6
rus9_sz8,2090,0,ens13,Pol,2p6
rus9_sz9,2090,0,ens13,Pol,2p6
rus9_sz1,2091,0,ens13,Pol,2p6
rus9_sz10,2091,0,ens13,Pol,2p6
rus9_sz11,2091,0,ens13,Pol,2p6
rus9_sz12,2091,0,ens13,Pol,2p6
rus9_sz13,2091,0,ens13,Pol,2p6
rus9_sz14,2091,0,ens13,Pol,2p6
rus9_sz15,2091,0,ens13,Pol,2p6
rus9_sz16,2091,0,ens13,Pol,2p6
rus9_sz17,2091,0,ens13,Pol,2p6
rus9_sz18,2091,0,ens13,Pol,2p6
rus9_sz19,2091,0,ens13,Pol,2p6
rus9_sz2,2091,0,ens13,Pol,2p6
rus9_sz3,2091,0,ens13,Pol,2p6
rus9_sz4,2091,0,ens13,Pol,2p6
rus9_sz5,2091,0,ens13,Pol,2p6
rus9_sz6,2091,0,ens13,Pol,2p6
rus9_sz7,2091,0,ens13,Pol,2p6
rus9_sz8,2091,0,ens13,Pol,2p6
rus9_sz9,2091,0,ens13,Pol,2p6
rus9_sz1,2092,0,ens13,Pol,2p6
rus9_sz10,2092,0,ens13,Pol,2p6
rus9_sz11,2092,0,ens13,Pol,2p6
rus9_sz12,2092,0,ens13,Pol,2p6
rus9_sz13,2092,0,ens13,Pol,2p6
rus9_sz14,2092,0,ens13,Pol,2p6
rus9_sz15,2092,0,ens13,Pol,2p6
rus9_sz16,2092,0,ens13,Pol,2p6
rus9_sz17,2092,0,ens13,Pol,2p6
rus9_sz18,2092,0,ens13,Pol,2p6
rus9_sz19,2092,0,ens13,Pol,2p6
rus9_sz2,2092,0,ens13,Pol,2p6
rus9_sz3,2092,0,ens13,Pol,2p6
rus9_sz4,2092,0,ens13,Pol,2p6
rus9_sz5,2092,0,ens13,Pol,2p6
rus9_sz6,2092,0,ens13,Pol,2p6
rus9_sz7,2092,0,ens13,Pol,2p6
rus9_sz8,2092,0,ens13,Pol,2p6
rus9_sz9,2092,0,ens13,Pol,2p6
rus9_sz1,2093,0,ens13,Pol,2p6
rus9_sz10,2093,0,ens13,Pol,2p6
rus9_sz11,2093,0,ens13,Pol,2p6
rus9_sz12,2093,0,ens13,Pol,2p6
rus9_sz13,2093,0,ens13,Pol,2p6
rus9_sz14,2093,0,ens13,Pol,2p6
rus9_sz15,2093,0,ens13,Pol,2p6
rus9_sz16,2093,0,ens13,Pol,2p6
rus9_sz17,2093,0,ens13,Pol,2p6
rus9_sz18,2093,0,ens13,Pol,2p6
rus9_sz19,2093,0,ens13,Pol,2p6
rus9_sz2,2093,0,ens13,Pol,2p6
rus9_sz3,2093,0,ens13,Pol,2p6
rus9_sz4,2093,0,ens13,Pol,2p6
rus9_sz5,2093,0,ens13,Pol,2p6
rus9_sz6,2093,0,ens13,Pol,2p6
rus9_sz7,2093,0,ens13,Pol,2p6
rus9_sz8,2093,0,ens13,Pol,2p6
rus9_sz9,2093,0,ens13,Pol,2p6
rus9_sz1,2094,0,ens13,Pol,2p6
rus9_sz10,2094,0,ens13,Pol,2p6
rus9_sz11,2094,0,ens13,Pol,2p6
rus9_sz12,2094,0,ens13,Pol,2p6
rus9_sz13,2094,0,ens13,Pol,2p6
rus9_sz14,2094,0,ens13,Pol,2p6
rus9_sz15,2094,0,ens13,Pol,2p6
rus9_sz16,2094,0,ens13,Pol,2p6
rus9_sz17,2094,0,ens13,Pol,2p6
rus9_sz18,2094,0,ens13,Pol,2p6
rus9_sz19,2094,0,ens13,Pol,2p6
rus9_sz2,2094,0,ens13,Pol,2p6
rus9_sz3,2094,0,ens13,Pol,2p6
rus9_sz4,2094,0,ens13,Pol,2p6
rus9_sz5,2094,0,ens13,Pol,2p6
rus9_sz6,2094,0,ens13,Pol,2p6
rus9_sz7,2094,0,ens13,Pol,2p6
rus9_sz8,2094,0,ens13,Pol,2p6
rus9_sz9,2094,0,ens13,Pol,2p6
rus9_sz1,2090,0,ens2,Pol,2p6
rus9_sz10,2090,0,ens2,Pol,2p6
rus9_sz11,2090,0,ens2,Pol,2p6
rus9_sz12,2090,0,ens2,Pol,2p6
rus9_sz13,2090,0,ens2,Pol,2p6
rus9_sz14,2090,0,ens2,Pol,2p6
rus9_sz15,2090,0,ens2,Pol,2p6
rus9_sz16,2090,0,ens2,Pol,2p6
rus9_sz17,2090,0,ens2,Pol,2p6
rus9_sz18,2090,0,ens2,Pol,2p6
rus9_sz19,2090,0,ens2,Pol,2p6
rus9_sz2,2090,0,ens2,Pol,2p6
rus9_sz3,2090,0,ens2,Pol,2p6
rus9_sz4,2090,0,ens2,Pol,2p6
rus9_sz5,2090,0,ens2,Pol,2p6
rus9_sz6,2090,0,ens2,Pol,2p6
rus9_sz7,2090,0,ens2,Pol,2p6
rus9_sz8,2090,0,ens2,Pol,2p6
rus9_sz9,2090,0,ens2,Pol,2p6
rus9_sz1,2091,0,ens2,Pol,2p6
rus9_sz10,2091,0,ens2,Pol,2p6
rus9_sz11,2091,0,ens2,Pol,2p6
rus9_sz12,2091,0,ens2,Pol,2p6
rus9_sz13,2091,0,ens2,Pol,2p6
rus9_sz14,2091,0,ens2,Pol,2p6
rus9_sz15,2091,0,ens2,Pol,2p6
rus9_sz16,2091,0,ens2,Pol,2p6
rus9_sz17,2091,0,ens2,Pol,2p6
rus9_sz18,2091,0,ens2,Pol,2p6
rus9_sz19,2091,0,ens2,Pol,2p6
rus9_sz2,2091,0,ens2,Pol,2p6
rus9_sz3,2091,0,ens2,Pol,2p6
rus9_sz4,2091,0,ens2,Pol,2p6
rus9_sz5,2091,0,ens2,Pol,2p6
rus9_sz6,2091,0,ens2,Pol,2p6
rus9_sz7,2091,0,ens2,Pol,2p6
rus9_sz8,2091,0,ens2,Pol,2p6
rus9_sz9,2091,0,ens2,Pol,2p6
rus9_sz1,2092,0,ens2,Pol,2p6
rus9_sz10,2092,0,ens2,Pol,2p6
rus9_sz11,2092,0,ens2,Pol,2p6
rus9_sz12,2092,0,ens2,Pol,2p6
rus9_sz13,2092,0,ens2,Pol,2p6
rus9_sz14,2092,0,ens2,Pol,2p6
rus9_sz15,2092,0,ens2,Pol,2p6
rus9_sz16,2092,0,ens2,Pol,2p6
rus9_sz17,2092,0,ens2,Pol,2p6
rus9_sz18,2092,0,ens2,Pol,2p6
rus9_sz19,2092,0,ens2,Pol,2p6
rus9_sz2,2092,0,ens2,Pol,2p6
rus9_sz3,2092,0,ens2,Pol,2p6
rus9_sz4,2092,0,ens2,Pol,2p6
rus9_sz5,2092,0,ens2,Pol,2p6
rus9_sz6,2092,0,ens2,Pol,2p6
rus9_sz7,2092,0,ens2,Pol,2p6
rus9_sz8,2092,0,ens2,Pol,2p6
rus9_sz9,2092,0,ens2,Pol,2p6
rus9_sz1,2093,0,ens2,Pol,2p6
rus9_sz10,2093,0,ens2,Pol,2p6
rus9_sz11,2093,0,ens2,Pol,2p6
rus9_sz12,2093,0,ens2,Pol,2p6
rus9_sz13,2093,0,ens2,Pol,2p6
rus9_sz14,2093,0,ens2,Pol,2p6
rus9_sz15,2093,0,ens2,Pol,2p6
rus9_sz16,2093,0,ens2,Pol,2p6
rus9_sz17,2093,0,ens2,Pol,2p6
rus9_sz18,2093,0,ens2,Pol,2p6
rus9_sz19,2093,0,ens2,Pol,2p6
rus9_sz2,2093,0,ens2,Pol,2p6
rus9_sz3,2093,0,ens2,Pol,2p6
rus9_sz4,2093,0,ens2,Pol,2p6
rus9_sz5,2093,0,ens2,Pol,2p6
rus9_sz6,2093,0,ens2,Pol,2p6
rus9_sz7,2093,0,ens2,Pol,2p6
rus9_sz8,2093,0,ens2,Pol,2p6
rus9_sz9,2093,0,ens2,Pol,2p6
rus9_sz1,2094,0,ens2,Pol,2p6
rus9_sz10,2094,0,ens2,Pol,2p6
rus9_sz11,2094,0,ens2,Pol,2p6
rus9_sz12,2094,0,ens2,Pol,2p6
rus9_sz13,2094,0,ens2,Pol,2p6
rus9_sz14,2094,0,ens2,Pol,2p6
rus9_sz15,2094,0,ens2,Pol,2p6
rus9_sz16,2094,0,ens2,Pol,2p6
rus9_sz17,2094,0,ens2,Pol,2p6
rus9_sz18,2094,0,ens2,Pol,2p6
rus9_sz19,2094,0,ens2,Pol,2p6
rus9_sz2,2094,0,ens2,Pol,2p6
rus9_sz3,2094,0,ens2,Pol,2p6
rus9_sz4,2094,0,ens2,Pol,2p6
rus9_sz5,2094,0,ens2,Pol,2p6
