year,ens,scen,rcp,value
2043,ens6,Ref,8p5,5.711438412014286
2043,ens7,Pol,2p6,6.4659732566414565
2043,ens7,Ref,2p6,5.672172284211765
2043,ens7,Ref,8p5,5.634566870252101
2043,ens8,Pol,2p6,6.509357030404763
2043,ens8,Ref,2p6,5.644076641398362
2043,ens8,Ref,8p5,5.634566870252101
2043,ens9,Pol,2p6,6.403404518551821
2043,ens9,Ref,2p6,5.634566870252101
2043,ens9,Ref,8p5,5.668237506804203
2044,ens1,Pol,2p6,6.76684598007563
2044,ens1,Ref,2p6,5.736619364046499
2044,ens1,Ref,8p5,5.62362340487395
2044,ens10,Pol,2p6,6.481137977578432
2044,ens10,Ref,2p6,5.623604306330532
2044,ens10,Ref,8p5,5.623604306330532
2044,ens11,Pol,2p6,6.503266027445378
2044,ens11,Ref,2p6,5.623604306330532
2044,ens11,Ref,8p5,5.623599531694678
2044,ens12,Pol,2p6,6.477949475754903
2044,ens12,Ref,2p6,5.623599531694678
2044,ens12,Ref,8p5,5.623604306330532
2044,ens13,Pol,2p6,5.643915607254901
2044,ens13,Ref,2p6,5.623604306330532
2044,ens13,Ref,8p5,5.623604306330532
2044,ens2,Pol,2p6,6.134864674196078
2044,ens2,Ref,2p6,5.62362340487395
2044,ens2,Ref,8p5,5.62362340487395
2044,ens3,Pol,2p6,6.722049869026611
2044,ens3,Ref,2p6,5.709342824337815
2044,ens3,Ref,8p5,5.62362340487395
2044,ens4,Pol,2p6,6.220536920257703
2044,ens4,Ref,2p6,5.62362340487395
2044,ens4,Ref,8p5,5.676732443423529
2044,ens5,Pol,2p6,6.683157595211485
2044,ens5,Ref,2p6,5.663966977003361
2044,ens5,Ref,8p5,5.740909087883473
2044,ens6,Pol,2p6,6.7383657546680675
2044,ens6,Ref,2p6,5.7194646703781515
2044,ens6,Ref,8p5,5.726118793890196
2044,ens7,Pol,2p6,6.640185872522408
2044,ens7,Ref,2p6,5.673763956820168
2044,ens7,Ref,8p5,5.62362340487395
2044,ens8,Pol,2p6,6.634386599813726
2044,ens8,Ref,2p6,5.636303099735631
2044,ens8,Ref,8p5,5.62362340487395
2044,ens9,Pol,2p6,6.482397526516807
2044,ens9,Ref,2p6,5.62362340487395
2044,ens9,Ref,8p5,5.668517586943417
2045,ens1,Pol,2p6,6.8960161136974785
2045,ens1,Ref,2p6,5.753924888461485
2045,ens1,Ref,8p5,5.6126799394957985
2045,ens10,Pol,2p6,6.609110632528011
2045,ens10,Ref,2p6,5.612656066316527
2045,ens10,Ref,8p5,5.612656066316527
2045,ens11,Pol,2p6,6.614589527170868
2045,ens11,Ref,2p6,5.612656066316527
2045,ens11,Ref,8p5,5.612656066316527
2045,ens12,Pol,2p6,6.6103448758963586
2045,ens12,Ref,2p6,5.612656066316527
2045,ens12,Ref,8p5,5.612656066316527
2045,ens13,Pol,2p6,5.6347865035014
2045,ens13,Ref,2p6,5.612656066316527
2045,ens13,Ref,8p5,5.612656066316527
2045,ens2,Pol,2p6,6.248472837177871
2045,ens2,Ref,2p6,5.6126799394957985
2045,ens2,Ref,8p5,5.6126799394957985
2045,ens3,Pol,2p6,6.8597217192507
2045,ens3,Ref,2p6,5.719829213825631
2045,ens3,Ref,8p5,5.6126799394957985
2045,ens4,Pol,2p6,6.3555631447549015
2045,ens4,Ref,2p6,5.6126799394957985
2045,ens4,Ref,8p5,5.679066237682774
2045,ens5,Pol,2p6,6.795827542247899
2045,ens5,Ref,2p6,5.663109404657564
2045,ens5,Ref,8p5,5.759287043257704
2045,ens6,Pol,2p6,6.8732578118977585
2045,ens6,Ref,2p6,5.732481521376051
2045,ens6,Ref,8p5,5.7407991757661065
2045,ens7,Pol,2p6,6.814398488403361
2045,ens7,Ref,2p6,5.675355629428572
2045,ens7,Ref,8p5,5.6126799394957985
2045,ens8,Pol,2p6,6.759416169222689
2045,ens8,Ref,2p6,5.628529558072899
2045,ens8,Ref,8p5,5.6126799394957985
2045,ens9,Pol,2p6,6.561390534481792
2045,ens9,Ref,2p6,5.6126799394957985
2045,ens9,Ref,8p5,5.668797667082633
2046,ens1,Pol,2p6,7.010863294683473
2046,ens1,Ref,2p6,5.797599294309244
2046,ens1,Ref,8p5,5.629659642760084
2046,ens10,Pol,2p6,6.762516817746499
2046,ens10,Ref,2p6,5.667893351051821
2046,ens10,Ref,8p5,5.631294955540196
2046,ens11,Pol,2p6,6.781558065533614
2046,ens11,Ref,2p6,5.680827839581233
2046,ens11,Ref,8p5,5.685673140046219
2046,ens12,Pol,2p6,9.160692744313724
2046,ens12,Ref,2p6,5.6529582900994395
2046,ens12,Ref,8p5,5.675602478102241
2046,ens13,Pol,2p6,5.679665215750701
2046,ens13,Ref,2p6,5.598642510084034
2046,ens13,Ref,8p5,5.661159204642857
2046,ens2,Pol,2p6,6.430388850546218
2046,ens2,Ref,2p6,5.6282580484050415
2046,ens2,Ref,8p5,5.691528275994398
2046,ens3,Pol,2p6,7.013450192389355
2046,ens3,Ref,2p6,5.798282067236415
2046,ens3,Ref,8p5,5.716844827684874
2046,ens4,Pol,2p6,6.519480690806723
2046,ens4,Ref,2p6,5.631612564317227
2046,ens4,Ref,8p5,5.764279259267927
2046,ens5,Pol,2p6,6.962503872896359
2046,ens5,Ref,2p6,5.753113677829832
2046,ens5,Ref,8p5,5.834586201940336
2046,ens6,Pol,2p6,9.39447944667647
2046,ens6,Ref,2p6,5.810767501263726
2046,ens6,Ref,8p5,5.807593180108683
2046,ens7,Pol,2p6,9.38678703085154
2046,ens7,Ref,2p6,5.7589940716016805
2046,ens7,Ref,8p5,5.711993797656863
2046,ens8,Pol,2p6,6.890295145016807
2046,ens8,Ref,2p6,5.687420332093669
2046,ens8,Ref,8p5,5.693148309939776
2046,ens9,Pol,2p6,7.466410346619047
2046,ens9,Ref,2p6,5.699420271598039
2046,ens9,Ref,8p5,5.739364779662745
2047,ens1,Pol,2p6,7.125710475669468
2047,ens1,Ref,2p6,5.841273700157003
2047,ens1,Ref,8p5,5.64663934602437
2047,ens10,Pol,2p6,6.915923002964985
2047,ens10,Ref,2p6,5.723130635787115
2047,ens10,Ref,8p5,5.649933844763866
2047,ens11,Pol,2p6,6.948526603896358
2047,ens11,Ref,2p6,5.748999612845939
2047,ens11,Ref,8p5,5.75869021377591
2047,ens12,Pol,2p6,11.711040612731091
2047,ens12,Ref,2p6,5.693260513882353
2047,ens12,Ref,8p5,5.738548889887955
2047,ens13,Pol,2p6,5.724543928
2047,ens13,Ref,2p6,5.58462895385154
2047,ens13,Ref,8p5,5.709662342969188
2047,ens2,Pol,2p6,6.612304863914566
2047,ens2,Ref,2p6,5.6438361573142855
2047,ens2,Ref,8p5,5.770376612492997
2047,ens3,Pol,2p6,7.167178665528011
2047,ens3,Ref,2p6,5.876734920647199
2047,ens3,Ref,8p5,5.8210097158739496
2047,ens4,Pol,2p6,6.683398236858543
2047,ens4,Ref,2p6,5.650545189138655
2047,ens4,Ref,8p5,5.849492280853082
2047,ens5,Pol,2p6,7.129180203544817
2047,ens5,Ref,2p6,5.843117951002101
2047,ens5,Ref,8p5,5.90988536062297
2047,ens6,Pol,2p6,11.915701081455182
2047,ens6,Ref,2p6,5.889053481151401
2047,ens6,Ref,8p5,5.874387184451261
2047,ens7,Pol,2p6,11.959175573299719
2047,ens7,Ref,2p6,5.84263251377479
2047,ens7,Ref,8p5,5.811307655817927
2047,ens8,Pol,2p6,7.021174120810924
2047,ens8,Ref,2p6,5.746311106114439
2047,ens8,Ref,8p5,5.773616680383754
2047,ens9,Pol,2p6,8.371430158756302
2047,ens9,Ref,2p6,5.786160603700281
2047,ens9,Ref,8p5,5.809931892242857
2048,ens1,Pol,2p6,7.2405576566554615
2048,ens1,Ref,2p6,5.884948106004763
2048,ens1,Ref,8p5,5.663619049288656
2048,ens10,Pol,2p6,7.069329188183473
2048,ens10,Ref,2p6,5.77836792052241
2048,ens10,Ref,8p5,5.668572733987536
2048,ens11,Pol,2p6,7.115495142259103
2048,ens11,Ref,2p6,5.817171386110645
2048,ens11,Ref,8p5,5.831707287505603
2048,ens12,Pol,2p6,14.261388481148458
2048,ens12,Ref,2p6,5.733562737665267
2048,ens12,Ref,8p5,5.80149530167367
2048,ens13,Pol,2p6,5.769422640249299
2048,ens13,Ref,2p6,5.570615397619048
2048,ens13,Ref,8p5,5.758165481295519
2048,ens2,Pol,2p6,6.794220877282913
2048,ens2,Ref,2p6,5.65941426622353
2048,ens2,Ref,8p5,5.849224948991597
2048,ens3,Pol,2p6,7.320907138666666
2048,ens3,Ref,2p6,5.9551877740579835
2048,ens3,Ref,8p5,5.9251746040630255
2048,ens4,Pol,2p6,6.847315782910364
2048,ens4,Ref,2p6,5.669477813960085
2048,ens4,Ref,8p5,5.9347053024382355
2048,ens5,Pol,2p6,7.295856534193278
2048,ens5,Ref,2p6,5.933122224174371
2048,ens5,Ref,8p5,5.985184519305603
2048,ens6,Pol,2p6,14.436922716233891
2048,ens6,Ref,2p6,5.967339461039076
2048,ens6,Ref,8p5,5.941181188793838
2048,ens7,Pol,2p6,14.531564115747898
2048,ens7,Ref,2p6,5.926270955947899
2048,ens7,Ref,8p5,5.910621513978992
2048,ens8,Pol,2p6,7.152053096605041
2048,ens8,Ref,2p6,5.80520188013521
2048,ens8,Ref,8p5,5.854085050827731
2048,ens9,Pol,2p6,9.276449970893557
2048,ens9,Ref,2p6,5.872900935802521
2048,ens9,Ref,8p5,5.88049900482297
2049,ens1,Pol,2p6,7.355404837641458
2049,ens1,Ref,2p6,5.928622511852522
2049,ens1,Ref,8p5,5.6805987525529416
2049,ens10,Pol,2p6,7.222735373401961
2049,ens10,Ref,2p6,5.833605205257704
2049,ens10,Ref,8p5,5.687211623211205
2049,ens11,Pol,2p6,7.2824636806218495
2049,ens11,Ref,2p6,5.885343159375351
2049,ens11,Ref,8p5,5.904724361235295
2049,ens12,Pol,2p6,16.811736349565827
2049,ens12,Ref,2p6,5.77386496144818
2049,ens12,Ref,8p5,5.864441713459384
2049,ens13,Pol,2p6,5.8143013524986
2049,ens13,Ref,2p6,5.556601841386556
2049,ens13,Ref,8p5,5.806668619621849
2049,ens2,Pol,2p6,6.9761368906512615
2049,ens2,Ref,2p6,5.674992375132774
2049,ens2,Ref,8p5,5.928073285490197
2049,ens3,Pol,2p6,7.474635611805322
2049,ens3,Ref,2p6,6.033640627468769
2049,ens3,Ref,8p5,6.0293394922521015
2049,ens4,Pol,2p6,7.011233328962185
2049,ens4,Ref,2p6,5.6884104387815135
2049,ens4,Ref,8p5,6.01991832402339
2049,ens5,Pol,2p6,7.462532864841736
2049,ens5,Ref,2p6,6.023126497346639
2049,ens5,Ref,8p5,6.060483677988236
2049,ens6,Pol,2p6,16.958144351012606
2049,ens6,Ref,2p6,6.045625440926751
2049,ens6,Ref,8p5,6.007975193136415
2049,ens7,Pol,2p6,17.10395265819608
2049,ens7,Ref,2p6,6.009909398121009
2049,ens7,Ref,8p5,6.009935372140056
2049,ens8,Pol,2p6,7.28293207239916
2049,ens8,Ref,2p6,5.864092654155981
2049,ens8,Ref,8p5,5.934553421271709
2049,ens9,Pol,2p6,10.181469783030813
2049,ens9,Ref,2p6,5.959641267904762
2049,ens9,Ref,8p5,5.951066117403082
2050,ens1,Pol,2p6,7.470252018627451
2050,ens1,Ref,2p6,5.97229691770028
2050,ens1,Ref,8p5,5.697578455817227
2050,ens10,Pol,2p6,7.376141558620448
2050,ens10,Ref,2p6,5.888842489992998
2050,ens10,Ref,8p5,5.705850512434874
2050,ens11,Pol,2p6,7.449432218984594
2050,ens11,Ref,2p6,5.953514932640056
2050,ens11,Ref,8p5,5.977741434964987
2050,ens12,Pol,2p6,19.362084217983192
2050,ens12,Ref,2p6,5.814167185231093
2050,ens12,Ref,8p5,5.927388125245098
2050,ens13,Pol,2p6,5.859180064747899
2050,ens13,Ref,2p6,5.5425882851540615
2050,ens13,Ref,8p5,5.855171757948179
2050,ens2,Pol,2p6,7.158052904019607
2050,ens2,Ref,2p6,5.690570484042017
2050,ens2,Ref,8p5,6.006921621988796
2050,ens3,Pol,2p6,7.6283640849439776
2050,ens3,Ref,2p6,6.112093480879552
2050,ens3,Ref,8p5,6.133504380441177
2050,ens4,Pol,2p6,7.175150875014006
2050,ens4,Ref,2p6,5.707343063602941
2050,ens4,Ref,8p5,6.105131345608544
2050,ens5,Pol,2p6,7.629209195490196
2050,ens5,Ref,2p6,6.113130770518908
2050,ens5,Ref,8p5,6.135782836670868
2050,ens6,Pol,2p6,19.479365985791315
2050,ens6,Ref,2p6,6.1239114208144265
2050,ens6,Ref,8p5,6.074769197478992
2050,ens7,Pol,2p6,19.676341200644256
2050,ens7,Ref,2p6,6.093547840294118
2050,ens7,Ref,8p5,6.1092492303011205
2050,ens8,Pol,2p6,7.413811048193277
2050,ens8,Ref,2p6,5.92298342817675
2050,ens8,Ref,8p5,6.015021791715687
2050,ens9,Pol,2p6,11.086489595168068
2050,ens9,Ref,2p6,6.046381600007003
2050,ens9,Ref,8p5,6.021633229983194
2051,ens1,Pol,2p6,7.618348331312325
2051,ens1,Ref,2p6,6.033236406797339
2051,ens1,Ref,8p5,5.816593989396779
2051,ens10,Pol,2p6,7.531496750194679
2051,ens10,Ref,2p6,5.956963652117647
2051,ens10,Ref,8p5,5.8393034466717095
2051,ens11,Pol,2p6,9.83393836310084
2051,ens11,Ref,2p6,5.9914188568333335
2051,ens11,Ref,8p5,6.040871192767507
2051,ens12,Pol,2p6,19.500089337789916
2051,ens12,Ref,2p6,5.901789870039216
2051,ens12,Ref,8p5,7.366302943978992
2051,ens13,Pol,2p6,6.0635425961946785
2051,ens13,Ref,2p6,5.524683400700281
2051,ens13,Ref,8p5,5.92580676585014
2051,ens2,Pol,2p6,7.296281476784314
2051,ens2,Ref,2p6,5.746181956989216
2051,ens2,Ref,8p5,6.144165187376751
2051,ens3,Pol,2p6,7.769443592777312
2051,ens3,Ref,2p6,6.166207962247339
2051,ens3,Ref,8p5,6.188526806563026
2051,ens4,Pol,2p6,7.399411223920168
2051,ens4,Ref,2p6,5.836444155990336
2051,ens4,Ref,8p5,6.182353679866947
2051,ens5,Pol,2p6,7.770672106582634
2051,ens5,Ref,2p6,6.167581099772689
2051,ens5,Ref,8p5,6.211483398989776
2051,ens6,Pol,2p6,19.610937761247897
2051,ens6,Ref,2p6,6.203181835122549
2051,ens6,Ref,8p5,6.165761008585014
2051,ens7,Pol,2p6,19.79428282312745
2051,ens7,Ref,2p6,6.161862375170868
2051,ens7,Ref,8p5,6.516983556254902
2051,ens8,Pol,2p6,7.575793911796919
2051,ens8,Ref,2p6,5.996105882894384
2051,ens8,Ref,8p5,6.081652789990196
2051,ens9,Pol,2p6,12.961299064661063
2051,ens9,Ref,2p6,7.5295491762296924
2051,ens9,Ref,8p5,6.0677351084456586
2052,ens1,Pol,2p6,7.7664446439971995
2052,ens1,Ref,2p6,6.094175895894399
2052,ens1,Ref,8p5,5.935609522976331
2052,ens10,Pol,2p6,7.686851941768908
2052,ens10,Ref,2p6,6.025084814242297
2052,ens10,Ref,8p5,5.972756380908543
2052,ens11,Pol,2p6,12.218444507217086
2052,ens11,Ref,2p6,6.029322781026611
2052,ens11,Ref,8p5,6.104000950570029
2052,ens12,Pol,2p6,19.638094457596637
2052,ens12,Ref,2p6,5.989412554847339
2052,ens12,Ref,8p5,8.805217762712886
2052,ens13,Pol,2p6,6.267905127641457
2052,ens13,Ref,2p6,5.506778516246499
2052,ens13,Ref,8p5,5.996441773752101
2052,ens2,Pol,2p6,7.4345100495490195
2052,ens2,Ref,2p6,5.801793429936415
2052,ens2,Ref,8p5,6.2814087527647064
2052,ens3,Pol,2p6,7.910523100610644
2052,ens3,Ref,2p6,6.220322443615125
2052,ens3,Ref,8p5,6.243549232684875
2052,ens4,Pol,2p6,7.623671572826331
2052,ens4,Ref,2p6,5.965545248377732
2052,ens4,Ref,8p5,6.259576014125351
2052,ens5,Pol,2p6,7.91213501767507
2052,ens5,Ref,2p6,6.2220314290264715
2052,ens5,Ref,8p5,6.287183961308684
2052,ens6,Pol,2p6,19.742509536704482
2052,ens6,Ref,2p6,6.282452249430673
2052,ens6,Ref,8p5,6.256752819691037
2052,ens7,Pol,2p6,19.912224445610644
2052,ens7,Ref,2p6,6.23017691004762
2052,ens7,Ref,8p5,6.924717882208683
2052,ens8,Pol,2p6,7.73777677540056
2052,ens8,Ref,2p6,6.069228337612017
2052,ens8,Ref,8p5,6.148283788264706
2052,ens9,Pol,2p6,14.83610853415406
2052,ens9,Ref,2p6,9.01271675245238
2052,ens9,Ref,8p5,6.113836986908123
2053,ens1,Pol,2p6,7.914540956682073
2053,ens1,Ref,2p6,6.155115384991457
2053,ens1,Ref,8p5,6.054625056555882
2053,ens10,Pol,2p6,7.842207133343138
2053,ens10,Ref,2p6,6.0932059763669475
2053,ens10,Ref,8p5,6.106209315145379
2053,ens11,Pol,2p6,14.602950651333332
2053,ens11,Ref,2p6,6.0672267052198885
2053,ens11,Ref,8p5,6.167130708372549
2053,ens12,Pol,2p6,19.776099577403357
2053,ens12,Ref,2p6,6.077035239655463
2053,ens12,Ref,8p5,10.244132581446777
2053,ens13,Pol,2p6,6.472267659088235
2053,ens13,Ref,2p6,5.488873631792718
2053,ens13,Ref,8p5,6.0670767816540625
2053,ens2,Pol,2p6,7.572738622313726
2053,ens2,Ref,2p6,5.857404902883614
2053,ens2,Ref,8p5,6.418652318152661
2053,ens3,Pol,2p6,8.051602608443977
2053,ens3,Ref,2p6,6.274436924982914
2053,ens3,Ref,8p5,6.298571658806723
2053,ens4,Pol,2p6,7.847931921732493
2053,ens4,Ref,2p6,6.094646340765126
2053,ens4,Ref,8p5,6.336798348383754
2053,ens5,Pol,2p6,8.053597928767507
2053,ens5,Ref,2p6,6.276481758280252
2053,ens5,Ref,8p5,6.362884523627591
2053,ens6,Pol,2p6,19.874081312161067
2053,ens6,Ref,2p6,6.361722663738796
2053,ens6,Ref,8p5,6.3477446307970595
2053,ens7,Pol,2p6,20.030166068093838
2053,ens7,Ref,2p6,6.2984914449243705
2053,ens7,Ref,8p5,7.332452208162466
2053,ens8,Pol,2p6,7.899759639004202
2053,ens8,Ref,2p6,6.14235079232965
2053,ens8,Ref,8p5,6.214914786539216
2053,ens9,Pol,2p6,16.71091800364706
2053,ens9,Ref,2p6,10.49588432867507
2053,ens9,Ref,8p5,6.159938865370589
2054,ens1,Pol,2p6,8.062637269366947
2054,ens1,Ref,2p6,6.216054874088516
2054,ens1,Ref,8p5,6.1736405901354345
2054,ens10,Pol,2p6,7.997562324917367
2054,ens10,Ref,2p6,6.161327138491598
2054,ens10,Ref,8p5,6.239662249382213
2054,ens11,Pol,2p6,16.98745679544958
2054,ens11,Ref,2p6,6.105130629413166
2054,ens11,Ref,8p5,6.2302604661750705
2054,ens12,Pol,2p6,19.91410469721008
2054,ens12,Ref,2p6,6.164657924463586
2054,ens12,Ref,8p5,11.683047400180673
2054,ens13,Pol,2p6,6.676630190535014
2054,ens13,Ref,2p6,5.470968747338937
2054,ens13,Ref,8p5,6.137711789556023
2054,ens2,Pol,2p6,7.710967195078432
2054,ens2,Ref,2p6,5.913016375830813
2054,ens2,Ref,8p5,6.555895883540615
2054,ens3,Pol,2p6,8.192682116277311
2054,ens3,Ref,2p6,6.328551406350701
2054,ens3,Ref,8p5,6.353594084928572
2054,ens4,Pol,2p6,8.072192270638656
2054,ens4,Ref,2p6,6.223747433152521
2054,ens4,Ref,8p5,6.414020682642158
2054,ens5,Pol,2p6,8.195060839859943
2054,ens5,Ref,2p6,6.330932087534034
2054,ens5,Ref,8p5,6.4385850859464995
2054,ens6,Pol,2p6,20.005653087617645
2054,ens6,Ref,2p6,6.44099307804692
2054,ens6,Ref,8p5,6.438736441903082
2054,ens7,Pol,2p6,20.14810769057703
2054,ens7,Ref,2p6,6.366805979801121
2054,ens7,Ref,8p5,7.740186534116247
2054,ens8,Pol,2p6,8.061742502607842
2054,ens8,Ref,2p6,6.215473247047283
2054,ens8,Ref,8p5,6.281545784813726
2054,ens9,Pol,2p6,18.585727473140057
2054,ens9,Ref,2p6,11.979051904897759
2054,ens9,Ref,8p5,6.2060407438330545
2055,ens1,Pol,2p6,8.210733582051821
2055,ens1,Ref,2p6,6.276994363185574
2055,ens1,Ref,8p5,6.292656123714986
2055,ens10,Pol,2p6,8.152917516491597
2055,ens10,Ref,2p6,6.229448300616247
2055,ens10,Ref,8p5,6.373115183619047
2055,ens11,Pol,2p6,19.371962939565826
2055,ens11,Ref,2p6,6.143034553606443
2055,ens11,Ref,8p5,6.293390223977592
2055,ens12,Pol,2p6,20.052109817016806
2055,ens12,Ref,2p6,6.2522806092717085
2055,ens12,Ref,8p5,13.121962218914565
2055,ens13,Pol,2p6,6.8809927219817935
2055,ens13,Ref,2p6,5.453063862885154
2055,ens13,Ref,8p5,6.208346797457983
2055,ens2,Pol,2p6,7.849195767843137
2055,ens2,Ref,2p6,5.968627848778011
2055,ens2,Ref,8p5,6.693139448928571
2055,ens3,Pol,2p6,8.333761624110645
2055,ens3,Ref,2p6,6.382665887718487
2055,ens3,Ref,8p5,6.40861651105042
2055,ens4,Pol,2p6,8.296452619544818
2055,ens4,Ref,2p6,6.352848525539915
2055,ens4,Ref,8p5,6.491243016900561
2055,ens5,Pol,2p6,8.33652375095238
2055,ens5,Ref,2p6,6.385382416787816
2055,ens5,Ref,8p5,6.514285648265406
2055,ens6,Pol,2p6,20.137224863074227
2055,ens6,Ref,2p6,6.520263492355042
2055,ens6,Ref,8p5,6.529728253009104
2055,ens7,Pol,2p6,20.266049313060222
2055,ens7,Ref,2p6,6.435120514677871
2055,ens7,Ref,8p5,8.147920860070029
2055,ens8,Pol,2p6,8.223725366211484
2055,ens8,Ref,2p6,6.288595701764916
2055,ens8,Ref,8p5,6.348176783088236
2055,ens9,Pol,2p6,20.460536942633052
2055,ens9,Ref,2p6,13.462219481120448
2055,ens9,Ref,8p5,6.252142622295518
2056,ens1,Pol,2p6,8.31449549097479
2056,ens1,Ref,2p6,6.283462371392018
2056,ens1,Ref,8p5,6.277530268313865
2056,ens10,Pol,2p6,10.654722617105042
2056,ens10,Ref,2p6,8.331605398558825
2056,ens10,Ref,8p5,8.608669352558964
2056,ens11,Pol,2p6,19.590609271634456
2056,ens11,Ref,2p6,6.150601873971989
2056,ens11,Ref,8p5,6.249645487743698
2056,ens12,Pol,2p6,20.133229447791315
2056,ens12,Ref,2p6,6.233078933719888
2056,ens12,Ref,8p5,14.1345951612549
2056,ens13,Pol,2p6,8.176281242117648
2056,ens13,Ref,2p6,5.388376141403362
2056,ens13,Ref,8p5,6.258194950704482
2056,ens2,Pol,2p6,9.995129114616248
2056,ens2,Ref,2p6,5.976388446402941
2056,ens2,Ref,8p5,9.038605782981794
2056,ens3,Pol,2p6,8.44586147962605
2056,ens3,Ref,2p6,6.3955550649536415
2056,ens3,Ref,8p5,6.4036489799075635
2056,ens4,Pol,2p6,8.35621291682493
2056,ens4,Ref,2p6,6.3218988107221294
2056,ens4,Ref,8p5,6.484097774344538
2056,ens5,Pol,2p6,8.395212142483194
2056,ens5,Ref,2p6,6.353582148338936
2056,ens5,Ref,8p5,6.50982847794902
2056,ens6,Pol,2p6,20.223096688914563
2056,ens6,Ref,2p6,6.503789041056863
2056,ens6,Ref,8p5,6.518037318387956
2056,ens7,Pol,2p6,20.345488272014006
2056,ens7,Ref,2p6,6.413556683529832
2056,ens7,Ref,8p5,9.481383548788516
2056,ens8,Pol,2p6,10.627900145266107
2056,ens8,Ref,2p6,6.199126894454441
2056,ens8,Ref,8p5,8.786066220837535
2056,ens9,Pol,2p6,20.47844516933193
2056,ens9,Ref,2p6,13.393120951036414
2056,ens9,Ref,8p5,8.697002168957704
2057,ens1,Pol,2p6,8.41825739989776
2057,ens1,Ref,2p6,6.289930379598459
2057,ens1,Ref,8p5,6.262404412912745
2057,ens10,Pol,2p6,13.156527717718488
2057,ens10,Ref,2p6,10.433762496501402
2057,ens10,Ref,8p5,10.84422352149888
2057,ens11,Pol,2p6,19.809255603703082
2057,ens11,Ref,2p6,6.158169194337535
2057,ens11,Ref,8p5,6.205900751509804
2057,ens12,Pol,2p6,20.214349078565824
2057,ens12,Ref,2p6,6.2138772581680675
2057,ens12,Ref,8p5,15.147228103595237
2057,ens13,Pol,2p6,9.471569762253502
2057,ens13,Ref,2p6,5.323688419921568
2057,ens13,Ref,8p5,6.308043103950981
2057,ens2,Pol,2p6,12.141062461389355
2057,ens2,Ref,2p6,5.984149044027871
2057,ens2,Ref,8p5,11.384072117035014
2057,ens3,Pol,2p6,8.557961335141457
2057,ens3,Ref,2p6,6.4084442421887955
2057,ens3,Ref,8p5,6.398681448764705
2057,ens4,Pol,2p6,8.415973214105042
2057,ens4,Ref,2p6,6.290949095904342
2057,ens4,Ref,8p5,6.476952531788515
2057,ens5,Pol,2p6,8.453900534014005
2057,ens5,Ref,2p6,6.321781879890056
2057,ens5,Ref,8p5,6.505371307632633
2057,ens6,Pol,2p6,20.308968514754902
2057,ens6,Ref,2p6,6.487314589758684
2057,ens6,Ref,8p5,6.506346383766807
2057,ens7,Pol,2p6,20.42492723096779
2057,ens7,Ref,2p6,6.391992852381794
2057,ens7,Ref,8p5,10.814846237507002
2057,ens8,Pol,2p6,13.032074924320728
2057,ens8,Ref,2p6,6.109658087143964
2057,ens8,Ref,8p5,11.223955658586835
2057,ens9,Pol,2p6,20.496353396030813
2057,ens9,Ref,2p6,13.32402242095238
2057,ens9,Ref,8p5,11.141861715619887
2058,ens1,Pol,2p6,8.52201930882073
2058,ens1,Ref,2p6,6.296398387804902
2058,ens1,Ref,8p5,6.247278557511624
2058,ens10,Pol,2p6,15.658332818331932
2058,ens10,Ref,2p6,12.535919594443977
2058,ens10,Ref,8p5,13.079777690438794
2058,ens11,Pol,2p6,20.02790193577171
2058,ens11,Ref,2p6,6.165736514703082
2058,ens11,Ref,8p5,6.162156015275911
2058,ens12,Pol,2p6,20.295468709340334
2058,ens12,Ref,2p6,6.194675582616247
2058,ens12,Ref,8p5,16.159861045935575
2058,ens13,Pol,2p6,10.766858282389355
2058,ens13,Ref,2p6,5.259000698439777
2058,ens13,Ref,8p5,6.35789125719748
2058,ens2,Pol,2p6,14.286995808162464
2058,ens2,Ref,2p6,5.991909641652802
2058,ens2,Ref,8p5,13.729538451088235
2058,ens3,Pol,2p6,8.670061190656863
2058,ens3,Ref,2p6,6.421333419423949
2058,ens3,Ref,8p5,6.393713917621849
2058,ens4,Pol,2p6,8.475733511385155
2058,ens4,Ref,2p6,6.259999381086555
2058,ens4,Ref,8p5,6.469807289232493
2058,ens5,Pol,2p6,8.512588925544817
2058,ens5,Ref,2p6,6.289981611441178
2058,ens5,Ref,8p5,6.500914137316247
2058,ens6,Pol,2p6,20.394840340595238
2058,ens6,Ref,2p6,6.470840138460504
2058,ens6,Ref,8p5,6.494655449145658
2058,ens7,Pol,2p6,20.50436618992157
2058,ens7,Ref,2p6,6.370429021233753
2058,ens7,Ref,8p5,12.148308926225488
2058,ens8,Pol,2p6,15.43624970337535
2058,ens8,Ref,2p6,6.020189279833488
2058,ens8,Ref,8p5,13.661845096336133
2058,ens9,Pol,2p6,20.51426162272969
2058,ens9,Ref,2p6,13.254923890868346
2058,ens9,Ref,8p5,13.586721262282072
2059,ens1,Pol,2p6,8.625781217743699
2059,ens1,Ref,2p6,6.3028663960113445
2059,ens1,Ref,8p5,6.232152702110504
2059,ens10,Pol,2p6,18.160137918945377
2059,ens10,Ref,2p6,14.638076692386555
2059,ens10,Ref,8p5,15.315331859378711
2059,ens11,Pol,2p6,20.246548267840335
2059,ens11,Ref,2p6,6.173303835068627
2059,ens11,Ref,8p5,6.118411279042017
2059,ens12,Pol,2p6,20.376588340114846
