year,ens,rcp,scen,usd_rub,ship_type,dir,section,value
2065,ens3,2p6,Pol,low,1A,West,non_NSR,2415.6003032487024
2065,ens3,2p6,Pol,low,1AS,East,NSR,336.16309679534464
2065,ens3,2p6,Pol,low,1AS,East,non_NSR,537.8027670488541
2065,ens3,2p6,Pol,low,1AS,West,NSR,69.98462712695428
2065,ens3,2p6,Pol,low,1AS,West,non_NSR,2750.004953380571
2065,ens3,2p6,Ref,base,1A,East,NSR,61.34658051489819
2065,ens3,2p6,Ref,base,1A,East,non_NSR,85.57353020709756
2065,ens3,2p6,Ref,base,1A,West,NSR,24.55758074202923
2065,ens3,2p6,Ref,base,1A,West,non_NSR,1126.6258348442918
2065,ens3,2p6,Ref,base,1AS,East,NSR,122.4488970836655
2065,ens3,2p6,Ref,base,1AS,East,non_NSR,190.07839579001822
2065,ens3,2p6,Ref,base,1AS,West,NSR,30.47024033260251
2065,ens3,2p6,Ref,base,1AS,West,non_NSR,1399.3702937915295
2065,ens3,2p6,Ref,discounted,1A,East,NSR,61.79647725805774
2065,ens3,2p6,Ref,discounted,1A,East,non_NSR,87.40719888295487
2065,ens3,2p6,Ref,discounted,1A,West,NSR,24.39460527223616
2065,ens3,2p6,Ref,discounted,1A,West,non_NSR,1119.1694032866378
2065,ens3,2p6,Ref,discounted,1AS,East,NSR,124.32698456261913
2065,ens3,2p6,Ref,discounted,1AS,East,non_NSR,196.2603317381361
2065,ens3,2p6,Ref,discounted,1AS,West,NSR,29.922458957038618
2065,ens3,2p6,Ref,discounted,1AS,West,non_NSR,1374.2320652239337
2065,ens3,2p6,Ref,high,1A,East,NSR,61.57239226745667
2065,ens3,2p6,Ref,high,1A,East,non_NSR,86.11812663385949
2065,ens3,2p6,Ref,high,1A,West,NSR,24.50914844925035
2065,ens3,2p6,Ref,high,1A,West,non_NSR,1124.4112875620274
2065,ens3,2p6,Ref,high,1AS,East,NSR,123.136752450788
2065,ens3,2p6,Ref,high,1AS,East,non_NSR,191.7603850007021
2065,ens3,2p6,Ref,high,1AS,West,NSR,30.321024270512293
2065,ens3,2p6,Ref,high,1AS,West,non_NSR,1392.5306517147988
2065,ens3,2p6,Ref,low,1A,East,NSR,59.681672912316984
2065,ens3,2p6,Ref,low,1A,East,non_NSR,81.5741038152434
2065,ens3,2p6,Ref,low,1A,West,NSR,24.913712940628024
2065,ens3,2p6,Ref,low,1A,West,non_NSR,1142.8891050595576
2065,ens3,2p6,Ref,low,1AS,East,NSR,117.30635393366656
2065,ens3,2p6,Ref,low,1AS,East,non_NSR,177.52579781749486
2065,ens3,2p6,Ref,low,1AS,West,NSR,31.585899622080934
2065,ens3,2p6,Ref,low,1AS,West,non_NSR,1450.4141867724175
2065,ens3,8p5,Ref,base,1A,East,NSR,74.9679093374086
2065,ens3,8p5,Ref,base,1A,East,non_NSR,102.42044092812118
2065,ens3,8p5,Ref,base,1A,West,NSR,9.601604774710879
2065,ens3,8p5,Ref,base,1A,West,non_NSR,583.6645524579117
2065,ens3,8p5,Ref,base,1AS,East,NSR,131.93637762079692
2065,ens3,8p5,Ref,base,1AS,East,non_NSR,195.4801399890175
2065,ens3,8p5,Ref,base,1AS,West,NSR,11.290311491970796
2065,ens3,8p5,Ref,base,1AS,West,non_NSR,687.0476883741808
2065,ens3,8p5,Ref,discounted,1A,East,NSR,75.69733944623648
2065,ens3,8p5,Ref,discounted,1A,East,non_NSR,103.99094033436576
2065,ens3,8p5,Ref,discounted,1A,West,NSR,9.496496439559078
2065,ens3,8p5,Ref,discounted,1A,West,non_NSR,577.2782725982069
2065,ens3,8p5,Ref,discounted,1AS,East,NSR,133.97062433311277
2065,ens3,8p5,Ref,discounted,1AS,East,non_NSR,200.78983563525406
2065,ens3,8p5,Ref,discounted,1AS,West,NSR,10.935133392523227
2065,ens3,8p5,Ref,discounted,1AS,West,non_NSR,665.4563383667287
2065,ens3,8p5,Ref,high,1A,East,NSR,75.21928995856268
2065,ens3,8p5,Ref,high,1A,East,non_NSR,102.91734213516195
2065,ens3,8p5,Ref,high,1A,West,NSR,9.568346399689574
2065,ens3,8p5,Ref,high,1A,West,non_NSR,581.6439530497428
2065,ens3,8p5,Ref,high,1AS,East,NSR,132.47189808122803
2065,ens3,8p5,Ref,high,1AS,East,non_NSR,196.73033247147583
2065,ens3,8p5,Ref,high,1AS,West,NSR,11.206661557711795
2065,ens3,8p5,Ref,high,1AS,West,non_NSR,681.9639048084362
2065,ens3,8p5,Ref,low,1A,East,NSR,73.09367291273377
2065,ens3,8p5,Ref,low,1A,East,non_NSR,98.7168256952482
2065,ens3,8p5,Ref,low,1A,West,NSR,9.849591244582326
2065,ens3,8p5,Ref,low,1A,West,non_NSR,598.7249359739745
2065,ens3,8p5,Ref,low,1AS,East,NSR,127.92659349522607
2065,ens3,8p5,Ref,low,1AS,East,non_NSR,186.14376182755794
2065,ens3,8p5,Ref,low,1AS,West,NSR,11.915462976341876
2065,ens3,8p5,Ref,low,1AS,West,non_NSR,725.0131429156074
2065,ens4,2p6,Pol,base,1A,East,NSR,80.13419665451336
2065,ens4,2p6,Pol,base,1A,East,non_NSR,98.08975980397605
2065,ens4,2p6,Pol,base,1A,West,NSR,12.764882569887288
2065,ens4,2p6,Pol,base,1A,West,non_NSR,825.0061106643108
2065,ens4,2p6,Pol,base,1AS,East,NSR,162.18541419487948
2065,ens4,2p6,Pol,base,1AS,East,non_NSR,262.0628734084889
2065,ens4,2p6,Pol,base,1AS,West,NSR,12.64024903593011
2065,ens4,2p6,Pol,base,1AS,West,non_NSR,818.4448068272992
2065,ens4,2p6,Pol,discounted,1A,East,NSR,79.98934515683526
2065,ens4,2p6,Pol,discounted,1A,East,non_NSR,97.86289834138587
2065,ens4,2p6,Pol,discounted,1A,West,NSR,12.779079367406949
2065,ens4,2p6,Pol,discounted,1A,West,non_NSR,825.9286202709507
2065,ens4,2p6,Pol,discounted,1AS,East,NSR,162.7691640184926
2065,ens4,2p6,Pol,discounted,1AS,East,non_NSR,265.3569925643675
2065,ens4,2p6,Pol,discounted,1AS,West,NSR,12.435258163874455
2065,ens4,2p6,Pol,discounted,1AS,West,non_NSR,805.0495984388035
2065,ens4,2p6,Pol,high,1A,East,NSR,80.17483705430287
2065,ens4,2p6,Pol,high,1A,East,non_NSR,98.15340855975855
2065,ens4,2p6,Pol,high,1A,West,NSR,12.760900130353937
2065,ens4,2p6,Pol,high,1A,West,non_NSR,824.7472893202639
2065,ens4,2p6,Pol,high,1AS,East,NSR,162.36544996209614
2065,ens4,2p6,Pol,high,1AS,East,non_NSR,262.842005149298
2065,ens4,2p6,Pol,high,1AS,West,NSR,12.59173358726252
2065,ens4,2p6,Pol,high,1AS,West,non_NSR,815.2765449835815
2065,ens4,2p6,Pol,low,1A,East,NSR,79.82267235876677
2065,ens4,2p6,Pol,low,1A,East,non_NSR,97.60185525675477
2065,ens4,2p6,Pol,low,1A,West,NSR,12.795419669343344
2065,ens4,2p6,Pol,low,1A,West,non_NSR,826.9901260488364
2065,ens4,2p6,Pol,low,1AS,East,NSR,160.65738372736416
2065,ens4,2p6,Pol,low,1AS,East,non_NSR,255.30674502620857
2065,ens4,2p6,Pol,low,1AS,West,NSR,13.061674654764703
2065,ens4,2p6,Pol,low,1AS,West,non_NSR,845.9179319018954
2065,ens4,2p6,Ref,base,1A,East,NSR,48.4588413458191
2065,ens4,2p6,Ref,base,1A,East,non_NSR,59.59823496435696
2065,ens4,2p6,Ref,base,1A,West,NSR,11.603653362719742
2065,ens4,2p6,Ref,base,1A,West,non_NSR,703.7900851067934
2065,ens4,2p6,Ref,base,1AS,East,NSR,94.5454469975481
2065,ens4,2p6,Ref,base,1AS,East,non_NSR,150.21180092343818
2065,ens4,2p6,Ref,base,1AS,West,NSR,13.430539684910862
2065,ens4,2p6,Ref,base,1AS,West,non_NSR,815.3064287008813
2065,ens4,2p6,Ref,discounted,1A,East,NSR,48.309121789760844
2065,ens4,2p6,Ref,discounted,1A,East,non_NSR,59.36234287100079
2065,ens4,2p6,Ref,discounted,1A,West,NSR,11.619463595545891
2065,ens4,2p6,Ref,discounted,1A,West,non_NSR,704.7493168765567
2065,ens4,2p6,Ref,discounted,1AS,East,NSR,95.35208027585321
2065,ens4,2p6,Ref,discounted,1AS,East,non_NSR,154.8596929170556
2065,ens4,2p6,Ref,discounted,1AS,West,NSR,13.119069881160568
2065,ens4,2p6,Ref,discounted,1AS,West,non_NSR,796.4062375190838
2065,ens4,2p6,Ref,high,1A,East,NSR,48.50133443394442
2065,ens4,2p6,Ref,high,1A,East,non_NSR,59.6651849088411
2065,ens4,2p6,Ref,high,1A,West,NSR,11.599166507024561
2065,ens4,2p6,Ref,high,1A,West,non_NSR,703.5178398067524
2065,ens4,2p6,Ref,high,1AS,East,NSR,94.78049310172722
2065,ens4,2p6,Ref,high,1AS,East,non_NSR,151.23413239565022
2065,ens4,2p6,Ref,high,1AS,West,NSR,13.362008048544576
2065,ens4,2p6,Ref,high,1AS,West,non_NSR,811.1492193030489
2065,ens4,2p6,Ref,low,1A,East,NSR,48.140128879012686
2065,ens4,2p6,Ref,low,1A,East,non_NSR,59.09608148217
2065,ens4,2p6,Ref,low,1A,West,NSR,11.637311522987583
2065,ens4,2p6,Ref,low,1A,West,non_NSR,705.8320423702091
2065,ens4,2p6,Ref,low,1AS,East,NSR,92.79586557886391
2065,ens4,2p6,Ref,low,1AS,East,non_NSR,142.6487357815105
2065,ens4,2p6,Ref,low,1AS,West,NSR,13.937939511697468
2065,ens4,2p6,Ref,low,1AS,West,non_NSR,846.0608819668162
2065,ens4,8p5,Ref,base,1A,East,NSR,221.5995326268987
2065,ens4,8p5,Ref,base,1A,East,non_NSR,337.7420263459577
2065,ens4,8p5,Ref,base,1A,West,NSR,48.011784775060775
2065,ens4,8p5,Ref,base,1A,West,non_NSR,1817.2673755081491
2065,ens4,8p5,Ref,base,1AS,East,NSR,402.3852276718151
2065,ens4,8p5,Ref,base,1AS,East,non_NSR,700.6916807749908
2065,ens4,8p5,Ref,base,1AS,West,NSR,49.04164100443909
2065,ens4,8p5,Ref,base,1AS,West,non_NSR,1858.1459938936675
2065,ens4,8p5,Ref,discounted,1A,East,NSR,225.2695473763312
2065,ens4,8p5,Ref,discounted,1A,East,non_NSR,348.55216129971734
2065,ens4,8p5,Ref,discounted,1A,West,NSR,46.8667761770945
2065,ens4,8p5,Ref,discounted,1A,West,non_NSR,1773.3090353385294
2065,ens4,8p5,Ref,discounted,1AS,East,NSR,409.2295937883076
2065,ens4,8p5,Ref,discounted,1AS,East,non_NSR,728.7087390854779
2065,ens4,8p5,Ref,discounted,1AS,West,NSR,46.0596866101458
2065,ens4,8p5,Ref,discounted,1AS,West,non_NSR,1744.2174088174804
2065,ens4,8p5,Ref,high,1A,East,NSR,222.65392757877115
2065,ens4,8p5,Ref,high,1A,East,non_NSR,340.43886773394416
2065,ens4,8p5,Ref,high,1A,West,NSR,47.72431421444833
2065,ens4,8p5,Ref,high,1A,West,non_NSR,1806.3009378435215
2065,ens4,8p5,Ref,high,1AS,East,NSR,404.047279526542
2065,ens4,8p5,Ref,high,1AS,East,non_NSR,706.6726697432865
2065,ens4,8p5,Ref,high,1AS,West,NSR,48.403301599423244
2065,ens4,8p5,Ref,high,1AS,West,non_NSR,1833.824896262259
2065,ens4,8p5,Ref,low,1A,East,NSR,213.80168885546823
2065,ens4,8p5,Ref,low,1A,East,non_NSR,317.86641633357715
2065,ens4,8p5,Ref,low,1A,West,NSR,50.13350894419171
2065,ens4,8p5,Ref,low,1A,West,non_NSR,1898.0895696565271
2065,ens4,8p5,Ref,low,1AS,East,NSR,389.98219732611915
2065,ens4,8p5,Ref,low,1AS,East,non_NSR,656.109677272329
2065,ens4,8p5,Ref,low,1AS,West,NSR,53.81007642583222
2065,ens4,8p5,Ref,low,1AS,West,non_NSR,2039.4342834289998
2065,ens5,2p6,Pol,base,1A,East,NSR,214.671409689592
2065,ens5,2p6,Pol,base,1A,East,non_NSR,300.92955853920694
2065,ens5,2p6,Pol,base,1A,West,NSR,53.85905489980054
2065,ens5,2p6,Pol,base,1A,West,non_NSR,2172.3043210684755
2065,ens5,2p6,Pol,base,1AS,East,NSR,389.6173682582011
2065,ens5,2p6,Pol,base,1AS,East,non_NSR,561.5518226824296
2065,ens5,2p6,Pol,base,1AS,West,NSR,65.79711700613618
2065,ens5,2p6,Pol,base,1AS,West,non_NSR,2654.206324951643
2065,ens5,2p6,Pol,discounted,1A,East,NSR,215.8238917257509
2065,ens5,2p6,Pol,discounted,1A,East,non_NSR,304.79449820898304
2065,ens5,2p6,Pol,discounted,1A,West,NSR,53.48955878329242
2065,ens5,2p6,Pol,discounted,1A,West,non_NSR,2156.587927751851
2065,ens5,2p6,Pol,discounted,1AS,East,NSR,392.0624553122407
2065,ens5,2p6,Pol,discounted,1AS,East,non_NSR,567.1724756648233
2065,ens5,2p6,Pol,discounted,1AS,West,NSR,65.24611057408869
2065,ens5,2p6,Pol,discounted,1AS,West,non_NSR,2631.3504978197607
2065,ens5,2p6,Pol,high,1A,East,NSR,214.91204902412127
2065,ens5,2p6,Pol,high,1A,East,non_NSR,301.736821784365
2065,ens5,2p6,Pol,high,1A,West,NSR,53.781784672790614
2065,ens5,2p6,Pol,high,1A,West,non_NSR,2169.0216652562326
2065,ens5,2p6,Pol,high,1AS,East,NSR,390.21274108809564
2065,ens5,2p6,Pol,high,1AS,East,non_NSR,562.9099862515086
2065,ens5,2p6,Pol,high,1AS,West,NSR,65.66363702268414
2065,ens5,2p6,Pol,high,1AS,West,non_NSR,2648.683487685417
2065,ens5,2p6,Pol,low,1A,East,NSR,212.70762320181422
2065,ens5,2p6,Pol,low,1A,East,non_NSR,294.33656738865795
2065,ens5,2p6,Pol,low,1A,West,NSR,54.49199354831259
2065,ens5,2p6,Pol,low,1A,West,non_NSR,2199.1140647923808
2065,ens5,2p6,Pol,low,1AS,East,NSR,384.60009048640296
2065,ens5,2p6,Pol,low,1AS,East,non_NSR,550.0825681835213
2065,ens5,2p6,Pol,low,1AS,West,NSR,66.92750584339942
2065,ens5,2p6,Pol,low,1AS,West,non_NSR,2700.8449092904643
2065,ens5,2p6,Ref,base,1A,East,NSR,108.5661380372874
2065,ens5,2p6,Ref,base,1A,East,non_NSR,149.56548224133226
2065,ens5,2p6,Ref,base,1A,West,NSR,35.54341368781585
2065,ens5,2p6,Ref,base,1A,West,non_NSR,1488.5088535284453
2065,ens5,2p6,Ref,base,1AS,East,NSR,189.55931720199627
2065,ens5,2p6,Ref,base,1AS,East,non_NSR,268.3458768244727
2065,ens5,2p6,Ref,base,1AS,West,NSR,46.709672256414265
2065,ens5,2p6,Ref,base,1AS,West,non_NSR,1952.3831382162516
2065,ens5,2p6,Ref,discounted,1A,East,NSR,109.50351373813905
2065,ens5,2p6,Ref,discounted,1A,East,non_NSR,152.69027801458253
2065,ens5,2p6,Ref,discounted,1A,West,NSR,35.25176696452015
2065,ens5,2p6,Ref,discounted,1A,West,non_NSR,1475.802181858879
2065,ens5,2p6,Ref,discounted,1AS,East,NSR,192.21921030497498
2065,ens5,2p6,Ref,discounted,1AS,East,non_NSR,274.45628165284313
2065,ens5,2p6,Ref,discounted,1AS,West,NSR,46.118824623826335
2065,ens5,2p6,Ref,discounted,1AS,West,non_NSR,1927.5357838429209
2065,ens5,2p6,Ref,high,1A,East,NSR,108.75249111197101
2065,ens5,2p6,Ref,high,1A,East,non_NSR,150.1867953496606
2065,ens5,2p6,Ref,high,1A,West,NSR,35.48539025004414
2065,ens5,2p6,Ref,high,1A,West,non_NSR,1485.9823454797884
2065,ens5,2p6,Ref,high,1AS,East,NSR,190.1816989433883
2065,ens5,2p6,Ref,high,1AS,East,non_NSR,269.76318530473895
2065,ens5,2p6,Ref,high,1AS,West,NSR,46.57230729103601
2065,ens5,2p6,Ref,high,1AS,West,non_NSR,1946.619794042721
2065,ens5,2p6,Ref,low,1A,East,NSR,107.2031835383262
2065,ens5,2p6,Ref,low,1A,East,non_NSR,145.01987647242848
2065,ens5,2p6,Ref,low,1A,West,NSR,35.968440571312115
2065,ens5,2p6,Ref,low,1A,West,non_NSR,1506.993107936108
2065,ens5,2p6,Ref,low,1AS,East,NSR,184.8554402204819
2065,ens5,2p6,Ref,low,1AS,East,non_NSR,257.6328679019047
2065,ens5,2p6,Ref,low,1AS,West,NSR,47.74968923638916
2065,ens5,2p6,Ref,low,1AS,West,non_NSR,1995.946525026204
2065,ens5,8p5,Ref,base,1A,East,NSR,245.86592913555666
2065,ens5,8p5,Ref,base,1A,East,non_NSR,346.3663714135524
2065,ens5,8p5,Ref,base,1A,West,NSR,47.490925426189136
2065,ens5,8p5,Ref,base,1A,West,non_NSR,1789.609267462879
2065,ens5,8p5,Ref,base,1AS,East,NSR,385.58697787849235
2065,ens5,8p5,Ref,base,1AS,East,non_NSR,531.4627096827644
2065,ens5,8p5,Ref,base,1AS,West,NSR,64.50178144596286
2065,ens5,8p5,Ref,base,1AS,West,non_NSR,2430.290053689402
2065,ens5,8p5,Ref,discounted,1A,East,NSR,247.78423805956
2065,ens5,8p5,Ref,discounted,1A,East,non_NSR,352.1637105384686
2065,ens5,8p5,Ref,discounted,1A,West,NSR,46.874821159996586
2065,ens5,8p5,Ref,discounted,1A,West,non_NSR,1766.0349636801973
2065,ens5,8p5,Ref,discounted,1AS,East,NSR,386.8744741750418
2065,ens5,8p5,Ref,discounted,1AS,East,non_NSR,535.5307766655905
2065,ens5,8p5,Ref,discounted,1AS,West,NSR,64.07141229177492
2065,ens5,8p5,Ref,discounted,1AS,West,non_NSR,2413.7476633280617
2065,ens5,8p5,Ref,high,1A,East,NSR,246.61371561856578
2065,ens5,8p5,Ref,high,1A,East,non_NSR,348.0926836135046
2065,ens5,8p5,Ref,high,1A,West,NSR,47.30614642648827
2065,ens5,8p5,Ref,high,1A,West,non_NSR,1782.5893903522722
2065,ens5,8p5,Ref,high,1AS,East,NSR,386.27141488980635
2065,ens5,8p5,Ref,high,1AS,East,non_NSR,532.9164322521698
2065,ens5,8p5,Ref,high,1AS,West,NSR,64.34634256098064
2065,ens5,8p5,Ref,high,1AS,West,non_NSR,2424.37863523889
2065,ens5,8p5,Ref,low,1A,East,NSR,240.31521992634015
2065,ens5,8p5,Ref,low,1A,East,non_NSR,333.59651649640597
2065,ens5,8p5,Ref,low,1A,West,NSR,48.859550724473635
2065,ens5,8p5,Ref,low,1A,West,non_NSR,1841.536614231976
2065,ens5,8p5,Ref,low,1AS,East,NSR,380.4228904834552
2065,ens5,8p5,Ref,low,1AS,East,non_NSR,520.488831601886
2065,ens5,8p5,Ref,low,1AS,West,NSR,65.67696949587332
2065,ens5,8p5,Ref,low,1AS,West,non_NSR,2474.914239023131
2065,ens6,2p6,Pol,base,1A,East,NSR,233.20573592903304
2065,ens6,2p6,Pol,base,1A,East,non_NSR,355.2621308027075
2065,ens6,2p6,Pol,base,1A,West,NSR,49.25107133238351
2065,ens6,2p6,Pol,base,1A,West,non_NSR,1979.3498708737557
2065,ens6,2p6,Pol,base,1AS,East,NSR,393.3658812385483
2065,ens6,2p6,Pol,base,1AS,East,non_NSR,651.0932913002064
2065,ens6,2p6,Pol,base,1AS,West,NSR,58.52342612057495
2065,ens6,2p6,Pol,base,1AS,West,non_NSR,2330.1125947354944
2065,ens6,2p6,Pol,discounted,1A,East,NSR,235.59396085288256
2065,ens6,2p6,Pol,discounted,1A,East,non_NSR,363.7884237874201
2065,ens6,2p6,Pol,discounted,1A,West,NSR,48.39583908860462
2065,ens6,2p6,Pol,discounted,1A,West,non_NSR,1944.678547249115
2065,ens6,2p6,Pol,discounted,1AS,East,NSR,395.8436851309932
2065,ens6,2p6,Pol,discounted,1AS,East,non_NSR,661.1507581042968
2065,ens6,2p6,Pol,discounted,1AS,West,NSR,57.554219593078486
2065,ens6,2p6,Pol,discounted,1AS,West,non_NSR,2289.2149048444808
2065,ens6,2p6,Pol,high,1A,East,NSR,233.6952186162947
2065,ens6,2p6,Pol,high,1A,East,non_NSR,356.9949109101955
2065,ens6,2p6,Pol,high,1A,West,NSR,49.076866510745035
2065,ens6,2p6,Pol,high,1A,West,non_NSR,1972.3036926595219
2065,ens6,2p6,Pol,high,1AS,East,NSR,393.96360043134655
2065,ens6,2p6,Pol,high,1AS,East,non_NSR,653.3649752286385
2065,ens6,2p6,Pol,high,1AS,West,NSR,58.30344327198777
2065,ens6,2p6,Pol,high,1AS,West,non_NSR,2320.875017655187
2065,ens6,2p6,Pol,low,1A,East,NSR,229.21623721643505
2065,ens6,2p6,Pol,low,1A,East,non_NSR,341.1007573172446
2065,ens6,2p6,Pol,low,1A,West,NSR,50.68049113037336
2065,ens6,2p6,Pol,low,1A,West,non_NSR,2036.9356897007917
2065,ens6,2p6,Pol,low,1AS,East,NSR,388.2669803920787
2065,ens6,2p6,Pol,low,1AS,East,non_NSR,631.4729424389515
2065,ens6,2p6,Pol,low,1AS,West,NSR,60.42868408600522
2065,ens6,2p6,Pol,low,1AS,West,non_NSR,2409.8967947643478
2065,ens6,2p6,Ref,base,1A,East,NSR,60.41737686989158
2065,ens6,2p6,Ref,base,1A,East,non_NSR,85.90250186516667
2065,ens6,2p6,Ref,base,1A,West,NSR,10.388404313138619
2065,ens6,2p6,Ref,base,1A,West,non_NSR,630.6797322592608
2065,ens6,2p6,Ref,base,1AS,East,NSR,98.20210178100086
2065,ens6,2p6,Ref,base,1AS,East,non_NSR,150.32448636313507
2065,ens6,2p6,Ref,base,1AS,West,NSR,13.473477769071653
2065,ens6,2p6,Ref,base,1AS,West,non_NSR,818.4331012215052
2065,ens6,2p6,Ref,discounted,1A,East,NSR,61.37214020790717
2065,ens6,2p6,Ref,discounted,1A,East,non_NSR,88.97535176429324
2065,ens6,2p6,Ref,discounted,1A,West,NSR,10.18248822879988
2065,ens6,2p6,Ref,discounted,1A,West,non_NSR,618.1842933277599
2065,ens6,2p6,Ref,discounted,1AS,East,NSR,99.5836089064316
2065,ens6,2p6,Ref,discounted,1AS,East,non_NSR,155.41519145975434
2065,ens6,2p6,Ref,discounted,1AS,West,NSR,13.132593169814335
2065,ens6,2p6,Ref,discounted,1AS,West,non_NSR,797.7322545347965
2065,ens6,2p6,Ref,high,1A,East,NSR,60.60277312825687
2065,ens6,2p6,Ref,high,1A,East,non_NSR,86.49264445605779
2065,ens6,2p6,Ref,high,1A,West,NSR,10.348845710369861
2065,ens6,2p6,Ref,high,1A,West,non_NSR,628.2799760240299
2065,ens6,2p6,Ref,high,1AS,East,NSR,98.51706698478036
2065,ens6,2p6,Ref,high,1AS,East,non_NSR,151.4058552062836
2065,ens6,2p6,Ref,high,1AS,West,NSR,13.401043089009498
2065,ens6,2p6,Ref,high,1AS,West,non_NSR,814.0358222181177
2065,ens6,2p6,Ref,low,1A,East,NSR,59.0706306715615
2065,ens6,2p6,Ref,low,1A,East,non_NSR,81.62663440464955
2065,ens6,2p6,Ref,low,1A,West,NSR,10.67520044658615
2065,ens6,2p6,Ref,low,1A,West,non_NSR,648.0671226252109
2065,ens6,2p6,Ref,low,1AS,East,NSR,95.84097138189304
2065,ens6,2p6,Ref,low,1AS,East,non_NSR,142.24971635637976
2065,ens6,2p6,Ref,low,1AS,West,NSR,14.014775678633214
2065,ens6,2p6,Ref,low,1AS,West,non_NSR,851.2683514997586
2065,ens6,8p5,Ref,base,1A,East,NSR,230.82837844096645
2065,ens6,8p5,Ref,base,1A,East,non_NSR,330.2905614544558
2065,ens6,8p5,Ref,base,1A,West,NSR,61.207670519126275
2065,ens6,8p5,Ref,base,1A,West,non_NSR,2159.9915471024
2065,ens6,8p5,Ref,base,1AS,East,NSR,394.2299625937248
2065,ens6,8p5,Ref,base,1AS,East,non_NSR,631.936694325539
2065,ens6,8p5,Ref,base,1AS,West,NSR,72.29206563584353
2065,ens6,8p5,Ref,base,1AS,West,non_NSR,2544.8203154909115
2065,ens6,8p5,Ref,discounted,1A,East,NSR,233.36904489877443
2065,ens6,8p5,Ref,discounted,1A,East,non_NSR,336.1196649316081
2065,ens6,8p5,Ref,discounted,1A,West,NSR,60.520169620418535
2065,ens6,8p5,Ref,discounted,1A,West,non_NSR,2136.2880767360607
2065,ens6,8p5,Ref,discounted,1AS,East,NSR,399.9494184351884
2065,ens6,8p5,Ref,discounted,1AS,East,non_NSR,651.0484887459928
2065,ens6,8p5,Ref,discounted,1AS,West,NSR,70.09194789523862
2065,ens6,8p5,Ref,discounted,1AS,West,non_NSR,2467.10410158796
2065,ens6,8p5,Ref,high,1A,East,NSR,231.71509746177782
2065,ens6,8p5,Ref,high,1A,East,non_NSR,332.13293624754556
2065,ens6,8p5,Ref,high,1A,West,NSR,60.99026016623587
2065,ens6,8p5,Ref,high,1A,West,non_NSR,2152.499712983678
2065,ens6,8p5,Ref,high,1AS,East,NSR,396.09008505386026
2065,ens6,8p5,Ref,high,1AS,East,non_NSR,636.9990504929474
2065,ens6,8p5,Ref,high,1AS,West,NSR,71.70591017051208
2065,ens6,8p5,Ref,high,1AS,West,non_NSR,2524.234746909335
2065,ens6,8p5,Ref,low,1A,East,NSR,224.21988437155335
2065,ens6,8p5,Ref,low,1A,East,non_NSR,316.577636786955
2065,ens6,8p5,Ref,low,1A,West,NSR,62.82785358405764
2065,ens6,8p5,Ref,low,1A,West,non_NSR,2215.7537933493563
2065,ens6,8p5,Ref,low,1AS,East,NSR,380.19106489665074
2065,ens6,8p5,Ref,low,1AS,East,non_NSR,593.8596199678808
2065,ens6,8p5,Ref,low,1AS,West,NSR,76.70922475602558
2065,ens6,8p5,Ref,low,1AS,West,non_NSR,2699.6569567019187
2065,ens7,2p6,Pol,base,1A,East,NSR,193.2905403970957
2065,ens7,2p6,Pol,base,1A,East,non_NSR,250.7221450529263
2065,ens7,2p6,Pol,base,1A,West,NSR,55.542159850712295
2065,ens7,2p6,Pol,base,1A,West,non_NSR,2317.993335713363
2065,ens7,2p6,Pol,base,1AS,East,NSR,477.3641258276729
2065,ens7,2p6,Pol,base,1AS,East,non_NSR,834.0894557612794
2065,ens7,2p6,Pol,base,1AS,West,NSR,41.74964568596647
2065,ens7,2p6,Pol,base,1AS,West,non_NSR,1709.6646284535577
2065,ens7,2p6,Pol,discounted,1A,East,NSR,192.9132208779553
2065,ens7,2p6,Pol,discounted,1A,East,non_NSR,250.35787027242372
2065,ens7,2p6,Pol,discounted,1A,West,NSR,55.56726309672713
2065,ens7,2p6,Pol,discounted,1A,West,non_NSR,2319.4746229299462
2065,ens7,2p6,Pol,discounted,1AS,East,NSR,480.50332651401845
2065,ens7,2p6,Pol,discounted,1AS,East,non_NSR,847.3461811118904
2065,ens7,2p6,Pol,discounted,1AS,West,NSR,40.55900074554179
2065,ens7,2p6,Pol,discounted,1AS,West,non_NSR,1655.7574714208226
2065,ens7,2p6,Pol,high,1A,East,NSR,193.4191965124437
2065,ens7,2p6,Pol,high,1A,East,non_NSR,250.94056550454943
2065,ens7,2p6,Pol,high,1A,West,NSR,55.518136686221105
2065,ens7,2p6,Pol,high,1A,West,non_NSR,2317.105150639493
2065,ens7,2p6,Pol,high,1AS,East,NSR,478.53524441982967
2065,ens7,2p6,Pol,high,1AS,East,non_NSR,837.6252736559715
2065,ens7,2p6,Pol,high,1AS,West,NSR,41.42614279881771
2065,ens7,2p6,Pol,high,1AS,West,non_NSR,1695.2865761482399
2065,ens7,2p6,Pol,low,1A,East,NSR,192.30360263859743
2065,ens7,2p6,Pol,low,1A,East,non_NSR,249.04347336720892
2065,ens7,2p6,Pol,low,1A,West,NSR,55.727063431104746
2065,ens7,2p6,Pol,low,1A,West,non_NSR,2324.819487404301
2065,ens7,2p6,Pol,low,1AS,East,NSR,467.57040892817196
2065,ens7,2p6,Pol,low,1AS,East,non_NSR,803.9330440537011
