year,ens,scen,rcp,usd_rub,ship_type,dir,value
2055,ens10,Ref,8p5,high,1A,West,60.25551393425412
2055,ens10,Ref,8p5,high,1AS,East,43.78234986541961
2055,ens10,Ref,8p5,high,1AS,West,44.74743046746132
2055,ens10,Ref,8p5,low,1A,East,25.806923509867666
2055,ens10,Ref,8p5,low,1A,West,62.26465272657993
2055,ens10,Ref,8p5,low,1AS,East,40.48746213972854
2055,ens10,Ref,8p5,low,1AS,West,48.04231819315239
2055,ens11,Pol,2p6,base,1A,East,99.44220122276947
2055,ens11,Pol,2p6,base,1A,West,163.16793339605675
2055,ens11,Pol,2p6,base,1AS,East,161.02018421127116
2055,ens11,Pol,2p6,base,1AS,West,105.55829954241229
2055,ens11,Pol,2p6,discounted,1A,East,102.95593188619928
2055,ens11,Pol,2p6,discounted,1A,West,159.65420273262694
2055,ens11,Pol,2p6,discounted,1AS,East,165.82046081908075
2055,ens11,Pol,2p6,discounted,1AS,West,100.75802293460269
2055,ens11,Pol,2p6,high,1A,East,100.10390419977689
2055,ens11,Pol,2p6,high,1A,West,162.50623041904933
2055,ens11,Pol,2p6,high,1AS,East,162.07628565228768
2055,ens11,Pol,2p6,high,1AS,West,104.50219810139575
2055,ens11,Pol,2p6,low,1A,East,94.29597487034148
2055,ens11,Pol,2p6,low,1A,West,168.31415974848474
2055,ens11,Pol,2p6,low,1AS,East,152.33533861943653
2055,ens11,Pol,2p6,low,1AS,West,114.2431451342469
2055,ens11,Ref,2p6,base,1A,East,26.201808530555407
2055,ens11,Ref,2p6,base,1A,West,59.30402517355978
2055,ens11,Ref,2p6,base,1AS,East,40.798163053248224
2055,ens11,Ref,2p6,base,1AS,West,44.839087649117616
2055,ens11,Ref,2p6,discounted,1A,East,27.58731237818195
2055,ens11,Ref,2p6,discounted,1A,West,57.91852132593324
2055,ens11,Ref,2p6,discounted,1AS,East,43.04047115831889
2055,ens11,Ref,2p6,discounted,1AS,West,42.59677954404695
2055,ens11,Ref,2p6,high,1A,East,26.4544100095168
2055,ens11,Ref,2p6,high,1A,West,59.05142369459839
2055,ens11,Ref,2p6,high,1AS,East,41.274139834693585
2055,ens11,Ref,2p6,high,1AS,West,44.36311086767225
2055,ens11,Ref,2p6,low,1A,East,24.38961512775836
2055,ens11,Ref,2p6,low,1A,West,61.11621857635683
2055,ens11,Ref,2p6,low,1AS,East,37.24242339125701
2055,ens11,Ref,2p6,low,1AS,West,48.39482731110883
2055,ens11,Ref,8p5,base,1A,East,31.78851755780811
2055,ens11,Ref,8p5,base,1A,West,55.83071768226913
2055,ens11,Ref,8p5,base,1AS,East,38.05728601497331
2055,ens11,Ref,8p5,base,1AS,West,49.038259144464355
2055,ens11,Ref,8p5,discounted,1A,East,32.971094799680145
2055,ens11,Ref,8p5,discounted,1A,West,54.64814044039709
2055,ens11,Ref,8p5,discounted,1AS,East,39.461906086846035
2055,ens11,Ref,8p5,discounted,1AS,West,47.63363907259162
2055,ens11,Ref,8p5,high,1A,East,32.05444899585174
2055,ens11,Ref,8p5,high,1A,West,55.564786244225495
2055,ens11,Ref,8p5,high,1AS,East,38.38864433517101
2055,ens11,Ref,8p5,high,1AS,West,48.70690082426665
2055,ens11,Ref,8p5,low,1A,East,29.844534518751516
2055,ens11,Ref,8p5,low,1A,West,57.77470072132572
2055,ens11,Ref,8p5,low,1AS,East,35.574141548631836
2055,ens11,Ref,8p5,low,1AS,West,51.52140361080583
2055,ens12,Pol,2p6,base,1A,East,87.60585996308637
2055,ens12,Pol,2p6,base,1A,West,181.66627657441376
2055,ens12,Pol,2p6,base,1AS,East,131.0180206511149
2055,ens12,Pol,2p6,base,1AS,West,140.08158614808352
2055,ens12,Pol,2p6,discounted,1A,East,88.78781819365052
2055,ens12,Pol,2p6,discounted,1A,West,180.4843183438496
2055,ens12,Pol,2p6,discounted,1AS,East,132.89105764580762
2055,ens12,Pol,2p6,discounted,1AS,West,138.2085491533908
2055,ens12,Pol,2p6,high,1A,East,87.86748517775968
2055,ens12,Pol,2p6,high,1A,West,181.40465135974043
2055,ens12,Pol,2p6,high,1AS,East,131.53097644992482
2055,ens12,Pol,2p6,high,1AS,West,139.56863034927358
2055,ens12,Pol,2p6,low,1A,East,85.55952824532335
2055,ens12,Pol,2p6,low,1A,West,183.71260829217675
2055,ens12,Pol,2p6,low,1AS,East,126.851769491541
2055,ens12,Pol,2p6,low,1AS,West,144.24783730765742
2055,ens12,Ref,2p6,base,1A,East,23.246322578412677
2055,ens12,Ref,2p6,base,1A,West,63.062418956344686
2055,ens12,Ref,2p6,base,1AS,East,33.52569357490842
2055,ens12,Ref,2p6,base,1AS,West,52.66334022204571
2055,ens12,Ref,2p6,discounted,1A,East,23.679882548843587
2055,ens12,Ref,2p6,discounted,1A,West,62.62885898591377
2055,ens12,Ref,2p6,discounted,1AS,East,34.34146107511335
2055,ens12,Ref,2p6,discounted,1AS,West,51.847572721840784
2055,ens12,Ref,2p6,high,1A,East,23.340104052879404
2055,ens12,Ref,2p6,high,1A,West,62.968637481877956
2055,ens12,Ref,2p6,high,1AS,East,33.742251003522966
2055,ens12,Ref,2p6,high,1AS,West,52.44678279343117
2055,ens12,Ref,2p6,low,1A,East,22.55246686302303
2055,ens12,Ref,2p6,low,1A,West,63.756274671734324
2055,ens12,Ref,2p6,low,1AS,East,31.88884032451519
2055,ens12,Ref,2p6,low,1AS,West,54.30019347243894
2055,ens12,Ref,8p5,base,1A,East,57.536244164150226
2055,ens12,Ref,8p5,base,1A,West,123.56330149725459
2055,ens12,Ref,8p5,base,1AS,East,79.1391273512266
2055,ens12,Ref,8p5,base,1AS,West,102.01046797632102
2055,ens12,Ref,8p5,discounted,1A,East,59.14551316327952
2055,ens12,Ref,8p5,discounted,1A,West,121.9540324981253
2055,ens12,Ref,8p5,discounted,1AS,East,83.00156648324355
2055,ens12,Ref,8p5,discounted,1AS,West,98.14802884430408
2055,ens12,Ref,8p5,high,1A,East,57.97904494652591
2055,ens12,Ref,8p5,high,1A,West,123.1205007148789
2055,ens12,Ref,8p5,high,1AS,East,79.95080436281782
2055,ens12,Ref,8p5,high,1AS,West,101.19879096472981
2055,ens12,Ref,8p5,low,1A,East,54.24971837274808
2055,ens12,Ref,8p5,low,1A,West,126.84982728865674
2055,ens12,Ref,8p5,low,1AS,East,73.04060897537501
2055,ens12,Ref,8p5,low,1AS,West,108.10898635217262
2055,ens13,Pol,2p6,base,1A,East,24.244145572462138
2055,ens13,Pol,2p6,base,1A,West,68.26087618085549
2055,ens13,Pol,2p6,base,1AS,East,38.02821541253067
2055,ens13,Pol,2p6,base,1AS,West,54.87300950228673
2055,ens13,Pol,2p6,discounted,1A,East,24.244145572462138
2055,ens13,Pol,2p6,discounted,1A,West,68.26087618085549
2055,ens13,Pol,2p6,discounted,1AS,East,38.876762862611464
2055,ens13,Pol,2p6,discounted,1AS,West,54.024462052205934
2055,ens13,Pol,2p6,high,1A,East,24.244145572462138
2055,ens13,Pol,2p6,high,1A,West,68.26087618085549
2055,ens13,Pol,2p6,high,1AS,East,38.20686896557625
2055,ens13,Pol,2p6,high,1AS,West,54.69435594924114
2055,ens13,Pol,2p6,low,1A,East,24.244145572462138
2055,ens13,Pol,2p6,low,1A,West,68.26087618085549
2055,ens13,Pol,2p6,low,1AS,East,36.55955523229313
2055,ens13,Pol,2p6,low,1AS,West,56.34166968252426
2055,ens13,Ref,2p6,base,1A,East,16.18203422342572
2055,ens13,Ref,2p6,base,1A,West,61.62981946276983
2055,ens13,Ref,2p6,base,1AS,East,24.11390910469271
2055,ens13,Ref,2p6,base,1AS,West,52.84927260516839
2055,ens13,Ref,2p6,discounted,1A,East,16.18203422342572
2055,ens13,Ref,2p6,discounted,1A,West,61.62981946276983
2055,ens13,Ref,2p6,discounted,1AS,East,25.068986095650715
2055,ens13,Ref,2p6,discounted,1AS,West,51.89419561421038
2055,ens13,Ref,2p6,high,1A,East,16.18203422342572
2055,ens13,Ref,2p6,high,1A,West,61.62981946276983
2055,ens13,Ref,2p6,high,1AS,East,24.307307930885017
2055,ens13,Ref,2p6,high,1AS,West,52.65587377897608
2055,ens13,Ref,2p6,low,1A,East,16.18203422342572
2055,ens13,Ref,2p6,low,1A,West,61.62981946276983
2055,ens13,Ref,2p6,low,1AS,East,22.66061800870824
2055,ens13,Ref,2p6,low,1AS,West,54.302563701152856
2055,ens13,Ref,8p5,base,1A,East,18.785524333330645
2055,ens13,Ref,8p5,base,1A,West,66.6637003151974
2055,ens13,Ref,8p5,base,1AS,East,28.653098525224646
2055,ens13,Ref,8p5,base,1AS,West,56.64060610096513
2055,ens13,Ref,8p5,discounted,1A,East,18.694698159741723
2055,ens13,Ref,8p5,discounted,1A,West,66.75452648878633
2055,ens13,Ref,8p5,discounted,1AS,East,29.004874126285973
2055,ens13,Ref,8p5,discounted,1AS,West,56.2888304999038
2055,ens13,Ref,8p5,high,1A,East,18.811294759800806
2055,ens13,Ref,8p5,high,1A,West,66.63792988872724
2055,ens13,Ref,8p5,high,1AS,East,28.807983512869928
2055,ens13,Ref,8p5,high,1AS,West,56.48572111331984
2055,ens13,Ref,8p5,low,1A,East,18.592129376303767
2055,ens13,Ref,8p5,low,1A,West,66.85709527222429
2055,ens13,Ref,8p5,low,1AS,East,27.481774932532243
2055,ens13,Ref,8p5,low,1AS,West,57.811929693657525
2055,ens2,Pol,2p6,base,1A,East,21.056999214450986
2055,ens2,Pol,2p6,base,1A,West,80.0246868698372
2055,ens2,Pol,2p6,base,1AS,East,22.409407233663256
2055,ens2,Pol,2p6,base,1AS,West,77.56980936511015
2055,ens2,Pol,2p6,discounted,1A,East,21.056999214450986
2055,ens2,Pol,2p6,discounted,1A,West,80.0246868698372
2055,ens2,Pol,2p6,discounted,1AS,East,22.409407233663256
2055,ens2,Pol,2p6,discounted,1AS,West,77.56980936511015
2055,ens2,Pol,2p6,high,1A,East,21.056999214450986
2055,ens2,Pol,2p6,high,1A,West,80.0246868698372
2055,ens2,Pol,2p6,high,1AS,East,22.409407233663256
2055,ens2,Pol,2p6,high,1AS,West,77.56980936511015
2055,ens2,Pol,2p6,low,1A,East,21.056999214450986
2055,ens2,Pol,2p6,low,1A,West,80.0246868698372
2055,ens2,Pol,2p6,low,1AS,East,22.409407233663256
2055,ens2,Pol,2p6,low,1AS,West,77.56980936511015
2055,ens2,Ref,2p6,base,1A,East,13.57559627330138
2055,ens2,Ref,2p6,base,1A,West,69.18171818109819
2055,ens2,Ref,2p6,base,1AS,East,14.186239658556342
2055,ens2,Ref,2p6,base,1AS,West,67.66846407155191
2055,ens2,Ref,2p6,discounted,1A,East,13.57559627330138
2055,ens2,Ref,2p6,discounted,1A,West,69.18171818109819
2055,ens2,Ref,2p6,discounted,1AS,East,14.186239658556342
2055,ens2,Ref,2p6,discounted,1AS,West,67.66846407155191
2055,ens2,Ref,2p6,high,1A,East,13.57559627330138
2055,ens2,Ref,2p6,high,1A,West,69.18171818109819
2055,ens2,Ref,2p6,high,1AS,East,14.186239658556342
2055,ens2,Ref,2p6,high,1AS,West,67.66846407155191
2055,ens2,Ref,2p6,low,1A,East,13.57559627330138
2055,ens2,Ref,2p6,low,1A,West,69.18171818109819
2055,ens2,Ref,2p6,low,1AS,East,14.186239658556342
2055,ens2,Ref,2p6,low,1AS,West,67.66846407155191
2055,ens2,Ref,8p5,base,1A,East,25.12797027313286
2055,ens2,Ref,8p5,base,1A,West,66.77176761764682
2055,ens2,Ref,8p5,base,1AS,East,26.40464634158284
2055,ens2,Ref,8p5,base,1AS,West,64.4927669869917
2055,ens2,Ref,8p5,discounted,1A,East,25.474860612910014
2055,ens2,Ref,8p5,discounted,1A,West,66.42487727786965
2055,ens2,Ref,8p5,discounted,1AS,East,26.62603139905782
2055,ens2,Ref,8p5,discounted,1AS,West,64.2713819295167
2055,ens2,Ref,8p5,high,1A,East,25.212834363781457
2055,ens2,Ref,8p5,high,1A,West,66.68690352699821
2055,ens2,Ref,8p5,high,1AS,East,26.47214000762883
2055,ens2,Ref,8p5,high,1AS,West,64.4252733209457
2055,ens2,Ref,8p5,low,1A,East,24.494868258253366
2055,ens2,Ref,8p5,low,1A,West,67.4048696325263
2055,ens2,Ref,8p5,low,1AS,East,25.89072076286699
2055,ens2,Ref,8p5,low,1AS,West,65.00669256570754
2055,ens3,Pol,2p6,base,1A,East,22.26007810411169
2055,ens3,Pol,2p6,base,1A,West,83.46949439197972
2055,ens3,Pol,2p6,base,1AS,East,46.11628833765194
2055,ens3,Pol,2p6,base,1AS,West,62.80819507408359
2055,ens3,Pol,2p6,discounted,1A,East,22.25092944393771
2055,ens3,Pol,2p6,discounted,1A,West,83.4786430521537
2055,ens3,Pol,2p6,discounted,1AS,East,47.756013842782366
2055,ens3,Pol,2p6,discounted,1AS,West,61.168469568953164
2055,ens3,Pol,2p6,high,1A,East,22.298837759125657
2055,ens3,Pol,2p6,high,1A,West,83.43073473696575
2055,ens3,Pol,2p6,high,1AS,East,46.484206797927364
2055,ens3,Pol,2p6,high,1AS,West,62.440276613808166
2055,ens3,Pol,2p6,low,1A,East,21.963053895132184
2055,ens3,Pol,2p6,low,1A,West,83.76651860095923
2055,ens3,Pol,2p6,low,1AS,East,43.08525592026045
2055,ens3,Pol,2p6,low,1AS,West,65.83922749147509
2055,ens3,Ref,2p6,base,1A,East,14.459533982435275
2055,ens3,Ref,2p6,base,1A,West,72.26934869373373
2055,ens3,Ref,2p6,base,1AS,East,28.07851283471296
2055,ens3,Ref,2p6,base,1AS,West,59.13790813679752
2055,ens3,Ref,2p6,discounted,1A,East,14.450838469059166
2055,ens3,Ref,2p6,discounted,1A,West,72.27804420710984
2055,ens3,Ref,2p6,discounted,1AS,East,29.874051518411434
2055,ens3,Ref,2p6,discounted,1AS,West,57.342369453099046
2055,ens3,Ref,2p6,high,1A,East,14.49647371996993
2055,ens3,Ref,2p6,high,1A,West,72.23240895619908
2055,ens3,Ref,2p6,high,1AS,East,28.46325401575126
2055,ens3,Ref,2p6,high,1AS,West,58.75316695575922
2055,ens3,Ref,2p6,low,1A,East,14.181736547194554
2055,ens3,Ref,2p6,low,1A,West,72.54714612897446
2055,ens3,Ref,2p6,low,1AS,East,25.210780483731252
2055,ens3,Ref,2p6,low,1AS,West,62.00564048777923
2055,ens3,Ref,8p5,base,1A,East,24.073437954202994
2055,ens3,Ref,8p5,base,1A,West,63.89752945634377
2055,ens3,Ref,8p5,base,1AS,East,30.050176912806855
2055,ens3,Ref,8p5,base,1AS,West,57.45247597729042
2055,ens3,Ref,8p5,discounted,1A,East,24.405284483688465
2055,ens3,Ref,8p5,discounted,1A,West,63.565682926858294
2055,ens3,Ref,8p5,discounted,1AS,East,30.472582185870447
2055,ens3,Ref,8p5,discounted,1AS,West,57.03007070422683
2055,ens3,Ref,8p5,high,1A,East,24.15463236322132
2055,ens3,Ref,8p5,high,1A,West,63.816335047325445
2055,ens3,Ref,8p5,high,1AS,East,30.178992506738044
2055,ens3,Ref,8p5,high,1AS,West,57.32366038335923
2055,ens3,Ref,8p5,low,1A,East,23.467494498354164
2055,ens3,Ref,8p5,low,1A,West,64.5034729121926
2055,ens3,Ref,8p5,low,1AS,East,29.068256966889688
2055,ens3,Ref,8p5,low,1AS,West,58.43439592320759
2055,ens4,Pol,2p6,base,1A,East,29.697005265993756
2055,ens4,Pol,2p6,base,1A,West,77.12082964786161
2055,ens4,Pol,2p6,base,1AS,East,38.87460760658833
2055,ens4,Pol,2p6,base,1AS,West,68.20835248026205
2055,ens4,Pol,2p6,discounted,1A,East,29.60110955373773
2055,ens4,Pol,2p6,discounted,1A,West,77.21672536011764
2055,ens4,Pol,2p6,discounted,1AS,East,39.473333163895994
2055,ens4,Pol,2p6,discounted,1AS,West,67.60962692295439
2055,ens4,Pol,2p6,high,1A,East,29.724016779202092
2055,ens4,Pol,2p6,high,1A,West,77.09381813465328
2055,ens4,Pol,2p6,high,1AS,East,39.02861343843866
2055,ens4,Pol,2p6,high,1AS,West,68.05434664841172
2055,ens4,Pol,2p6,low,1A,East,29.491495205829985
2055,ens4,Pol,2p6,low,1A,West,77.32633970802539
2055,ens4,Pol,2p6,low,1AS,East,37.61480099330143
2055,ens4,Pol,2p6,low,1AS,West,69.46815909354895
2055,ens4,Ref,2p6,base,1A,East,19.34685539762114
2055,ens4,Ref,2p6,base,1A,West,67.5635991208798
2055,ens4,Ref,2p6,base,1AS,East,24.357763277467267
2055,ens4,Ref,2p6,base,1AS,West,62.06727977431814
2055,ens4,Ref,2p6,discounted,1A,East,19.254999109257824
2055,ens4,Ref,2p6,discounted,1A,West,67.6554554092431
2055,ens4,Ref,2p6,discounted,1AS,East,25.000986916200542
2055,ens4,Ref,2p6,discounted,1AS,West,61.42405613558486
2055,ens4,Ref,2p6,high,1A,East,19.37291215348185
2055,ens4,Ref,2p6,high,1A,West,67.53754236501909
2055,ens4,Ref,2p6,high,1AS,East,24.5161458879532
2055,ens4,Ref,2p6,high,1AS,West,61.90889716383221
2055,ens4,Ref,2p6,low,1A,East,19.151227743144062
2055,ens4,Ref,2p6,low,1A,West,67.75922677535688
2055,ens4,Ref,2p6,low,1AS,East,23.188292413538473
2055,ens4,Ref,2p6,low,1AS,West,63.23675063824693
2055,ens4,Ref,8p5,base,1A,East,28.419571781242162
2055,ens4,Ref,8p5,base,1A,West,60.96930615976895
2055,ens4,Ref,8p5,base,1AS,East,39.50207960534094
2055,ens4,Ref,8p5,base,1AS,West,49.9791404929155
2055,ens4,Ref,8p5,discounted,1A,East,29.523819730942233
2055,ens4,Ref,8p5,discounted,1A,West,59.865058210068874
2055,ens4,Ref,8p5,discounted,1AS,East,40.92910432693497
2055,ens4,Ref,8p5,discounted,1AS,West,48.55211577132147
2055,ens4,Ref,8p5,high,1A,East,28.639130382659722
2055,ens4,Ref,8p5,high,1A,West,60.74974755835138
2055,ens4,Ref,8p5,high,1AS,East,39.839246439700304
2055,ens4,Ref,8p5,high,1AS,West,49.64197365855613
2055,ens4,Ref,8p5,low,1A,East,26.814757746014397
2055,ens4,Ref,8p5,low,1A,West,62.57412019499671
2055,ens4,Ref,8p5,low,1AS,East,36.965926303405055
2055,ens4,Ref,8p5,low,1AS,West,52.51529379485138
2055,ens5,Pol,2p6,base,1A,East,43.813710045681866
2055,ens5,Pol,2p6,base,1A,West,66.34260959336336
2055,ens5,Pol,2p6,base,1AS,East,47.04692340280047
2055,ens5,Pol,2p6,base,1AS,West,61.907952277965386
2055,ens5,Pol,2p6,discounted,1A,East,44.74450637302978
2055,ens5,Pol,2p6,discounted,1A,West,65.41181326601546
2055,ens5,Pol,2p6,discounted,1AS,East,47.71950237767081
2055,ens5,Pol,2p6,discounted,1AS,West,61.23537330309505
2055,ens5,Pol,2p6,high,1A,East,44.0197680842179
2055,ens5,Pol,2p6,high,1A,West,66.13655155482734
2055,ens5,Pol,2p6,high,1AS,East,47.207272203391184
2055,ens5,Pol,2p6,high,1AS,West,61.747603477374675
2055,ens5,Pol,2p6,low,1A,East,42.20149593368866
2055,ens5,Pol,2p6,low,1A,West,67.95482370535657
2055,ens5,Pol,2p6,low,1AS,East,45.74404069590148
2055,ens5,Pol,2p6,low,1AS,West,63.21083498486438
2055,ens5,Ref,2p6,base,1A,East,28.095902109624387
2055,ens5,Ref,2p6,base,1A,West,60.11247209149074
2055,ens5,Ref,2p6,base,1AS,East,29.612282634713353
2055,ens5,Ref,2p6,base,1AS,West,57.63402766847165
2055,ens5,Ref,2p6,discounted,1A,East,28.972669211729638
2055,ens5,Ref,2p6,discounted,1A,West,59.23570498938549
2055,ens5,Ref,2p6,discounted,1AS,East,30.343850251022292
2055,ens5,Ref,2p6,discounted,1AS,West,56.902460052162716
2055,ens5,Ref,2p6,high,1A,East,28.285681272090667
2055,ens5,Ref,2p6,high,1A,West,59.92269292902446
2055,ens5,Ref,2p6,high,1AS,East,29.78225030407105
2055,ens5,Ref,2p6,high,1AS,West,57.46405999911396
2055,ens5,Ref,2p6,low,1A,East,26.68956710186141
2055,ens5,Ref,2p6,low,1A,West,61.51880709925371
2055,ens5,Ref,2p6,low,1AS,East,28.322284367353348
2055,ens5,Ref,2p6,low,1AS,West,58.92402593583166
2055,ens5,Ref,8p5,base,1A,East,24.017029094533957
2055,ens5,Ref,8p5,base,1A,West,65.07730933791481
2055,ens5,Ref,8p5,base,1AS,East,39.61158432884235
2055,ens5,Ref,8p5,base,1AS,West,50.14747985419764
2055,ens5,Ref,8p5,discounted,1A,East,24.586300336824262
2055,ens5,Ref,8p5,discounted,1A,West,64.50803809562451
2055,ens5,Ref,8p5,discounted,1AS,East,40.8842237350748
2055,ens5,Ref,8p5,discounted,1AS,West,48.874840447965184
2055,ens5,Ref,8p5,high,1A,East,24.167552761876756
2055,ens5,Ref,8p5,high,1A,West,64.92678567057202
2055,ens5,Ref,8p5,high,1AS,East,39.96557002068223
2055,ens5,Ref,8p5,high,1AS,West,49.79349416235776
2055,ens5,Ref,8p5,low,1A,East,22.920962017350263
2055,ens5,Ref,8p5,low,1A,West,66.17337641509852
2055,ens5,Ref,8p5,low,1AS,East,36.942748835575784
2055,ens5,Ref,8p5,low,1AS,West,52.816315347464204
2055,ens6,Pol,2p6,base,1A,East,88.41878270106217
2055,ens6,Pol,2p6,base,1A,West,177.534056843958
2055,ens6,Pol,2p6,base,1AS,East,112.69719024695114
2055,ens6,Pol,2p6,base,1AS,West,156.37148511771386
2055,ens6,Pol,2p6,discounted,1A,East,89.3006961222609
2055,ens6,Pol,2p6,discounted,1A,West,176.65214342275925
2055,ens6,Pol,2p6,discounted,1AS,East,114.84878295789113
2055,ens6,Pol,2p6,discounted,1AS,West,154.21989240677388
2055,ens6,Pol,2p6,high,1A,East,88.63818474668055
2055,ens6,Pol,2p6,high,1A,West,177.31465479833963
2055,ens6,Pol,2p6,high,1AS,East,113.16793710895406
2055,ens6,Pol,2p6,high,1AS,West,155.90073825571093
2055,ens6,Pol,2p6,low,1A,East,86.70243827609569
2055,ens6,Pol,2p6,low,1A,West,179.25040126892446
2055,ens6,Pol,2p6,low,1AS,East,108.823337408176
2055,ens6,Pol,2p6,low,1AS,West,160.24533795648898
2055,ens6,Ref,2p6,base,1A,East,24.60201562861456
2055,ens6,Ref,2p6,base,1A,West,64.55587831412107
2055,ens6,Ref,2p6,base,1AS,East,30.129529243030202
2055,ens6,Ref,2p6,base,1AS,West,58.604501356767116
2055,ens6,Ref,2p6,discounted,1A,East,24.937161200816167
2055,ens6,Ref,2p6,discounted,1A,West,64.22073274191946
2055,ens6,Ref,2p6,discounted,1AS,East,31.085088278550558
2055,ens6,Ref,2p6,discounted,1AS,West,57.64894232124676
2055,ens6,Ref,2p6,high,1A,East,24.684029666104223
2055,ens6,Ref,2p6,high,1A,West,64.4738642766314
2055,ens6,Ref,2p6,high,1AS,East,30.330246795107833
2055,ens6,Ref,2p6,high,1AS,West,58.40378380468949
2055,ens6,Ref,2p6,low,1A,East,23.9897008091122
2055,ens6,Ref,2p6,low,1A,West,65.16819313362343
2055,ens6,Ref,2p6,low,1AS,East,28.622767088437335
2055,ens6,Ref,2p6,low,1AS,West,60.11126351135998
2055,ens6,Ref,8p5,base,1A,East,28.879748921297065
2055,ens6,Ref,8p5,base,1A,West,60.938296860332066
2055,ens6,Ref,8p5,base,1AS,East,40.142525485617334
2055,ens6,Ref,8p5,base,1AS,West,49.80274296870361
2055,ens6,Ref,8p5,discounted,1A,East,29.769197031847565
2055,ens6,Ref,8p5,discounted,1A,West,60.04884874978157
2055,ens6,Ref,8p5,discounted,1AS,East,41.25643289275854
2055,ens6,Ref,8p5,discounted,1AS,West,48.688835561562406
2055,ens6,Ref,8p5,high,1A,East,29.072138611817643
2055,ens6,Ref,8p5,high,1A,West,60.74590716981149
2055,ens6,Ref,8p5,high,1AS,East,40.4384259679095
2055,ens6,Ref,8p5,high,1AS,West,49.506842486411436
2055,ens6,Ref,8p5,low,1A,East,27.4581128644669
2055,ens6,Ref,8p5,low,1A,West,62.35993291716223
2055,ens6,Ref,8p5,low,1AS,East,37.901634283724206
2055,ens6,Ref,8p5,low,1AS,West,52.04363417059674
2055,ens7,Pol,2p6,base,1A,East,105.98482301418078
2055,ens7,Pol,2p6,base,1A,West,168.08163562361233
2055,ens7,Pol,2p6,base,1AS,East,150.50205643658492
2055,ens7,Pol,2p6,base,1AS,West,125.55945869529143
2055,ens7,Pol,2p6,discounted,1A,East,106.59716785108546
2055,ens7,Pol,2p6,discounted,1A,West,167.46929078670763
2055,ens7,Pol,2p6,discounted,1AS,East,153.427555729565
2055,ens7,Pol,2p6,discounted,1AS,West,122.63395940231135
2055,ens7,Pol,2p6,high,1A,East,106.37187685902262
2055,ens7,Pol,2p6,high,1A,West,167.69458177877047
2055,ens7,Pol,2p6,high,1AS,East,151.32498987153096
2055,ens7,Pol,2p6,high,1AS,West,124.73652526034539
2055,ens7,Pol,2p6,low,1A,East,102.98323502515984
2055,ens7,Pol,2p6,low,1A,West,171.08322361263325
2055,ens7,Pol,2p6,low,1AS,East,143.78620227230797
2055,ens7,Pol,2p6,low,1AS,West,132.27531285956837
2055,ens7,Ref,2p6,base,1A,East,28.67196171710199
2055,ens7,Ref,2p6,base,1A,West,60.09106653388616
2055,ens7,Ref,2p6,base,1AS,East,38.91382550410026
2055,ens7,Ref,2p6,base,1AS,West,49.89067911757153
2055,ens7,Ref,2p6,discounted,1A,East,28.902920159407433
2055,ens7,Ref,2p6,discounted,1A,West,59.86010809158072
2055,ens7,Ref,2p6,discounted,1AS,East,40.24583602220185
2055,ens7,Ref,2p6,discounted,1AS,West,48.55866859946994
2055,ens7,Ref,2p6,high,1A,East,28.81682948405849
2055,ens7,Ref,2p6,high,1A,West,59.94619876692966
2055,ens7,Ref,2p6,high,1AS,East,39.274620976114214
2055,ens7,Ref,2p6,high,1AS,West,49.52988364555757
2055,ens7,Ref,2p6,low,1A,East,27.587474399987922
2055,ens7,Ref,2p6,low,1A,West,61.17555385100023
2055,ens7,Ref,2p6,low,1AS,East,36.20894101483266
2055,ens7,Ref,2p6,low,1AS,West,52.59556360683913
2055,ens7,Ref,8p5,base,1A,East,47.667487526354215
2055,ens7,Ref,8p5,base,1A,West,65.86355222411679
2055,ens7,Ref,8p5,base,1AS,East,55.90177923707075
2055,ens7,Ref,8p5,base,1AS,West,57.06724237863013
2055,ens7,Ref,8p5,discounted,1A,East,49.43446577938985
2055,ens7,Ref,8p5,discounted,1A,West,64.09657397108116
2055,ens7,Ref,8p5,discounted,1AS,East,58.12083538596544
2055,ens7,Ref,8p5,discounted,1AS,West,54.84818622973543
2055,ens7,Ref,8p5,high,1A,East,48.03667971147108
2055,ens7,Ref,8p5,high,1A,West,65.49436003899993
2055,ens7,Ref,8p5,high,1AS,East,56.37704760063293
2055,ens7,Ref,8p5,high,1AS,West,56.59197401506795
2055,ens7,Ref,8p5,low,1A,East,44.95011340286694
2055,ens7,Ref,8p5,low,1A,West,68.58092634760406
2055,ens7,Ref,8p5,low,1AS,East,52.33035004892458
2055,ens7,Ref,8p5,low,1AS,West,60.638671566776296
2055,ens8,Pol,2p6,base,1A,East,36.072465442573886
2055,ens8,Pol,2p6,base,1A,West,71.4178984687704
2055,ens8,Pol,2p6,base,1AS,East,38.81991641296762
2055,ens8,Pol,2p6,base,1AS,West,67.4980803684861
2055,ens8,Pol,2p6,discounted,1A,East,36.55771164114269
2055,ens8,Pol,2p6,discounted,1A,West,70.9326522702016
2055,ens8,Pol,2p6,discounted,1AS,East,39.30108957681598
2055,ens8,Pol,2p6,discounted,1AS,West,67.01690720463773
2055,ens8,Pol,2p6,high,1A,East,36.21821109322246
2055,ens8,Pol,2p6,high,1A,West,71.27215281812182
2055,ens8,Pol,2p6,high,1AS,East,38.92111321506767
