year,scen,ens,rcp,usd_rub,ship_type,shipped,prod,share
2021,Ref,ens3,2p6,low,1AS,5.741485290938376,5.741485290938376,1
2021,Ref,ens3,8p5,base,1A,5.7415569104761905,5.7415569104761905,1
2021,Ref,ens3,8p5,base,1AS,5.741556910476191,5.7415569104761905,1.0000000000000002
2021,Ref,ens3,8p5,discounted,1A,5.741556910476191,5.7415569104761905,1.0000000000000002
2021,Ref,ens3,8p5,discounted,1AS,5.741556910476191,5.7415569104761905,1.0000000000000002
2021,Ref,ens3,8p5,high,1A,5.741556910476191,5.7415569104761905,1.0000000000000002
2021,Ref,ens3,8p5,high,1AS,5.7415569104761905,5.7415569104761905,1
2021,Ref,ens3,8p5,low,1A,5.741556910476191,5.7415569104761905,1.0000000000000002
2021,Ref,ens3,8p5,low,1AS,5.7415569104761905,5.7415569104761905,1
2021,Ref,ens4,2p6,base,1A,5.741337277226892,5.741337277226891,1.0000000000000002
2021,Ref,ens4,2p6,base,1AS,5.741337277226891,5.741337277226891,1
2021,Ref,ens4,2p6,discounted,1A,5.741337277226891,5.741337277226891,1
2021,Ref,ens4,2p6,discounted,1AS,5.741337277226891,5.741337277226891,1
2021,Ref,ens4,2p6,high,1A,5.741337277226891,5.741337277226891,1
2021,Ref,ens4,2p6,high,1AS,5.741337277226891,5.741337277226891,1
2021,Ref,ens4,2p6,low,1A,5.741337277226892,5.741337277226891,1.0000000000000002
2021,Ref,ens4,2p6,low,1AS,5.741337277226892,5.741337277226891,1.0000000000000002
2021,Ref,ens4,8p5,base,1A,5.74123700987395,5.74123700987395,1
2021,Ref,ens4,8p5,base,1AS,5.74123700987395,5.74123700987395,1
2021,Ref,ens4,8p5,discounted,1A,5.7412370098739505,5.74123700987395,1.0000000000000002
2021,Ref,ens4,8p5,discounted,1AS,5.74123700987395,5.74123700987395,1
2021,Ref,ens4,8p5,high,1A,5.7412370098739505,5.74123700987395,1.0000000000000002
2021,Ref,ens4,8p5,high,1AS,5.7412370098739505,5.74123700987395,1.0000000000000002
2021,Ref,ens4,8p5,low,1A,5.74123700987395,5.74123700987395,1
2021,Ref,ens4,8p5,low,1AS,5.7412370098739505,5.74123700987395,1.0000000000000002
2021,Ref,ens5,2p6,base,1A,5.741299080140056,5.741299080140056,1
2021,Ref,ens5,2p6,base,1AS,5.741299080140056,5.741299080140056,1
2021,Ref,ens5,2p6,discounted,1A,5.741299080140056,5.741299080140056,1
2021,Ref,ens5,2p6,discounted,1AS,5.741299080140056,5.741299080140056,1
2021,Ref,ens5,2p6,high,1A,5.741299080140056,5.741299080140056,1
2021,Ref,ens5,2p6,high,1AS,5.741299080140056,5.741299080140056,1
2021,Ref,ens5,2p6,low,1A,5.741299080140056,5.741299080140056,1
2021,Ref,ens5,2p6,low,1AS,5.741299080140056,5.741299080140056,1
2021,Ref,ens5,8p5,base,1A,5.741284756232494,5.741284756232494,1
2021,Ref,ens5,8p5,base,1AS,5.741284756232494,5.741284756232494,1
2021,Ref,ens5,8p5,discounted,1A,5.741284756232494,5.741284756232494,1
2021,Ref,ens5,8p5,discounted,1AS,5.741284756232494,5.741284756232494,1
2021,Ref,ens5,8p5,high,1A,5.741284756232494,5.741284756232494,1
2021,Ref,ens5,8p5,high,1AS,5.741284756232494,5.741284756232494,1
2021,Ref,ens5,8p5,low,1A,5.741284756232494,5.741284756232494,1
2021,Ref,ens5,8p5,low,1AS,5.741284756232494,5.741284756232494,1
2021,Ref,ens6,2p6,base,1A,5.741418446036414,5.741418446036414,1
2021,Ref,ens6,2p6,base,1AS,5.741418446036414,5.741418446036414,1
2021,Ref,ens6,2p6,discounted,1A,5.741418446036415,5.741418446036414,1.0000000000000002
2021,Ref,ens6,2p6,discounted,1AS,5.741418446036415,5.741418446036414,1.0000000000000002
2021,Ref,ens6,2p6,high,1A,5.741418446036414,5.741418446036414,1
2021,Ref,ens6,2p6,high,1AS,5.741418446036415,5.741418446036414,1.0000000000000002
2021,Ref,ens6,2p6,low,1A,5.741418446036415,5.741418446036414,1.0000000000000002
2021,Ref,ens6,2p6,low,1AS,5.741418446036414,5.741418446036414,1
2021,Ref,ens6,8p5,base,1A,5.741375474313727,5.741375474313726,1.0000000000000002
2021,Ref,ens6,8p5,base,1AS,5.741375474313727,5.741375474313726,1.0000000000000002
2021,Ref,ens6,8p5,discounted,1A,5.741375474313727,5.741375474313726,1.0000000000000002
2021,Ref,ens6,8p5,discounted,1AS,5.741375474313727,5.741375474313726,1.0000000000000002
2021,Ref,ens6,8p5,high,1A,5.741375474313727,5.741375474313726,1.0000000000000002
2021,Ref,ens6,8p5,high,1AS,5.741375474313727,5.741375474313726,1.0000000000000002
2021,Ref,ens6,8p5,low,1A,5.741375474313727,5.741375474313726,1.0000000000000002
2021,Ref,ens6,8p5,low,1AS,5.741375474313727,5.741375474313726,1.0000000000000002
2021,Ref,ens7,2p6,base,1A,5.741337277226891,5.741337277226891,1
2021,Ref,ens7,2p6,base,1AS,5.741337277226891,5.741337277226891,1
2021,Ref,ens7,2p6,discounted,1A,5.741337277226891,5.741337277226891,1
2021,Ref,ens7,2p6,discounted,1AS,5.741337277226891,5.741337277226891,1
2021,Ref,ens7,2p6,high,1A,5.741337277226891,5.741337277226891,1
2021,Ref,ens7,2p6,high,1AS,5.741337277226891,5.741337277226891,1
2021,Ref,ens7,2p6,low,1A,5.741337277226891,5.741337277226891,1
2021,Ref,ens7,2p6,low,1AS,5.741337277226891,5.741337277226891,1
2021,Ref,ens7,8p5,base,1A,5.741342051862746,5.741342051862745,1.0000000000000002
2021,Ref,ens7,8p5,base,1AS,5.741342051862746,5.741342051862745,1.0000000000000002
2021,Ref,ens7,8p5,discounted,1A,5.741342051862746,5.741342051862745,1.0000000000000002
2021,Ref,ens7,8p5,discounted,1AS,5.741342051862746,5.741342051862745,1.0000000000000002
2021,Ref,ens7,8p5,high,1A,5.741342051862746,5.741342051862745,1.0000000000000002
2021,Ref,ens7,8p5,high,1AS,5.741342051862746,5.741342051862745,1.0000000000000002
2021,Ref,ens7,8p5,low,1A,5.741342051862746,5.741342051862745,1.0000000000000002
2021,Ref,ens7,8p5,low,1AS,5.741342051862746,5.741342051862745,1.0000000000000002
2021,Ref,ens8,2p6,base,1A,5.741365925042017,5.741365925042016,1.0000000000000002
2021,Ref,ens8,2p6,base,1AS,5.741365925042017,5.741365925042016,1.0000000000000002
2021,Ref,ens8,2p6,discounted,1A,5.741365925042017,5.741365925042016,1.0000000000000002
2021,Ref,ens8,2p6,discounted,1AS,5.741365925042017,5.741365925042016,1.0000000000000002
2021,Ref,ens8,2p6,high,1A,5.741365925042017,5.741365925042016,1.0000000000000002
2021,Ref,ens8,2p6,high,1AS,5.741365925042017,5.741365925042016,1.0000000000000002
2021,Ref,ens8,2p6,low,1A,5.741365925042017,5.741365925042016,1.0000000000000002
2021,Ref,ens8,2p6,low,1AS,5.741365925042016,5.741365925042016,1
2021,Ref,ens8,8p5,base,1A,5.741318178683473,5.741318178683474,0.9999999999999999
2021,Ref,ens8,8p5,base,1AS,5.741318178683473,5.741318178683474,0.9999999999999999
2021,Ref,ens8,8p5,discounted,1A,5.741318178683473,5.741318178683474,0.9999999999999999
2021,Ref,ens8,8p5,discounted,1AS,5.741318178683473,5.741318178683474,0.9999999999999999
2021,Ref,ens8,8p5,high,1A,5.741318178683473,5.741318178683474,0.9999999999999999
2021,Ref,ens8,8p5,high,1AS,5.741318178683473,5.741318178683474,0.9999999999999999
2021,Ref,ens8,8p5,low,1A,5.741318178683473,5.741318178683474,0.9999999999999999
2021,Ref,ens8,8p5,low,1AS,5.741318178683473,5.741318178683474,0.9999999999999999
2021,Ref,ens9,2p6,base,1A,5.741399347492997,5.741399347492997,1
2021,Ref,ens9,2p6,base,1AS,5.741399347492998,5.741399347492997,1.0000000000000002
2021,Ref,ens9,2p6,discounted,1A,5.741399347492998,5.741399347492997,1.0000000000000002
2021,Ref,ens9,2p6,discounted,1AS,5.741399347492998,5.741399347492997,1.0000000000000002
2021,Ref,ens9,2p6,high,1A,5.741399347492997,5.741399347492997,1
2021,Ref,ens9,2p6,high,1AS,5.741399347492997,5.741399347492997,1
2021,Ref,ens9,2p6,low,1A,5.741399347492997,5.741399347492997,1
2021,Ref,ens9,2p6,low,1AS,5.741399347492997,5.741399347492997,1
2021,Ref,ens9,8p5,base,1A,5.741332502591037,5.741332502591036,1.0000000000000002
2021,Ref,ens9,8p5,base,1AS,5.741332502591036,5.741332502591036,1
2021,Ref,ens9,8p5,discounted,1A,5.741332502591037,5.741332502591036,1.0000000000000002
2021,Ref,ens9,8p5,discounted,1AS,5.741332502591036,5.741332502591036,1
2021,Ref,ens9,8p5,high,1A,5.741332502591037,5.741332502591036,1.0000000000000002
2021,Ref,ens9,8p5,high,1AS,5.741332502591037,5.741332502591036,1.0000000000000002
2021,Ref,ens9,8p5,low,1A,5.741332502591037,5.741332502591036,1.0000000000000002
2021,Ref,ens9,8p5,low,1AS,5.741332502591037,5.741332502591036,1.0000000000000002
2022,Pol,ens1,2p6,base,1A,5.737512793907563,5.737512793907563,1
2022,Pol,ens1,2p6,base,1AS,5.737512793907563,5.737512793907563,1
2022,Pol,ens1,2p6,discounted,1A,5.737512793907563,5.737512793907563,1
2022,Pol,ens1,2p6,discounted,1AS,5.737512793907563,5.737512793907563,1
2022,Pol,ens1,2p6,high,1A,5.737512793907563,5.737512793907563,1
2022,Pol,ens1,2p6,high,1AS,5.737512793907563,5.737512793907563,1
2022,Pol,ens1,2p6,low,1A,5.7375127939075625,5.737512793907563,0.9999999999999999
2022,Pol,ens1,2p6,low,1AS,5.737512793907564,5.737512793907563,1.0000000000000002
2022,Pol,ens10,2p6,base,1A,5.737006682507002,5.737006682507002,1
2022,Pol,ens10,2p6,base,1AS,5.737006682507003,5.737006682507002,1.0000000000000002
2022,Pol,ens10,2p6,discounted,1A,5.737006682507003,5.737006682507002,1.0000000000000002
2022,Pol,ens10,2p6,discounted,1AS,5.737006682507003,5.737006682507002,1.0000000000000002
2022,Pol,ens10,2p6,high,1A,5.737006682507003,5.737006682507002,1.0000000000000002
2022,Pol,ens10,2p6,high,1AS,5.737006682507003,5.737006682507002,1.0000000000000002
2022,Pol,ens10,2p6,low,1A,5.737006682507002,5.737006682507002,1
2022,Pol,ens10,2p6,low,1AS,5.737006682507003,5.737006682507002,1.0000000000000002
2022,Pol,ens11,2p6,base,1A,5.737035330322128,5.737035330322128,1
2022,Pol,ens11,2p6,base,1AS,5.737035330322128,5.737035330322128,1
2022,Pol,ens11,2p6,discounted,1A,5.737035330322129,5.737035330322128,1.0000000000000002
2022,Pol,ens11,2p6,discounted,1AS,5.737035330322129,5.737035330322128,1.0000000000000002
2022,Pol,ens11,2p6,high,1A,5.737035330322129,5.737035330322128,1.0000000000000002
2022,Pol,ens11,2p6,high,1AS,5.737035330322128,5.737035330322128,1
2022,Pol,ens11,2p6,low,1A,5.737035330322128,5.737035330322128,1
2022,Pol,ens11,2p6,low,1AS,5.737035330322128,5.737035330322128,1
2022,Pol,ens12,2p6,base,1A,5.737035330322128,5.737035330322128,1
2022,Pol,ens12,2p6,base,1AS,5.7370353303221275,5.737035330322128,0.9999999999999999
2022,Pol,ens12,2p6,discounted,1A,5.737035330322129,5.737035330322128,1.0000000000000002
2022,Pol,ens12,2p6,discounted,1AS,5.737035330322128,5.737035330322128,1
2022,Pol,ens12,2p6,high,1A,5.737035330322128,5.737035330322128,1
2022,Pol,ens12,2p6,high,1AS,5.737035330322128,5.737035330322128,1
2022,Pol,ens12,2p6,low,1A,5.737035330322128,5.737035330322128,1
2022,Pol,ens12,2p6,low,1AS,5.737035330322128,5.737035330322128,1
2022,Pol,ens13,2p6,base,1A,5.737345681652661,5.737345681652661,1
2022,Pol,ens13,2p6,base,1AS,5.737345681652662,5.737345681652661,1.0000000000000002
2022,Pol,ens13,2p6,discounted,1A,5.737345681652661,5.737345681652661,1
2022,Pol,ens13,2p6,discounted,1AS,5.737345681652662,5.737345681652661,1.0000000000000002
2022,Pol,ens13,2p6,high,1A,5.737345681652661,5.737345681652661,1
2022,Pol,ens13,2p6,high,1AS,5.737345681652661,5.737345681652661,1
2022,Pol,ens13,2p6,low,1A,5.737345681652661,5.737345681652661,1
2022,Pol,ens13,2p6,low,1AS,5.737345681652662,5.737345681652661,1.0000000000000002
2022,Pol,ens2,2p6,base,1A,5.737522343179272,5.737522343179272,1
2022,Pol,ens2,2p6,base,1AS,5.737522343179272,5.737522343179272,1
2022,Pol,ens2,2p6,discounted,1A,5.737522343179272,5.737522343179272,1
2022,Pol,ens2,2p6,discounted,1AS,5.737522343179272,5.737522343179272,1
2022,Pol,ens2,2p6,high,1A,5.737522343179272,5.737522343179272,1
2022,Pol,ens2,2p6,high,1AS,5.737522343179272,5.737522343179272,1
2022,Pol,ens2,2p6,low,1A,5.737522343179273,5.737522343179272,1.0000000000000002
2022,Pol,ens2,2p6,low,1AS,5.737522343179272,5.737522343179272,1
2022,Pol,ens3,2p6,base,1A,5.737560540266107,5.737560540266108,0.9999999999999999
2022,Pol,ens3,2p6,base,1AS,5.737560540266108,5.737560540266108,1
2022,Pol,ens3,2p6,discounted,1A,5.737560540266108,5.737560540266108,1
2022,Pol,ens3,2p6,discounted,1AS,5.737560540266107,5.737560540266108,0.9999999999999999
2022,Pol,ens3,2p6,high,1A,5.737560540266108,5.737560540266108,1
2022,Pol,ens3,2p6,high,1AS,5.737560540266107,5.737560540266108,0.9999999999999999
2022,Pol,ens3,2p6,low,1A,5.737560540266107,5.737560540266108,0.9999999999999999
2022,Pol,ens3,2p6,low,1AS,5.737560540266108,5.737560540266108,1
2022,Pol,ens4,2p6,base,1A,5.737450723641457,5.737450723641457,1
2022,Pol,ens4,2p6,base,1AS,5.737450723641457,5.737450723641457,1
2022,Pol,ens4,2p6,discounted,1A,5.737450723641457,5.737450723641457,1
2022,Pol,ens4,2p6,discounted,1AS,5.737450723641457,5.737450723641457,1
2022,Pol,ens4,2p6,high,1A,5.737450723641457,5.737450723641457,1
2022,Pol,ens4,2p6,high,1AS,5.737450723641457,5.737450723641457,1
2022,Pol,ens4,2p6,low,1A,5.737450723641456,5.737450723641457,0.9999999999999999
2022,Pol,ens4,2p6,low,1AS,5.737450723641457,5.737450723641457,1
2022,Pol,ens5,2p6,base,1A,5.737398202647058,5.737398202647058,1
2022,Pol,ens5,2p6,base,1AS,5.737398202647058,5.737398202647058,1
2022,Pol,ens5,2p6,discounted,1A,5.737398202647058,5.737398202647058,1
2022,Pol,ens5,2p6,discounted,1AS,5.737398202647058,5.737398202647058,1
2022,Pol,ens5,2p6,high,1A,5.737398202647058,5.737398202647058,1
2022,Pol,ens5,2p6,high,1AS,5.737398202647058,5.737398202647058,1
2022,Pol,ens5,2p6,low,1A,5.737398202647058,5.737398202647058,1
2022,Pol,ens5,2p6,low,1AS,5.737398202647058,5.737398202647058,1
2022,Pol,ens6,2p6,base,1A,5.737555765630251,5.737555765630251,1
2022,Pol,ens6,2p6,base,1AS,5.737555765630251,5.737555765630251,1
2022,Pol,ens6,2p6,discounted,1A,5.737555765630251,5.737555765630251,1
2022,Pol,ens6,2p6,discounted,1AS,5.737555765630251,5.737555765630251,1
2022,Pol,ens6,2p6,high,1A,5.737555765630251,5.737555765630251,1
2022,Pol,ens6,2p6,high,1AS,5.737555765630251,5.737555765630251,1
2022,Pol,ens6,2p6,low,1A,5.737555765630251,5.737555765630251,1
2022,Pol,ens6,2p6,low,1AS,5.737555765630251,5.737555765630251,1
2022,Pol,ens7,2p6,base,1A,5.737441174369748,5.737441174369748,1
2022,Pol,ens7,2p6,base,1AS,5.737441174369748,5.737441174369748,1
2022,Pol,ens7,2p6,discounted,1A,5.737441174369748,5.737441174369748,1
2022,Pol,ens7,2p6,discounted,1AS,5.737441174369748,5.737441174369748,1
2022,Pol,ens7,2p6,high,1A,5.737441174369748,5.737441174369748,1
2022,Pol,ens7,2p6,high,1AS,5.737441174369748,5.737441174369748,1
2022,Pol,ens7,2p6,low,1A,5.737441174369748,5.737441174369748,1
2022,Pol,ens7,2p6,low,1AS,5.737441174369748,5.737441174369748,1
2022,Pol,ens8,2p6,base,1A,5.737469822184874,5.737469822184874,1
2022,Pol,ens8,2p6,base,1AS,5.737469822184874,5.737469822184874,1
2022,Pol,ens8,2p6,discounted,1A,5.737469822184874,5.737469822184874,1
2022,Pol,ens8,2p6,discounted,1AS,5.737469822184874,5.737469822184874,1
2022,Pol,ens8,2p6,high,1A,5.737469822184874,5.737469822184874,1
2022,Pol,ens8,2p6,high,1AS,5.737469822184874,5.737469822184874,1
2022,Pol,ens8,2p6,low,1A,5.737469822184875,5.737469822184874,1.0000000000000002
2022,Pol,ens8,2p6,low,1AS,5.737469822184874,5.737469822184874,1
2022,Pol,ens9,2p6,base,1A,5.737474596820729,5.737474596820728,1.0000000000000002
2022,Pol,ens9,2p6,base,1AS,5.737474596820728,5.737474596820728,1
2022,Pol,ens9,2p6,discounted,1A,5.737474596820729,5.737474596820728,1.0000000000000002
2022,Pol,ens9,2p6,discounted,1AS,5.737474596820728,5.737474596820728,1
2022,Pol,ens9,2p6,high,1A,5.737474596820729,5.737474596820728,1.0000000000000002
2022,Pol,ens9,2p6,high,1AS,5.737474596820729,5.737474596820728,1.0000000000000002
2022,Pol,ens9,2p6,low,1A,5.737474596820729,5.737474596820728,1.0000000000000002
2022,Pol,ens9,2p6,low,1AS,5.737474596820729,5.737474596820728,1.0000000000000002
2022,Ref,ens1,2p6,base,1A,5.73757486417367,5.73757486417367,1
2022,Ref,ens1,2p6,base,1AS,5.73757486417367,5.73757486417367,1
2022,Ref,ens1,2p6,discounted,1A,5.73757486417367,5.73757486417367,1
2022,Ref,ens1,2p6,discounted,1AS,5.73757486417367,5.73757486417367,1
2022,Ref,ens1,2p6,high,1A,5.73757486417367,5.73757486417367,1
2022,Ref,ens1,2p6,high,1AS,5.73757486417367,5.73757486417367,1
2022,Ref,ens1,2p6,low,1A,5.73757486417367,5.73757486417367,1
2022,Ref,ens1,2p6,low,1AS,5.73757486417367,5.73757486417367,1
2022,Ref,ens1,8p5,base,1A,5.737679906162466,5.737679906162465,1.0000000000000002
2022,Ref,ens1,8p5,base,1AS,5.737679906162465,5.737679906162465,1
2022,Ref,ens1,8p5,discounted,1A,5.737679906162465,5.737679906162465,1
2022,Ref,ens1,8p5,discounted,1AS,5.737679906162465,5.737679906162465,1
2022,Ref,ens1,8p5,high,1A,5.737679906162465,5.737679906162465,1
2022,Ref,ens1,8p5,high,1AS,5.737679906162465,5.737679906162465,1
2022,Ref,ens1,8p5,low,1A,5.737679906162465,5.737679906162465,1
2022,Ref,ens1,8p5,low,1AS,5.737679906162466,5.737679906162465,1.0000000000000002
2022,Ref,ens10,2p6,base,1A,5.737130823039217,5.737130823039216,1.0000000000000002
2022,Ref,ens10,2p6,base,1AS,5.737130823039216,5.737130823039216,1
2022,Ref,ens10,2p6,discounted,1A,5.737130823039217,5.737130823039216,1.0000000000000002
2022,Ref,ens10,2p6,discounted,1AS,5.737130823039216,5.737130823039216,1
2022,Ref,ens10,2p6,high,1A,5.737130823039216,5.737130823039216,1
2022,Ref,ens10,2p6,high,1AS,5.737130823039216,5.737130823039216,1
2022,Ref,ens10,2p6,low,1A,5.737130823039217,5.737130823039216,1.0000000000000002
2022,Ref,ens10,2p6,low,1AS,5.737130823039217,5.737130823039216,1.0000000000000002
2022,Ref,ens10,8p5,base,1A,5.73710217522409,5.7371021752240905,0.9999999999999999
2022,Ref,ens10,8p5,base,1AS,5.73710217522409,5.7371021752240905,0.9999999999999999
2022,Ref,ens10,8p5,discounted,1A,5.7371021752240905,5.7371021752240905,1
2022,Ref,ens10,8p5,discounted,1AS,5.73710217522409,5.7371021752240905,0.9999999999999999
2022,Ref,ens10,8p5,high,1A,5.73710217522409,5.7371021752240905,0.9999999999999999
2022,Ref,ens10,8p5,high,1AS,5.73710217522409,5.7371021752240905,0.9999999999999999
2022,Ref,ens10,8p5,low,1A,5.73710217522409,5.7371021752240905,0.9999999999999999
2022,Ref,ens10,8p5,low,1AS,5.73710217522409,5.7371021752240905,0.9999999999999999
2022,Ref,ens11,2p6,base,1A,5.737130823039217,5.737130823039216,1.0000000000000002
2022,Ref,ens11,2p6,base,1AS,5.737130823039216,5.737130823039216,1
2022,Ref,ens11,2p6,discounted,1A,5.737130823039217,5.737130823039216,1.0000000000000002
2022,Ref,ens11,2p6,discounted,1AS,5.737130823039216,5.737130823039216,1
2022,Ref,ens11,2p6,high,1A,5.737130823039216,5.737130823039216,1
2022,Ref,ens11,2p6,high,1AS,5.737130823039216,5.737130823039216,1
2022,Ref,ens11,2p6,low,1A,5.737130823039216,5.737130823039216,1
2022,Ref,ens11,2p6,low,1AS,5.737130823039216,5.737130823039216,1
2022,Ref,ens11,8p5,base,1A,5.737149921582634,5.737149921582633,1.0000000000000002
2022,Ref,ens11,8p5,base,1AS,5.737149921582633,5.737149921582633,1
2022,Ref,ens11,8p5,discounted,1A,5.737149921582633,5.737149921582633,1
2022,Ref,ens11,8p5,discounted,1AS,5.737149921582633,5.737149921582633,1
2022,Ref,ens11,8p5,high,1A,5.737149921582633,5.737149921582633,1
2022,Ref,ens11,8p5,high,1AS,5.737149921582634,5.737149921582633,1.0000000000000002
2022,Ref,ens11,8p5,low,1A,5.737149921582634,5.737149921582633,1.0000000000000002
2022,Ref,ens11,8p5,low,1AS,5.737149921582634,5.737149921582633,1.0000000000000002
2022,Ref,ens12,2p6,base,1A,5.737130823039216,5.737130823039216,1
2022,Ref,ens12,2p6,base,1AS,5.737130823039217,5.737130823039216,1.0000000000000002
2022,Ref,ens12,2p6,discounted,1A,5.737130823039216,5.737130823039216,1
2022,Ref,ens12,2p6,discounted,1AS,5.737130823039216,5.737130823039216,1
2022,Ref,ens12,2p6,high,1A,5.737130823039216,5.737130823039216,1
2022,Ref,ens12,2p6,high,1AS,5.737130823039217,5.737130823039216,1.0000000000000002
2022,Ref,ens12,2p6,low,1A,5.737130823039216,5.737130823039216,1
2022,Ref,ens12,2p6,low,1AS,5.737130823039216,5.737130823039216,1
2022,Ref,ens12,8p5,base,1A,5.737130823039216,5.737130823039216,1
2022,Ref,ens12,8p5,base,1AS,5.737130823039216,5.737130823039216,1
2022,Ref,ens12,8p5,discounted,1A,5.737130823039216,5.737130823039216,1
2022,Ref,ens12,8p5,discounted,1AS,5.737130823039216,5.737130823039216,1
2022,Ref,ens12,8p5,high,1A,5.737130823039216,5.737130823039216,1
2022,Ref,ens12,8p5,high,1AS,5.737130823039216,5.737130823039216,1
2022,Ref,ens12,8p5,low,1A,5.737130823039216,5.737130823039216,1
2022,Ref,ens12,8p5,low,1AS,5.737130823039216,5.737130823039216,1
2022,Ref,ens13,2p6,base,1A,5.737441174369748,5.737441174369748,1
2022,Ref,ens13,2p6,base,1AS,5.737441174369748,5.737441174369748,1
2022,Ref,ens13,2p6,discounted,1A,5.737441174369748,5.737441174369748,1
2022,Ref,ens13,2p6,discounted,1AS,5.737441174369748,5.737441174369748,1
2022,Ref,ens13,2p6,high,1A,5.737441174369748,5.737441174369748,1
2022,Ref,ens13,2p6,high,1AS,5.737441174369749,5.737441174369748,1.0000000000000002
2022,Ref,ens13,2p6,low,1A,5.737441174369748,5.737441174369748,1
2022,Ref,ens13,2p6,low,1AS,5.737441174369749,5.737441174369748,1.0000000000000002
2022,Ref,ens13,8p5,base,1A,5.737460272913166,5.737460272913166,1
2022,Ref,ens13,8p5,base,1AS,5.737460272913166,5.737460272913166,1
2022,Ref,ens13,8p5,discounted,1A,5.737460272913166,5.737460272913166,1
2022,Ref,ens13,8p5,discounted,1AS,5.737460272913166,5.737460272913166,1
2022,Ref,ens13,8p5,high,1A,5.737460272913166,5.737460272913166,1
2022,Ref,ens13,8p5,high,1AS,5.737460272913166,5.737460272913166,1
2022,Ref,ens13,8p5,low,1A,5.737460272913166,5.737460272913166,1
2022,Ref,ens13,8p5,low,1AS,5.737460272913166,5.737460272913166,1
2022,Ref,ens2,2p6,base,1A,5.737593962717088,5.737593962717088,1
2022,Ref,ens2,2p6,base,1AS,5.737593962717087,5.737593962717088,0.9999999999999999
2022,Ref,ens2,2p6,discounted,1A,5.737593962717088,5.737593962717088,1
2022,Ref,ens2,2p6,discounted,1AS,5.737593962717088,5.737593962717088,1
2022,Ref,ens2,2p6,high,1A,5.737593962717087,5.737593962717088,0.9999999999999999
2022,Ref,ens2,2p6,high,1AS,5.737593962717087,5.737593962717088,0.9999999999999999
2022,Ref,ens2,2p6,low,1A,5.737593962717087,5.737593962717088,0.9999999999999999
2022,Ref,ens2,2p6,low,1AS,5.737593962717087,5.737593962717088,0.9999999999999999
2022,Ref,ens2,8p5,base,1A,5.73754144172269,5.737541441722689,1.0000000000000002
2022,Ref,ens2,8p5,base,1AS,5.737541441722689,5.737541441722689,1
2022,Ref,ens2,8p5,discounted,1A,5.737541441722689,5.737541441722689,1
2022,Ref,ens2,8p5,discounted,1AS,5.737541441722689,5.737541441722689,1
2022,Ref,ens2,8p5,high,1A,5.737541441722689,5.737541441722689,1
2022,Ref,ens2,8p5,high,1AS,5.737541441722689,5.737541441722689,1
2022,Ref,ens2,8p5,low,1A,5.73754144172269,5.737541441722689,1.0000000000000002
2022,Ref,ens2,8p5,low,1AS,5.737541441722689,5.737541441722689,1
2022,Ref,ens3,2p6,base,1A,5.73767513152661,5.73767513152661,1
2022,Ref,ens3,2p6,base,1AS,5.737675131526611,5.73767513152661,1.0000000000000002
2022,Ref,ens3,2p6,discounted,1A,5.73767513152661,5.73767513152661,1
2022,Ref,ens3,2p6,discounted,1AS,5.737675131526611,5.73767513152661,1.0000000000000002
2022,Ref,ens3,2p6,high,1A,5.737675131526611,5.73767513152661,1.0000000000000002
2022,Ref,ens3,2p6,high,1AS,5.73767513152661,5.73767513152661,1
2022,Ref,ens3,2p6,low,1A,5.737675131526611,5.73767513152661,1.0000000000000002
2022,Ref,ens3,2p6,low,1AS,5.737675131526611,5.73767513152661,1.0000000000000002
2022,Ref,ens3,8p5,base,1A,5.737818370602241,5.737818370602241,1
2022,Ref,ens3,8p5,base,1AS,5.73781837060224,5.737818370602241,0.9999999999999999
2022,Ref,ens3,8p5,discounted,1A,5.737818370602241,5.737818370602241,1
2022,Ref,ens3,8p5,discounted,1AS,5.737818370602241,5.737818370602241,1
2022,Ref,ens3,8p5,high,1A,5.737818370602241,5.737818370602241,1
2022,Ref,ens3,8p5,high,1AS,5.73781837060224,5.737818370602241,0.9999999999999999
2022,Ref,ens3,8p5,low,1A,5.737818370602241,5.737818370602241,1
2022,Ref,ens3,8p5,low,1AS,5.73781837060224,5.737818370602241,0.9999999999999999
2022,Ref,ens4,2p6,base,1A,5.737522343179272,5.737522343179272,1
2022,Ref,ens4,2p6,base,1AS,5.737522343179272,5.737522343179272,1
2022,Ref,ens4,2p6,discounted,1A,5.737522343179272,5.737522343179272,1
2022,Ref,ens4,2p6,discounted,1AS,5.737522343179272,5.737522343179272,1
2022,Ref,ens4,2p6,high,1A,5.737522343179272,5.737522343179272,1
2022,Ref,ens4,2p6,high,1AS,5.737522343179272,5.737522343179272,1
2022,Ref,ens4,2p6,low,1A,5.737522343179272,5.737522343179272,1
2022,Ref,ens4,2p6,low,1AS,5.737522343179272,5.737522343179272,1
2022,Ref,ens4,8p5,base,1A,5.737369554831933,5.737369554831933,1
2022,Ref,ens4,8p5,base,1AS,5.737369554831933,5.737369554831933,1
2022,Ref,ens4,8p5,discounted,1A,5.737369554831933,5.737369554831933,1
2022,Ref,ens4,8p5,discounted,1AS,5.737369554831933,5.737369554831933,1
2022,Ref,ens4,8p5,high,1A,5.737369554831933,5.737369554831933,1
2022,Ref,ens4,8p5,high,1AS,5.737369554831933,5.737369554831933,1
